length=;3234;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417771235.83299994468688964844;1417771235.88800001144409179688;0.100;-0.190;0.031;1000;825;811;1;
1417771235.88800001144409179688;1417771235.94199991226196289062;-0.056;-0.252;0.017;1000;822;817;1;
1417771235.94199991226196289062;1417771235.99600005149841308594;0.083;0.173;-0.016;1000;827;819;1;
1417771235.99600005149841308594;1417771236.04999995231628417969;-0.047;-0.036;0.004;1000;804;798;1;
1417771236.04999995231628417969;1417771236.10400009155273437500;0.078;0.055;-0.014;1000;824;809;1;
1417771236.10400009155273437500;1417771236.15799999237060546875;0.050;-0.353;0.062;1000;815;807;1;
1417771236.15799999237060546875;1417771236.21300005912780761719;0.083;0.110;-0.007;1000;822;816;1;
1417771236.21300005912780761719;1417771236.26699995994567871094;0.012;-0.025;0.001;1000;819;805;1;
1417771236.26699995994567871094;1417771236.32100009918212890625;0.120;0.312;-0.044;1000;804;794;1;
1417771236.32100009918212890625;1417771236.37500000000000000000;0.070;0.046;-0.012;1000;815;802;1;
1417771236.37500000000000000000;1417771236.42899990081787109375;0.041;-0.091;-0.013;1000;835;825;1;
1417771236.42899990081787109375;1417771236.48399996757507324219;0.073;0.274;-0.048;1000;825;817;1;
1417771236.48399996757507324219;1417771236.53999996185302734375;0.020;0.278;-0.032;1000;814;798;1;
1417771236.53999996185302734375;1417771236.59400010108947753906;0.011;-0.027;0.024;1000;824;816;1;
1417771236.59400010108947753906;1417771236.64899992942810058594;0.088;0.046;-0.028;1000;852;839;1;
1417771236.64899992942810058594;1417771236.70300006866455078125;0.081;-0.050;-0.013;1000;799;789;1;
1417771236.70300006866455078125;1417771236.75799989700317382812;-0.054;0.088;0.007;1000;824;811;1;
1417771236.75799989700317382812;1417771236.81200003623962402344;0.010;-0.162;0.020;1000;827;813;1;
1417771236.81200003623962402344;1417771236.86599993705749511719;0.083;-0.081;-0.008;1000;800;791;1;
1417771236.86599993705749511719;1417771236.92100000381469726562;0.078;-0.121;0.012;1000;810;799;1;
1417771236.92100000381469726562;1417771236.97499990463256835938;0.047;0.286;-0.022;1000;811;809;1;
1417771236.97499990463256835938;1417771237.02900004386901855469;0.070;-0.198;0.017;1000;788;752;1;
1417771237.02900004386901855469;1417771237.08299994468688964844;0.003;0.062;-0.012;1000;853;763;1;
1417771237.08299994468688964844;1417771237.13700008392333984375;0.040;-0.337;0.027;1000;801;797;1;
1417771237.13700008392333984375;1417771237.19099998474121093750;0.010;-0.233;0.022;1000;832;817;1;
1417771237.19099998474121093750;1417771237.24499988555908203125;0.255;-0.068;-0.015;1000;789;785;1;
1417771237.24499988555908203125;1417771237.29999995231628417969;0.028;0.246;-0.045;1000;809;793;1;
1417771237.29999995231628417969;1417771237.35400009155273437500;0.115;0.032;-0.019;1000;793;788;1;
1417771237.35400009155273437500;1417771237.40799999237060546875;0.050;0.347;-0.066;1000;810;800;1;
1417771237.40799999237060546875;1417771237.46199989318847656250;0.068;-0.022;-0.014;1000;806;801;1;
1417771237.46199989318847656250;1417771237.51600003242492675781;0.069;-0.001;-0.007;1000;805;797;1;
1417771237.51600003242492675781;1417771237.56999993324279785156;0.171;0.282;-0.059;1000;804;792;1;
1417771237.56999993324279785156;1417771237.62400007247924804688;-0.021;-0.178;0.006;1000;810;798;1;
1417771237.62400007247924804688;1417771237.67799997329711914062;-0.020;-0.026;0.001;1000;797;788;1;
1417771237.67799997329711914062;1417771237.73300004005432128906;0.099;-0.019;-0.013;1000;788;784;1;
1417771237.73300004005432128906;1417771237.78699994087219238281;0.060;-0.079;-0.005;1000;810;799;1;
1417771237.78699994087219238281;1417771237.84200000762939453125;-0.005;-0.302;0.025;1000;817;801;1;
1417771237.84200000762939453125;1417771237.89599990844726562500;0.027;-0.137;0.011;1000;828;818;1;
1417771237.89599990844726562500;1417771237.95000004768371582031;0.059;-0.090;0.011;1000;802;795;1;
1417771237.95000004768371582031;1417771238.00399994850158691406;0.058;0.016;-0.013;1000;812;798;1;
1417771238.00399994850158691406;1417771238.05900001525878906250;0.057;0.163;-0.037;1000;810;797;1;
1417771238.05900001525878906250;1417771238.11299991607666015625;0.032;0.036;-0.008;1000;816;797;1;
1417771238.11299991607666015625;1417771238.16700005531311035156;0.111;0.194;-0.034;1000;799;796;1;
1417771238.16700005531311035156;1417771238.22199988365173339844;0.056;0.133;-0.013;1000;823;810;1;
