length=;2548;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417783807.73200011253356933594;1417783807.77500009536743164062;0.061;-0.074;0.078;628;383;383;1;
1417783807.77500009536743164062;1417783807.81900000572204589844;0.138;-0.076;0.063;638;385;385;1;
1417783807.81900000572204589844;1417783807.86199998855590820312;-0.010;-0.008;0.043;663;403;398;1;
1417783807.86199998855590820312;1417783807.90499997138977050781;0.004;0.008;0.041;653;401;400;1;
1417783807.90499997138977050781;1417783807.94799995422363281250;0.160;-0.115;0.099;652;411;410;1;
1417783807.94799995422363281250;1417783807.99200010299682617188;0.030;-0.019;0.068;639;400;399;1;
1417783807.99200010299682617188;1417783808.03500008583068847656;0.106;-0.031;0.080;648;419;416;1;
1417783808.03500008583068847656;1417783808.07899999618530273438;0.128;0.088;0.049;641;396;394;1;
1417783808.07899999618530273438;1417783808.12199997901916503906;0.051;0.123;0.054;647;398;397;1;
1417783808.12199997901916503906;1417783808.16499996185302734375;0.127;-0.110;0.110;652;423;422;1;
1417783808.16499996185302734375;1417783808.20799994468688964844;0.079;-0.059;0.104;672;421;420;1;
1417783808.20799994468688964844;1417783808.25099992752075195312;0.094;0.265;0.051;641;409;406;1;
1417783808.25099992752075195312;1417783808.29500007629394531250;0.032;0.028;0.075;643;431;431;1;
1417783808.29500007629394531250;1417783808.33800005912780761719;0.126;0.006;0.118;653;427;426;1;
1417783808.33800005912780761719;1417783808.38199996948242187500;0.133;0.294;0.045;656;437;437;1;
1417783808.38199996948242187500;1417783808.42499995231628417969;0.041;0.150;0.060;650;431;428;1;
1417783808.42499995231628417969;1417783808.46799993515014648438;0.089;0.227;0.051;620;430;430;1;
1417783808.46799993515014648438;1417783808.51200008392333984375;0.104;0.049;0.089;582;412;412;1;
1417783808.51200008392333984375;1417783808.55500006675720214844;0.052;0.105;0.077;562;406;406;1;
1417783808.55500006675720214844;1417783808.59899997711181640625;0.052;0.277;0.024;554;400;399;1;
1417783808.59899997711181640625;1417783808.64199995994567871094;0.063;0.140;0.061;543;420;419;1;
1417783808.64199995994567871094;1417783808.68499994277954101562;0.039;0.216;0.035;557;429;429;1;
1417783808.68499994277954101562;1417783808.72900009155273437500;0.111;0.054;0.047;565;427;426;1;
1417783808.72900009155273437500;1417783808.77200007438659667969;0.022;-0.000;0.034;534;429;428;1;
1417783808.77200007438659667969;1417783808.81500005722045898438;0.055;-0.232;0.074;536;435;434;1;
1417783808.81500005722045898438;1417783808.85899996757507324219;0.064;-0.018;0.023;557;454;451;1;
1417783808.85899996757507324219;1417783808.90300011634826660156;0.079;-0.077;0.034;521;434;433;1;
1417783808.90300011634826660156;1417783808.94700002670288085938;0.115;-0.006;0.008;576;467;464;1;
1417783808.94700002670288085938;1417783808.99000000953674316406;0.041;-0.094;0.016;579;454;447;1;
1417783808.99000000953674316406;1417783809.03299999237060546875;0.060;0.051;-0.013;613;480;477;1;
1417783809.03299999237060546875;1417783809.07699990272521972656;0.062;-0.066;0.005;645;506;501;1;
1417783809.07699990272521972656;1417783809.11999988555908203125;0.064;-0.077;-0.008;687;515;515;1;
1417783809.11999988555908203125;1417783809.16400003433227539062;0.024;-0.169;0.007;668;512;511;1;
1417783809.16400003433227539062;1417783809.20799994468688964844;0.070;-0.067;-0.033;663;522;520;1;
1417783809.20799994468688964844;1417783809.25200009346008300781;0.101;-0.163;0.012;688;524;522;1;
1417783809.25200009346008300781;1417783809.29500007629394531250;0.050;-0.175;-0.000;687;516;513;1;
1417783809.29500007629394531250;1417783809.33899998664855957031;0.095;-0.027;-0.031;701;543;539;1;
1417783809.33899998664855957031;1417783809.38299989700317382812;0.118;-0.092;-0.012;674;536;533;1;
1417783809.38299989700317382812;1417783809.42700004577636718750;0.133;-0.221;0.007;696;537;533;1;
1417783809.42700004577636718750;1417783809.47000002861022949219;0.113;-0.085;-0.026;683;532;530;1;
1417783809.47000002861022949219;1417783809.51500010490417480469;0.027;-0.106;-0.023;672;523;515;1;
1417783809.51500010490417480469;1417783809.55900001525878906250;0.052;-0.059;-0.027;664;524;523;1;
1417783809.55900001525878906250;1417783809.60299992561340332031;0.070;-0.244;-0.010;686;532;525;1;
1417783809.60299992561340332031;1417783809.64700007438659667969;0.054;-0.234;-0.004;673;527;523;1;
1417783809.64700007438659667969;1417783809.69099998474121093750;0.103;-0.062;-0.038;663;540;540;1;
1417783809.69099998474121093750;1417783809.73499989509582519531;0.133;0.063;-0.064;666;539;538;1;
1417783809.73499989509582519531;1417783809.77999997138977050781;0.040;-0.032;-0.060;681;544;538;1;
1417783809.77999997138977050781;1417783809.82399988174438476562;0.015;-0.191;-0.026;623;515;512;1;
1417783809.82399988174438476562;1417783809.86800003051757812500;0.105;-0.334;-0.002;659;544;543;1;
