length=;3857;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417770889.76200008392333984375;1417770889.83800005912780761719;-0.102;0.040;-0.037;592;359;335;1;
1417770889.83800005912780761719;1417770889.91300010681152343750;-0.093;-0.058;-0.002;592;406;307;1;
1417770889.91300010681152343750;1417770889.98799991607666015625;-0.019;0.056;-0.024;551;338;306;1;
1417770889.98799991607666015625;1417770890.06399989128112792969;-0.003;-0.100;0.004;528;318;307;1;
1417770890.06399989128112792969;1417770890.14000010490417480469;-0.073;0.094;-0.040;605;342;326;1;
1417770890.14000010490417480469;1417770890.21499991416931152344;-0.052;0.144;-0.050;626;348;332;1;
1417770890.21499991416931152344;1417770890.28999996185302734375;-0.041;-0.013;-0.027;591;348;333;1;
1417770890.28999996185302734375;1417770890.36500000953674316406;-0.068;-0.120;0.003;561;335;323;1;
1417770890.36500000953674316406;1417770890.44099998474121093750;-0.120;0.041;-0.053;514;321;302;1;
1417770890.44099998474121093750;1417770890.51600003242492675781;-0.039;0.119;-0.074;451;293;281;1;
1417770890.51600003242492675781;1417770890.59200000762939453125;0.002;0.110;-0.060;556;342;331;1;
1417770890.59200000762939453125;1417770890.66700005531311035156;-0.058;0.105;-0.039;580;330;312;1;
1417770890.66700005531311035156;1417770890.74200010299682617188;-0.041;-0.020;-0.019;575;339;333;1;
1417770890.74200010299682617188;1417770890.81800007820129394531;-0.188;0.158;-0.068;623;353;336;1;
1417770890.81800007820129394531;1417770890.89299988746643066406;-0.108;-0.124;-0.009;564;352;316;1;
1417770890.89299988746643066406;1417770890.96799993515014648438;-0.039;0.038;-0.048;536;327;307;1;
1417770890.96799993515014648438;1417770891.04399991035461425781;-0.095;0.003;-0.024;501;324;308;1;
1417770891.04399991035461425781;1417770891.11899995803833007812;-0.028;0.066;-0.043;544;328;307;1;
1417770891.11899995803833007812;1417770891.19499993324279785156;-0.046;-0.075;0.038;376;272;266;1;
1417770891.19499993324279785156;1417770891.26999998092651367188;-0.062;-0.029;0.028;473;305;287;1;
1417770891.26999998092651367188;1417770891.34500002861022949219;-0.083;0.054;0.032;615;356;337;1;
1417770891.34500002861022949219;1417770891.42100000381469726562;-0.103;-0.168;0.095;694;371;354;1;
1417770891.42100000381469726562;1417770891.49699997901916503906;-0.059;-0.136;0.108;662;361;346;1;
1417770891.49699997901916503906;1417770891.57200002670288085938;0.082;-0.107;0.111;623;370;362;1;
1417770891.57200002670288085938;1417770891.64800000190734863281;-0.045;0.111;0.075;583;360;358;1;
