length=;360;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417770358.05100011825561523438;1417770358.12400007247924804688;0.571;-0.691;0.245;1000;172;172;1;
1417770358.12400007247924804688;1417770358.19799995422363281250;0.236;0.178;0.126;1000;205;205;1;
1417770358.19799995422363281250;1417770358.27099990844726562500;0.032;-0.137;0.254;1000;224;224;1;
1417770358.27099990844726562500;1417770358.34500002861022949219;0.418;-0.099;0.241;1000;241;241;1;
1417770358.34500002861022949219;1417770358.41899991035461425781;0.469;-0.989;0.477;1000;292;292;1;
1417770358.41899991035461425781;1417770358.49300003051757812500;0.288;-1.143;0.661;1000;293;293;1;
1417770358.49300003051757812500;1417770358.56599998474121093750;-0.522;-5.188;1.456;1000;316;316;1;
1417770358.56599998474121093750;1417770358.64000010490417480469;0.190;0.700;0.578;1000;350;350;1;
1417770358.64000010490417480469;1417770358.71300005912780761719;-0.019;-1.957;1.010;1000;370;370;1;
1417770358.71300005912780761719;1417770358.78699994087219238281;0.345;-0.796;0.886;1000;380;380;1;
1417770358.78699994087219238281;1417770358.85999989509582519531;0.187;-1.034;1.061;1000;391;391;1;
1417770358.85999989509582519531;1417770358.93400001525878906250;0.225;0.537;0.887;1000;407;407;1;
1417770358.93400001525878906250;1417770359.00799989700317382812;0.113;1.444;0.797;1000;405;405;1;
1417770359.00799989700317382812;1417770359.08200001716613769531;-0.423;-1.443;1.163;1000;434;434;1;
1417770359.08200001716613769531;1417770359.15499997138977050781;0.150;-1.172;1.108;1000;448;448;1;
1417770359.15499997138977050781;1417770359.22799992561340332031;0.165;-1.402;1.119;1000;435;435;1;
1417770359.22799992561340332031;1417770359.30200004577636718750;-0.291;-1.066;1.068;1000;469;469;1;
1417770359.30200004577636718750;1417770359.37599992752075195312;0.155;-0.976;1.097;1000;491;491;1;
1417770359.37599992752075195312;1417770359.44899988174438476562;0.060;-0.622;0.941;1000;463;463;1;
1417770359.44899988174438476562;1417770359.52300000190734863281;0.638;-1.882;1.079;1000;495;495;1;
1417770359.52300000190734863281;1417770359.59599995613098144531;-0.251;-2.189;1.102;1000;500;500;1;
1417770359.59599995613098144531;1417770359.67000007629394531250;-0.005;-3.128;1.088;1000;471;471;1;
1417770359.67000007629394531250;1417770359.74300003051757812500;0.019;-0.162;0.650;1000;475;475;1;
1417770359.74300003051757812500;1417770359.81699991226196289062;0.375;0.360;0.553;1000;494;494;1;
1417770359.81699991226196289062;1417770359.89100003242492675781;0.258;-2.616;0.973;1000;493;493;1;
1417770359.89100003242492675781;1417770359.96399998664855957031;0.026;-1.635;0.759;1000;482;482;1;
1417770359.96399998664855957031;1417770360.03800010681152343750;0.133;-1.663;0.770;1000;483;483;1;
1417770360.03800010681152343750;1417770360.11199998855590820312;-0.244;-0.081;0.458;1000;485;485;1;
1417770360.11199998855590820312;1417770360.18600010871887207031;0.115;0.008;0.356;1000;496;496;1;
1417770360.18600010871887207031;1417770360.25900006294250488281;-0.064;-1.514;0.627;1000;488;488;1;
1417770360.25900006294250488281;1417770360.33299994468688964844;0.357;-0.714;0.375;1000;459;459;1;
1417770360.33299994468688964844;1417770360.40700006484985351562;0.078;-0.294;0.300;1000;474;474;1;
1417770360.40700006484985351562;1417770360.48000001907348632812;0.300;0.095;0.148;1000;468;468;1;
1417770360.48000001907348632812;1417770360.55399990081787109375;0.050;0.980;0.134;1000;453;453;1;
1417770360.55399990081787109375;1417770360.62700009346008300781;0.182;0.459;0.193;1000;453;453;1;
1417770360.62700009346008300781;1417770360.70099997520446777344;0.040;0.172;0.263;1000;448;445;1;
1417770360.70099997520446777344;1417770360.77500009536743164062;0.150;-0.042;0.172;1000;477;477;1;
1417770360.77500009536743164062;1417770360.84800004959106445312;0.128;-0.438;0.267;1000;432;431;1;
1417770360.84800004959106445312;1417770360.92100000381469726562;0.017;0.371;0.151;1000;426;423;1;
1417770360.92100000381469726562;1417770360.99600005149841308594;-0.014;-0.536;0.284;1000;408;408;1;
1417770360.99600005149841308594;1417770361.06900000572204589844;-0.008;-0.159;0.192;1000;367;363;1;
1417770361.06900000572204589844;1417770361.14299988746643066406;0.203;-0.542;0.253;1000;386;384;1;
1417770361.14299988746643066406;1417770361.21600008010864257812;0.125;-0.751;0.250;1000;385;385;1;
1417770361.21600008010864257812;1417770361.28999996185302734375;-0.023;-0.381;0.209;1000;367;362;1;
1417770361.28999996185302734375;1417770361.36299991607666015625;-0.037;-0.337;0.176;1000;384;380;1;
1417770361.36299991607666015625;1417770361.43700003623962402344;0.025;-0.229;0.143;1000;358;354;1;
1417770361.43700003623962402344;1417770361.51099991798400878906;0.003;-0.026;0.107;1000;380;373;1;
1417770361.51099991798400878906;1417770361.58400011062622070312;-0.057;-0.481;0.190;1000;345;335;1;
1417770361.58400011062622070312;1417770361.65799999237060546875;0.117;0.059;0.070;1000;356;354;1;
1417770361.65799999237060546875;1417770361.73200011253356933594;0.041;-0.465;0.161;1000;299;294;1;
1417770361.73200011253356933594;1417770361.80500006675720214844;-0.114;-0.227;0.128;1000;328;317;1;
1417770361.80500006675720214844;1417770361.87800002098083496094;-0.098;-0.204;0.112;1000;311;303;1;
1417770361.87800002098083496094;1417770361.95199990272521972656;0.014;-0.284;0.122;1000;298;291;1;
1417770361.95199990272521972656;1417770362.02600002288818359375;-0.014;-0.673;0.176;1000;274;270;1;
1417770362.02600002288818359375;1417770362.09899997711181640625;0.060;-0.289;0.135;1000;265;252;1;
1417770362.09899997711181640625;1417770362.17300009727478027344;-0.034;0.101;0.053;1000;277;269;1;
1417770362.17300009727478027344;1417770362.24699997901916503906;-0.015;-0.114;0.081;1000;275;269;1;
1417770362.24699997901916503906;1417770362.31999993324279785156;-0.079;-0.037;0.065;1000;261;249;1;
1417770362.31999993324279785156;1417770362.39400005340576171875;-0.019;0.059;0.076;1000;235;224;1;
1417770362.39400005340576171875;1417770362.46700000762939453125;0.076;-0.236;0.075;1000;268;242;1;
1417770362.46700000762939453125;1417770362.54099988937377929688;-0.036;-0.252;0.098;1000;248;234;1;
1417770362.54099988937377929688;1417770362.61400008201599121094;-0.058;0.617;-0.042;1000;255;250;1;
1417770362.61400008201599121094;1417770362.68799996376037597656;0.032;0.222;0.039;1000;239;239;1;
1417770362.68799996376037597656;1417770362.76099991798400878906;-0.020;0.328;-0.034;1000;228;226;1;
1417770362.76099991798400878906;1417770362.83500003814697265625;-0.070;-0.281;0.105;1000;221;204;1;
1417770362.83500003814697265625;1417770362.90899991989135742188;-0.019;0.153;0.005;1000;218;203;1;
1417770362.90899991989135742188;1417770362.98200011253356933594;-0.076;-0.014;0.039;1000;234;220;1;
1417770362.98200011253356933594;1417770363.05599999427795410156;-0.080;-0.338;0.092;1000;207;202;1;
1417770363.05599999427795410156;1417770363.12899994850158691406;-0.017;-0.309;0.081;1000;211;204;1;
1417770363.12899994850158691406;1417770363.20300006866455078125;-0.065;0.080;0.039;1000;227;207;1;
1417770363.20300006866455078125;1417770363.27699995040893554688;-0.090;-0.241;0.077;1000;207;185;1;
1417770363.27699995040893554688;1417770363.34999990463256835938;0.014;-0.029;0.060;1000;212;199;1;
1417770363.34999990463256835938;1417770363.42400002479553222656;-0.120;-0.168;0.042;1000;230;220;1;
1417770363.42400002479553222656;1417770363.49699997901916503906;-0.055;0.044;0.017;1000;230;216;1;
1417770363.49699997901916503906;1417770363.57100009918212890625;0.086;0.139;0.027;1000;224;209;1;
1417770363.57100009918212890625;1417770363.64400005340576171875;-0.150;-0.375;0.067;1000;233;218;1;
1417770363.64400005340576171875;1417770363.71799993515014648438;-0.063;-0.512;0.132;1000;205;191;1;
