length=;983;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417781579.93700003623962402344;1417781580.04999995231628417969;0.419;-0.675;0.054;1000;262;244;1;
1417781580.04999995231628417969;1417781580.16300010681152343750;0.378;-0.315;-0.020;1000;270;237;1;
1417781580.16300010681152343750;1417781580.27699995040893554688;0.307;-0.232;0.011;1000;293;265;1;
1417781580.27699995040893554688;1417781580.39000010490417480469;0.287;-0.292;0.019;1000;323;299;1;
1417781580.39000010490417480469;1417781580.50399994850158691406;0.398;0.012;-0.022;1000;337;303;1;
1417781580.50399994850158691406;1417781580.61700010299682617188;0.336;-0.098;0.036;1000;359;320;1;
1417781580.61700010299682617188;1417781580.73000001907348632812;0.534;-0.189;0.077;1000;381;357;1;
1417781580.73000001907348632812;1417781580.84400010108947753906;0.312;0.288;-0.001;1000;383;356;1;
1417781580.84400010108947753906;1417781580.95700001716613769531;0.345;0.366;-0.017;1000;415;397;1;
1417781580.95700001716613769531;1417781581.06999993324279785156;0.427;0.027;0.033;1000;407;368;1;
1417781581.06999993324279785156;1417781581.18400001525878906250;0.349;0.257;0.017;1000;420;388;1;
1417781581.18400001525878906250;1417781581.29699993133544921875;0.472;0.349;-0.038;1000;446;419;1;
1417781581.29699993133544921875;1417781581.41100001335144042969;0.435;-0.021;0.028;1000;487;412;1;
1417781581.41100001335144042969;1417781581.52399992942810058594;0.445;0.115;-0.001;1000;433;383;1;
1417781581.52399992942810058594;1417781581.63700008392333984375;0.441;-0.246;0.051;1000;450;409;1;
1417781581.63700008392333984375;1417781581.75099992752075195312;0.431;0.032;-0.031;1000;464;432;1;
1417781581.75099992752075195312;1417781581.86599993705749511719;0.422;-0.065;-0.008;1000;485;452;1;
1417781581.86599993705749511719;1417781581.98000001907348632812;0.513;-0.071;-0.008;1000;491;454;1;
1417781581.98000001907348632812;1417781582.09400010108947753906;0.446;-0.165;0.002;1000;516;475;1;
1417781582.09400010108947753906;1417781582.20700001716613769531;0.404;-0.471;0.044;1000;512;468;1;
1417781582.20700001716613769531;1417781582.32100009918212890625;0.406;-0.449;0.054;1000;519;481;1;
1417781582.32100009918212890625;1417781582.43499994277954101562;0.414;-0.338;0.026;1000;515;472;1;
1417781582.43499994277954101562;1417781582.54999995231628417969;0.419;-0.391;0.033;1000;508;465;1;
1417781582.54999995231628417969;1417781582.66400003433227539062;0.407;-0.085;0.002;1000;513;474;1;
1417781582.66400003433227539062;1417781582.77800011634826660156;0.443;-0.171;0.013;1000;524;481;1;
1417781582.77800011634826660156;1417781582.89199995994567871094;0.451;0.008;-0.018;1000;536;473;1;
1417781582.89199995994567871094;1417781583.00699996948242187500;0.487;-0.229;0.021;1000;528;475;1;
1417781583.00699996948242187500;1417781583.12100005149841308594;0.476;0.178;-0.039;1000;526;478;1;
1417781583.12100005149841308594;1417781583.23499989509582519531;0.421;-0.048;0.011;1000;516;467;1;
1417781583.23499989509582519531;1417781583.34999990463256835938;0.456;-0.177;0.030;1000;537;496;1;
1417781583.34999990463256835938;1417781583.46499991416931152344;0.428;0.074;-0.026;1000;521;472;1;
1417781583.46499991416931152344;1417781583.57999992370605468750;0.428;0.032;0.007;1000;526;474;1;
1417781583.57999992370605468750;1417781583.69499993324279785156;0.456;0.175;-0.038;1000;520;464;1;
