PROPERTIES:;SonarFileName=../../Data/Antarctica2014/jetty9.son;TIME0(sec)=1417780118.058;numPings=1301;SonarWidth=753;SonarHeight=944;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1417780118.17199993133544921875;0;1;-0.270;0.047;0.021;-0.270;0.047;0.021;-0.270;0.047;0.021;-0.094;-0.278;0.228;-0.094;-0.278;0.228;-0.093;-0.278;0.228;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.256;-0.318;0.327;-0.256;-0.318;0.327;-0.254;-0.320;0.327;535;110;110;39;39;35;1000;1000.000;1000.000;120;120.000;109.000;1;1;0;1;
1417780118.28600001335144042969;1;2;-0.076;0.432;0.009;-0.346;0.479;0.030;-0.346;0.479;0.030;-0.094;0.041;0.034;-0.188;-0.237;0.262;-0.187;-0.237;0.262;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-0.256;-0.318;0.327;-0.254;-0.320;0.327;576;104;104;45;45;34;1000;1000.000;1000.000;133;133.000;121.000;1;1;0;1;
1417780118.40100002288818359375;2;3;-0.194;0.024;0.124;-0.539;0.503;0.153;-0.539;0.503;0.153;-0.118;-0.832;0.445;-0.306;-1.068;0.707;-0.295;-1.071;0.707;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.141;-1.727;1.027;-0.397;-2.045;1.354;-0.354;-2.049;1.354;244;85;73;42;42;33;1002;1002.000;1002.000;112;112.000;109.000;1;1;0;1;
1417780118.51500010490417480469;3;4;-0.138;0.210;0.023;-0.677;0.713;0.176;-0.678;0.712;0.176;-0.383;-2.157;1.134;-0.689;-3.226;1.841;-0.608;-3.239;1.841;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.356;-1.185;0.633;-0.754;-3.230;1.987;-0.670;-3.246;1.987;392;116;104;50;50;37;1001;1001.000;1001.000;147;147.000;130.000;1;1;0;1;
1417780118.62800002098083496094;4;5;-0.735;-0.068;0.125;-1.412;0.646;0.302;-1.412;0.641;0.302;-0.012;0.246;0.059;-0.701;-2.980;1.900;-0.628;-2.994;1.900;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.012;0.150;0.096;-0.766;-3.080;2.083;-0.687;-3.096;2.083;333;151;135;45;45;33;1000;1000.000;1000.000;126;126.000;115.000;1;1;0;1;
1417780118.74300003051757812500;5;6;-0.233;-0.433;0.316;-1.645;0.213;0.618;-1.641;0.206;0.618;-0.177;0.080;0.109;-0.878;-2.900;2.010;-0.808;-2.920;2.010;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.004;0.422;-0.042;-0.770;-2.658;2.041;-0.706;-2.675;2.041;293;103;94;44;44;33;1000;1000.000;1000.000;125;125.000;112.000;1;1;0;1;
1417780118.85700011253356933594;6;7;-0.227;0.316;0.002;-1.872;0.529;0.620;-1.872;0.519;0.620;-0.246;-1.025;0.448;-1.123;-3.925;2.458;-1.009;-3.955;2.458;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-0.770;-2.658;2.041;-0.706;-2.675;2.041;307;112;106;48;48;39;1000;1000.000;1000.000;125;125.000;118.000;1;1;0;1;
1417780118.97099995613098144531;7;8;-0.234;-0.422;0.217;-2.106;0.107;0.837;-2.100;0.094;0.837;0.010;-0.465;0.277;-1.113;-4.390;2.735;-0.977;-4.419;2.735;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-0.770;-2.658;2.041;-0.706;-2.675;2.041;255;101;95;51;51;44;1000;1000.000;1000.000;149;149.000;135.000;1;1;0;1;
1417780119.08500003814697265625;8;9;0.007;0.253;-0.058;-2.099;0.360;0.779;-2.096;0.347;0.779;0.064;0.237;-0.145;-1.049;-4.153;2.590;-0.924;-4.179;2.590;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-0.770;-2.658;2.041;-0.706;-2.675;2.041;280;105;102;57;57;42;1000;1000.000;1000.000;159;159.000;141.000;1;1;0;1;
1417780119.20000004768371582031;9;10;-0.028;-0.049;0.045;-2.128;0.311;0.824;-2.124;0.297;0.824;0.143;-0.271;0.113;-0.907;-4.424;2.703;-0.769;-4.443;2.703;-11.803;-3.969;3.342;-11.803;-3.969;3.342;-11.551;-4.650;3.342;-0.337;-0.570;-0.044;-1.107;-3.228;1.997;-1.023;-3.256;1.997;206;96;78;51;51;45;1000;1000.000;1000.000;139;139.000;134.000;1;1;1;1;
