length=;7964;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417771821.75000000000000000000;1417771821.80399990081787109375;0.757;-0.037;-0.011;1000;811;801;1;
1417771821.80399990081787109375;1417771821.85800004005432128906;0.798;-0.405;0.024;1000;816;812;1;
1417771821.85800004005432128906;1417771821.91199994087219238281;0.763;0.148;-0.045;1000;819;803;1;
1417771821.91199994087219238281;1417771821.96600008010864257812;0.796;-0.510;0.033;1000;813;810;1;
1417771821.96600008010864257812;1417771822.01999998092651367188;0.785;-0.126;-0.003;1000;825;820;1;
1417771822.01999998092651367188;1417771822.07399988174438476562;0.924;-0.194;-0.011;1000;817;812;1;
1417771822.07399988174438476562;1417771822.12800002098083496094;0.828;-0.250;-0.001;1000;835;825;1;
1417771822.12800002098083496094;1417771822.18300008773803710938;0.849;-0.397;0.021;1000;814;803;1;
1417771822.18300008773803710938;1417771822.23699998855590820312;0.907;-0.262;-0.001;1000;824;816;1;
1417771822.23699998855590820312;1417771822.29099988937377929688;0.807;-0.196;0.011;1000;829;823;1;
1417771822.29099988937377929688;1417771822.34599995613098144531;0.832;-0.363;0.024;1000;824;801;1;
1417771822.34599995613098144531;1417771822.40000009536743164062;0.973;-0.395;0.019;1000;832;813;1;
1417771822.40000009536743164062;1417771822.45399999618530273438;0.889;-0.482;0.030;1000;833;820;1;
1417771822.45399999618530273438;1417771822.50900006294250488281;0.866;-0.282;0.006;1000;844;832;1;
1417771822.50900006294250488281;1417771822.56299996376037597656;0.924;-0.690;0.060;1000;835;819;1;
1417771822.56299996376037597656;1417771822.61800003051757812500;0.838;-0.261;0.008;1000;845;837;1;
1417771822.61800003051757812500;1417771822.67199993133544921875;0.952;-0.372;0.029;1000;856;837;1;
1417771822.67199993133544921875;1417771822.72699999809265136719;0.906;-0.342;0.021;1000;839;832;1;
1417771822.72699999809265136719;1417771822.78099989891052246094;0.908;-0.545;0.052;1000;845;836;1;
1417771822.78099989891052246094;1417771822.83699989318847656250;0.913;-0.204;0.017;1000;849;848;1;
1417771822.83699989318847656250;1417771822.89100003242492675781;0.909;-0.231;0.022;1000;857;842;1;
1417771822.89100003242492675781;1417771822.94600009918212890625;0.942;-0.392;0.027;1000;856;848;1;
1417771822.94600009918212890625;1417771823.00099992752075195312;0.988;-0.093;-0.003;1000;861;843;1;
1417771823.00099992752075195312;1417771823.05999994277954101562;0.996;-0.163;0.004;1000;848;831;1;
1417771823.05999994277954101562;1417771823.11500000953674316406;1.048;-0.331;0.022;1000;867;853;1;
1417771823.11500000953674316406;1417771823.17000007629394531250;0.984;-0.421;0.032;1000;857;853;1;
1417771823.17000007629394531250;1417771823.22399997711181640625;0.961;0.045;-0.028;1000;862;846;1;
1417771823.22399997711181640625;1417771823.27900004386901855469;1.015;-0.180;-0.003;1000;865;851;1;
1417771823.27900004386901855469;1417771823.33299994468688964844;0.945;-0.029;-0.008;1000;868;847;1;
1417771823.33299994468688964844;1417771823.38800001144409179688;0.964;-0.203;0.010;1000;872;855;1;
1417771823.38800001144409179688;1417771823.44199991226196289062;1.023;0.371;-0.060;1000;859;850;1;
1417771823.44199991226196289062;1417771823.49699997901916503906;0.938;0.095;-0.029;1000;863;847;1;
1417771823.49699997901916503906;1417771823.55200004577636718750;0.979;-0.032;-0.014;1000;849;836;1;
1417771823.55200004577636718750;1417771823.60599994659423828125;1.071;-0.153;-0.000;1000;864;845;1;
1417771823.60599994659423828125;1417771823.66100001335144042969;1.049;-0.267;0.016;1000;884;864;1;
1417771823.66100001335144042969;1417771823.71499991416931152344;1.045;-0.298;0.019;1000;849;835;1;
1417771823.71499991416931152344;1417771823.76999998092651367188;1.054;0.082;-0.018;1000;857;854;1;
1417771823.76999998092651367188;1417771823.82399988174438476562;1.040;0.313;-0.036;1000;856;853;1;
1417771823.82399988174438476562;1417771823.87899994850158691406;0.977;-0.136;0.001;1000;854;843;1;
1417771823.87899994850158691406;1417771823.93400001525878906250;1.035;0.264;-0.029;1000;872;867;1;
1417771823.93400001525878906250;1417771823.98799991607666015625;0.948;-0.236;0.019;1000;863;855;1;
1417771823.98799991607666015625;1417771824.04099988937377929688;1.014;0.294;-0.026;1000;869;857;1;
1417771824.04099988937377929688;1417771824.09599995613098144531;0.932;-0.098;0.015;1000;864;857;1;
1417771824.09599995613098144531;1417771824.15100002288818359375;0.879;0.256;-0.047;1000;853;847;1;
1417771824.15100002288818359375;1417771824.20499992370605468750;1.016;0.165;-0.021;1000;870;859;1;
1417771824.20499992370605468750;1417771824.25999999046325683594;0.906;-0.377;0.032;1000;856;844;1;
1417771824.25999999046325683594;1417771824.31399989128112792969;0.969;0.329;-0.061;1000;862;855;1;
1417771824.31399989128112792969;1417771824.36899995803833007812;0.953;0.083;-0.020;1000;849;840;1;
1417771824.36899995803833007812;1417771824.42300009727478027344;0.883;0.044;-0.004;1000;871;865;1;
1417771824.42300009727478027344;1417771824.47799992561340332031;0.916;-0.049;-0.001;1000;840;839;1;
1417771824.47799992561340332031;1417771824.53299999237060546875;0.885;0.258;-0.033;1000;835;822;1;
1417771824.53299999237060546875;1417771824.58699989318847656250;0.932;-0.136;-0.000;1000;865;864;1;
1417771824.58699989318847656250;1417771824.64100003242492675781;0.919;0.117;-0.023;1000;855;844;1;
1417771824.64100003242492675781;1417771824.69600009918212890625;1.010;-0.127;-0.003;1000;835;831;1;
1417771824.69600009918212890625;1417771824.75000000000000000000;0.912;-0.098;0.000;1000;851;847;1;
1417771824.75000000000000000000;1417771824.80399990081787109375;0.845;-0.061;-0.025;1000;830;828;1;
1417771824.80399990081787109375;1417771824.85899996757507324219;0.954;-0.198;0.005;1000;839;832;1;
1417771824.85899996757507324219;1417771824.91199994087219238281;0.841;-0.091;-0.012;1000;844;840;1;
1417771824.91199994087219238281;1417771824.96700000762939453125;0.941;-0.274;-0.000;1000;819;810;1;
1417771824.96700000762939453125;1417771825.02099990844726562500;0.826;-0.396;0.016;1000;828;828;1;
1417771825.02099990844726562500;1417771825.07500004768371582031;0.966;-0.523;0.047;1000;830;826;1;
1417771825.07500004768371582031;1417771825.12899994850158691406;0.806;-0.500;0.031;1000;839;832;1;
1417771825.12899994850158691406;1417771825.18400001525878906250;0.896;-0.458;0.019;1000;848;834;1;
1417771825.18400001525878906250;1417771825.23799991607666015625;0.923;-0.475;0.016;1000;831;830;1;
1417771825.23799991607666015625;1417771825.29200005531311035156;0.917;-0.460;0.026;1000;845;839;1;
1417771825.29200005531311035156;1417771825.34599995613098144531;0.899;0.033;-0.037;1000;822;816;1;
1417771825.34599995613098144531;1417771825.40000009536743164062;0.970;-0.344;0.011;1000;829;827;1;
1417771825.40000009536743164062;1417771825.45399999618530273438;0.799;-0.615;0.044;1000;852;846;1;
1417771825.45399999618530273438;1417771825.50799989700317382812;1.046;-0.340;0.014;1000;820;816;1;
1417771825.50799989700317382812;1417771825.56200003623962402344;1.017;-0.339;0.008;1000;830;825;1;
1417771825.56200003623962402344;1417771825.61599993705749511719;0.984;0.029;-0.026;1000;864;842;1;
1417771825.61599993705749511719;1417771825.67000007629394531250;0.830;-0.937;0.063;1000;842;836;1;
1417771825.67000007629394531250;1417771825.72399997711181640625;0.944;-0.192;-0.008;1000;841;838;1;
1417771825.72399997711181640625;1417771825.77800011634826660156;0.898;-0.643;0.017;1000;838;835;1;
