length=;1300;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417780118.05800008773803710938;1417780118.17199993133544921875;-0.270;0.047;0.021;535;110;110;1;
1417780118.17199993133544921875;1417780118.28600001335144042969;-0.076;0.432;0.009;576;104;104;1;
1417780118.28600001335144042969;1417780118.40100002288818359375;-0.194;0.024;0.124;244;85;73;1;
1417780118.40100002288818359375;1417780118.51500010490417480469;-0.138;0.210;0.023;392;116;104;1;
1417780118.51500010490417480469;1417780118.62800002098083496094;-0.735;-0.068;0.125;333;151;135;1;
1417780118.62800002098083496094;1417780118.74300003051757812500;-0.233;-0.433;0.316;293;103;94;1;
1417780118.74300003051757812500;1417780118.85700011253356933594;-0.227;0.316;0.002;307;112;106;1;
1417780118.85700011253356933594;1417780118.97099995613098144531;-0.234;-0.422;0.217;255;101;95;1;
1417780118.97099995613098144531;1417780119.08500003814697265625;0.007;0.253;-0.058;280;105;102;1;
1417780119.08500003814697265625;1417780119.20000004768371582031;-0.028;-0.049;0.045;206;96;78;1;
1417780119.20000004768371582031;1417780119.31500005722045898438;-0.194;-0.380;0.208;291;108;89;1;
1417780119.31500005722045898438;1417780119.43000006675720214844;-0.055;0.025;-0.036;204;81;68;1;
1417780119.43000006675720214844;1417780119.54399991035461425781;-0.059;0.186;-0.063;195;89;76;1;
1417780119.54399991035461425781;1417780119.65899991989135742188;-0.113;0.083;-0.046;308;116;93;1;
1417780119.65899991989135742188;1417780119.77300000190734863281;-0.073;0.062;0.017;214;97;81;1;
1417780119.77300000190734863281;1417780119.88800001144409179688;-0.040;-0.274;0.136;251;116;89;1;
1417780119.88800001144409179688;1417780120.00300002098083496094;-0.094;-0.209;0.088;119;87;79;1;
1417780120.00300002098083496094;1417780120.11800003051757812500;-0.238;0.060;-0.014;274;117;104;1;
1417780120.11800003051757812500;1417780120.23300004005432128906;-0.148;-0.145;0.075;158;102;85;1;
1417780120.23300004005432128906;1417780120.34899997711181640625;-0.070;0.029;0.035;198;104;95;1;
1417780120.34899997711181640625;1417780120.46399998664855957031;-0.086;-0.090;0.093;498;158;128;1;
1417780120.46399998664855957031;1417780120.57899999618530273438;-0.040;-0.050;0.069;409;156;123;1;
1417780120.57899999618530273438;1417780120.69300007820129394531;-0.232;-0.006;0.090;347;140;109;1;
1417780120.69300007820129394531;1417780120.80900001525878906250;-0.212;-0.056;0.050;457;159;119;1;
1417780120.80900001525878906250;1417780120.92300009727478027344;-0.085;-0.288;0.126;498;158;131;1;
1417780120.92300009727478027344;1417780121.03800010681152343750;-0.129;0.113;0.022;485;186;161;1;
1417780121.03800010681152343750;1417780121.15300011634826660156;-0.050;0.011;0.052;460;164;136;1;
1417780121.15300011634826660156;1417780121.26799988746643066406;-0.035;0.042;0.038;420;175;132;1;
1417780121.26799988746643066406;1417780121.38400006294250488281;-0.071;0.113;0.008;488;187;165;1;
1417780121.38400006294250488281;1417780121.49900007247924804688;-0.086;-0.104;0.059;513;187;149;1;
1417780121.49900007247924804688;1417780121.61599993705749511719;-0.005;-0.281;0.109;351;206;142;1;
1417780121.61599993705749511719;1417780121.73099994659423828125;-0.139;0.172;-0.033;448;182;150;1;
1417780121.73099994659423828125;1417780121.84699988365173339844;-0.147;0.017;0.039;546;212;168;1;
1417780121.84699988365173339844;1417780121.96300005912780761719;-0.136;-0.254;0.118;453;205;172;1;
1417780121.96300005912780761719;1417780122.07800006866455078125;0.054;-0.247;0.096;506;209;179;1;
1417780122.07800006866455078125;1417780122.19400000572204589844;-0.018;-0.244;0.121;542;215;186;1;
1417780122.19400000572204589844;1417780122.30900001525878906250;0.013;-0.048;0.056;510;208;185;1;
