length=;7845;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417773590.82599997520446777344;1417773590.88400006294250488281;0.819;-0.483;0.066;762;384;375;1;
1417773590.88400006294250488281;1417773590.94199991226196289062;1.070;-0.358;0.045;766;383;378;1;
1417773590.94199991226196289062;1417773591.00099992752075195312;1.011;-0.868;0.091;777;390;389;1;
1417773591.00099992752075195312;1417773591.05900001525878906250;1.009;-0.813;0.080;761;401;397;1;
1417773591.05900001525878906250;1417773591.11700010299682617188;0.731;-0.622;0.056;790;423;421;1;
1417773591.11700010299682617188;1417773591.17499995231628417969;0.936;0.058;-0.017;754;408;405;1;
1417773591.17499995231628417969;1417773591.23300004005432128906;0.844;-0.407;0.062;747;426;426;1;
1417773591.23300004005432128906;1417773591.29099988937377929688;0.904;-0.350;0.037;781;448;445;1;
1417773591.29099988937377929688;1417773591.34899997711181640625;1.006;0.524;-0.033;794;424;418;1;
1417773591.34899997711181640625;1417773591.40700006484985351562;0.961;-0.719;0.079;803;466;444;1;
1417773591.40700006484985351562;1417773591.46499991416931152344;0.850;-0.082;0.009;813;459;455;1;
1417773591.46499991416931152344;1417773591.52300000190734863281;0.847;-0.313;0.020;817;464;464;1;
1417773591.52300000190734863281;1417773591.58100008964538574219;0.970;-0.116;0.039;811;461;461;1;
1417773591.58100008964538574219;1417773591.64000010490417480469;0.877;-0.213;0.012;823;472;467;1;
1417773591.64000010490417480469;1417773591.69899988174438476562;0.829;-0.509;0.061;821;483;476;1;
1417773591.69899988174438476562;1417773591.75699996948242187500;0.794;-0.591;0.038;840;491;484;1;
1417773591.75699996948242187500;1417773591.81500005722045898438;1.007;0.918;-0.086;823;483;475;1;
1417773591.81500005722045898438;1417773591.87299990653991699219;0.958;-0.908;0.103;853;508;503;1;
1417773591.87299990653991699219;1417773591.93099999427795410156;0.892;0.079;-0.023;817;508;504;1;
1417773591.93099999427795410156;1417773591.98900008201599121094;0.890;0.537;-0.060;843;507;496;1;
1417773591.98900008201599121094;1417773592.04699993133544921875;0.923;0.002;0.006;837;510;504;1;
1417773592.04699993133544921875;1417773592.10500001907348632812;1.032;0.603;-0.059;829;511;507;1;
1417773592.10500001907348632812;1417773592.16300010681152343750;0.962;0.435;-0.038;859;530;524;1;
1417773592.16300010681152343750;1417773592.22099995613098144531;0.833;0.031;0.015;830;516;512;1;
1417773592.22099995613098144531;1417773592.27900004386901855469;0.973;0.221;-0.021;852;522;519;1;
1417773592.27900004386901855469;1417773592.33699989318847656250;0.954;-0.157;0.021;838;522;519;1;
1417773592.33699989318847656250;1417773592.39599990844726562500;0.925;-0.064;0.002;874;576;528;1;
1417773592.39599990844726562500;1417773592.45399999618530273438;0.874;-0.484;0.037;860;519;516;1;
1417773592.45399999618530273438;1417773592.51200008392333984375;0.920;0.088;-0.017;877;525;519;1;
1417773592.51200008392333984375;1417773592.56999993324279785156;1.061;-0.069;0.022;852;524;522;1;
1417773592.56999993324279785156;1417773592.62800002098083496094;0.936;-0.440;0.039;863;549;547;1;
1417773592.62800002098083496094;1417773592.68600010871887207031;0.959;0.181;-0.015;844;512;508;1;
1417773592.68600010871887207031;1417773592.74499988555908203125;0.942;-0.709;0.051;880;544;538;1;
1417773592.74499988555908203125;1417773592.80299997329711914062;0.863;0.132;-0.017;855;546;542;1;
