length=;8377;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417771355.54800009727478027344;1417771355.60299992561340332031;-0.003;-0.056;-0.144;825;763;761;1;
1417771355.60299992561340332031;1417771355.65799999237060546875;0.064;-0.140;-0.164;936;856;856;1;
1417771355.65799999237060546875;1417771355.71300005912780761719;0.020;0.298;-0.255;956;845;845;1;
1417771355.71300005912780761719;1417771355.76699995994567871094;-0.009;-0.313;-0.176;933;828;827;1;
1417771355.76699995994567871094;1417771355.82200002670288085938;-0.157;0.504;-0.326;884;787;787;1;
1417771355.82200002670288085938;1417771355.87700009346008300781;-0.280;0.072;-0.337;963;834;833;1;
1417771355.87700009346008300781;1417771355.93199992179870605469;-0.077;-0.343;-0.316;1000;879;879;1;
1417771355.93199992179870605469;1417771355.98699998855590820312;-0.077;1.321;-0.627;995;859;859;1;
1417771355.98699998855590820312;1417771356.04200005531311035156;-0.026;0.513;-0.490;980;841;841;1;
1417771356.04200005531311035156;1417771356.09699988365173339844;0.037;0.418;-0.607;950;822;822;1;
1417771356.09699988365173339844;1417771356.15199995040893554688;-0.106;0.761;-0.763;901;797;797;1;
1417771356.15199995040893554688;1417771356.20700001716613769531;-0.139;0.404;-0.713;957;819;819;1;
1417771356.20700001716613769531;1417771356.26200008392333984375;0.165;1.061;-0.888;929;822;822;1;
1417771356.26200008392333984375;1417771356.31699991226196289062;-0.116;-0.856;-0.604;926;816;816;1;
1417771356.31699991226196289062;1417771356.37199997901916503906;0.017;1.557;-0.967;961;825;823;1;
1417771356.37199997901916503906;1417771356.42700004577636718750;-0.193;-0.544;-0.726;944;813;813;1;
1417771356.42700004577636718750;1417771356.48200011253356933594;-0.192;0.487;-0.921;974;830;829;1;
1417771356.48200011253356933594;1417771356.53699994087219238281;-0.089;-0.279;-0.760;949;821;819;1;
1417771356.53699994087219238281;1417771356.59200000762939453125;0.007;0.105;-0.781;957;814;814;1;
1417771356.59200000762939453125;1417771356.64700007438659667969;0.039;-0.173;-0.695;947;790;790;1;
1417771356.64700007438659667969;1417771356.70199990272521972656;0.174;0.308;-0.842;1000;809;809;1;
1417771356.70199990272521972656;1417771356.75699996948242187500;0.040;-0.310;-0.778;946;787;787;1;
1417771356.75699996948242187500;1417771356.81200003623962402344;-0.263;0.838;-0.910;1000;819;819;1;
1417771356.81200003623962402344;1417771356.86700010299682617188;0.104;-0.161;-0.671;937;804;804;1;
1417771356.86700010299682617188;1417771356.92300009727478027344;-0.079;0.806;-0.905;930;804;804;1;
1417771356.92300009727478027344;1417771356.97799992561340332031;-0.174;0.420;-0.702;980;840;840;1;
1417771356.97799992561340332031;1417771357.03299999237060546875;-0.206;0.569;-0.705;952;811;811;1;
1417771357.03299999237060546875;1417771357.08800005912780761719;-0.010;0.702;-0.765;971;833;833;1;
1417771357.08800005912780761719;1417771357.14299988746643066406;-0.127;-0.163;-0.565;969;816;816;1;
1417771357.14299988746643066406;1417771357.19899988174438476562;0.055;-1.772;-0.328;902;782;782;1;
1417771357.19899988174438476562;1417771357.25399994850158691406;-0.041;-0.605;-0.432;944;818;818;1;
1417771357.25399994850158691406;1417771357.30900001525878906250;-0.174;0.883;-0.629;942;819;819;1;
1417771357.30900001525878906250;1417771357.36400008201599121094;-0.140;0.661;-0.590;970;830;830;1;
1417771357.36400008201599121094;1417771357.42000007629394531250;-0.127;1.206;-0.607;820;733;733;1;
1417771357.42000007629394531250;1417771357.47499990463256835938;0.065;-0.103;-0.448;830;738;738;1;
1417771357.47499990463256835938;1417771357.52999997138977050781;-0.045;0.219;-0.410;803;744;744;1;
1417771357.52999997138977050781;1417771357.58500003814697265625;-0.074;-0.354;-0.302;749;689;687;1;
1417771357.58500003814697265625;1417771357.64000010490417480469;0.035;-0.273;-0.288;927;810;810;1;
1417771357.64000010490417480469;1417771357.69499993324279785156;-0.092;-0.034;-0.370;831;740;740;1;
1417771357.69499993324279785156;1417771357.75099992752075195312;-0.141;0.150;-0.358;712;667;667;1;
1417771357.75099992752075195312;1417771357.80599999427795410156;-0.017;0.743;-0.457;682;645;645;1;
1417771357.80599999427795410156;1417771357.86199998855590820312;-0.071;-0.349;-0.233;792;714;713;1;
1417771357.86199998855590820312;1417771357.91700005531311035156;-0.074;-0.368;-0.300;854;757;757;1;
1417771357.91700005531311035156;1417771357.97300004959106445312;-0.213;0.152;-0.306;809;715;715;1;
1417771357.97300004959106445312;1417771358.02800011634826660156;-0.151;-0.317;-0.168;837;753;752;1;
1417771358.02800011634826660156;1417771358.08299994468688964844;-0.073;0.027;-0.327;639;608;608;1;
1417771358.08299994468688964844;1417771358.13800001144409179688;0.132;-0.216;-0.188;792;712;712;1;
1417771358.13800001144409179688;1417771358.19300007820129394531;-0.152;-0.096;-0.259;825;748;748;1;
1417771358.19300007820129394531;1417771358.24900007247924804688;-0.049;-0.113;-0.226;749;675;675;1;
1417771358.24900007247924804688;1417771358.30399990081787109375;0.043;0.675;-0.333;770;690;690;1;
1417771358.30399990081787109375;1417771358.35899996757507324219;0.061;0.606;-0.335;865;757;757;1;
1417771358.35899996757507324219;1417771358.41400003433227539062;0.106;-0.127;-0.149;905;772;772;1;
1417771358.41400003433227539062;1417771358.46900010108947753906;0.078;-0.374;-0.186;875;766;766;1;
1417771358.46900010108947753906;1417771358.52399992942810058594;-0.036;-0.159;-0.142;903;781;780;1;
1417771358.52399992942810058594;1417771358.57999992370605468750;-0.192;0.276;-0.225;910;788;788;1;
1417771358.57999992370605468750;1417771358.63499999046325683594;0.058;-0.177;-0.156;939;803;803;1;
1417771358.63499999046325683594;1417771358.69000005722045898438;-0.227;-0.270;-0.186;909;786;784;1;
1417771358.69000005722045898438;1417771358.74499988555908203125;-0.095;-0.312;-0.136;893;780;780;1;
1417771358.74499988555908203125;1417771358.80100011825561523438;-0.183;-0.033;-0.163;922;801;799;1;
1417771358.80100011825561523438;1417771358.85599994659423828125;0.005;-0.385;-0.111;958;827;826;1;
1417771358.85599994659423828125;1417771358.91100001335144042969;-0.102;0.095;-0.178;967;830;827;1;
1417771358.91100001335144042969;1417771358.96600008010864257812;-0.028;0.020;-0.166;925;797;791;1;
1417771358.96600008010864257812;1417771359.02099990844726562500;-0.064;-0.402;-0.101;952;820;820;1;
1417771359.02099990844726562500;1417771359.07599997520446777344;-0.019;-0.411;-0.127;975;836;834;1;
1417771359.07599997520446777344;1417771359.13100004196166992188;-0.060;-0.103;-0.134;988;824;820;1;
1417771359.13100004196166992188;1417771359.18600010871887207031;-0.128;-0.472;-0.064;965;826;821;1;
1417771359.18600010871887207031;1417771359.24200010299682617188;-0.156;-0.316;-0.099;966;820;817;1;
1417771359.24200010299682617188;1417771359.29699993133544921875;-0.153;-0.155;-0.088;876;774;772;1;
1417771359.29699993133544921875;1417771359.35199999809265136719;0.028;0.133;-0.141;963;831;825;1;
1417771359.35199999809265136719;1417771359.40700006484985351562;-0.077;0.024;-0.137;1000;861;854;1;
1417771359.40700006484985351562;1417771359.46199989318847656250;0.064;-0.284;-0.117;985;845;844;1;
1417771359.46199989318847656250;1417771359.51699995994567871094;-0.144;-0.345;-0.109;868;775;775;1;
1417771359.51699995994567871094;1417771359.57299995422363281250;-0.161;-0.075;-0.184;839;775;774;1;
1417771359.57299995422363281250;1417771359.62800002098083496094;-0.047;0.051;-0.182;937;827;826;1;
1417771359.62800002098083496094;1417771359.68300008773803710938;-0.244;-0.701;-0.079;962;855;855;1;
1417771359.68300008773803710938;1417771359.73799991607666015625;-0.158;-0.183;-0.158;965;836;835;1;
1417771359.73799991607666015625;1417771359.79399991035461425781;-0.118;0.080;-0.172;979;865;862;1;
1417771359.79399991035461425781;1417771359.84899997711181640625;-0.192;0.110;-0.192;1000;860;860;1;
1417771359.84899997711181640625;1417771359.90499997138977050781;-0.137;0.624;-0.278;995;870;870;1;
1417771359.90499997138977050781;1417771359.96000003814697265625;0.109;0.000;-0.182;1000;875;874;1;
1417771359.96000003814697265625;1417771360.01500010490417480469;0.149;-0.088;-0.170;1000;875;875;1;
1417771360.01500010490417480469;1417771360.06999993324279785156;0.195;0.167;-0.227;1000;869;867;1;
1417771360.06999993324279785156;1417771360.12599992752075195312;0.069;0.114;-0.201;989;877;877;1;
1417771360.12599992752075195312;1417771360.18199992179870605469;-0.060;0.008;-0.213;942;841;841;1;
1417771360.18199992179870605469;1417771360.23699998855590820312;-0.045;-0.164;-0.208;998;876;876;1;
1417771360.23699998855590820312;1417771360.29200005531311035156;-0.068;-0.274;-0.176;904;820;820;1;
1417771360.29200005531311035156;1417771360.34699988365173339844;0.102;-0.744;-0.121;979;875;875;1;
1417771360.34699988365173339844;1417771360.40199995040893554688;-0.156;0.483;-0.333;798;742;742;1;
1417771360.40199995040893554688;1417771360.45799994468688964844;-0.012;0.624;-0.352;827;757;757;1;
1417771360.45799994468688964844;1417771360.51300001144409179688;-0.129;0.090;-0.294;974;863;862;1;
1417771360.51300001144409179688;1417771360.57100009918212890625;-0.031;0.191;-0.351;967;844;844;1;
1417771360.57100009918212890625;1417771360.62700009346008300781;-0.009;-0.183;-0.264;985;875;874;1;
1417771360.62700009346008300781;1417771360.68199992179870605469;-0.128;0.670;-0.448;983;858;858;1;
1417771360.68199992179870605469;1417771360.73699998855590820312;-0.158;0.742;-0.388;1000;876;875;1;
1417771360.73699998855590820312;1417771360.79299998283386230469;0.034;-0.071;-0.300;913;812;811;1;
1417771360.79299998283386230469;1417771360.84800004959106445312;0.230;0.243;-0.323;859;782;782;1;
1417771360.84800004959106445312;1417771360.90300011634826660156;0.099;1.063;-0.520;961;858;858;1;
1417771360.90300011634826660156;1417771360.95799994468688964844;0.067;-0.315;-0.232;928;818;809;1;
1417771360.95799994468688964844;1417771361.01300001144409179688;-0.050;1.956;-0.640;1000;891;866;1;
1417771361.01300001144409179688;1417771361.06900000572204589844;0.058;0.438;-0.452;997;882;882;1;
1417771361.06900000572204589844;1417771361.12400007247924804688;0.185;0.401;-0.451;1000;872;872;1;
1417771361.12400007247924804688;1417771361.17899990081787109375;-0.051;0.511;-0.558;965;850;850;1;
1417771361.17899990081787109375;1417771361.23399996757507324219;-0.235;0.891;-0.560;1000;864;862;1;
1417771361.23399996757507324219;1417771361.28900003433227539062;-0.117;-0.872;-0.203;979;873;871;1;
1417771361.28900003433227539062;1417771361.34400010108947753906;0.197;-0.869;-0.300;1000;880;880;1;
1417771361.34400010108947753906;1417771361.40000009536743164062;-0.103;-0.672;-0.337;1000;898;898;1;
1417771361.40000009536743164062;1417771361.45499992370605468750;-0.134;1.113;-0.614;1000;893;893;1;
1417771361.45499992370605468750;1417771361.50999999046325683594;-0.227;1.385;-0.676;1000;882;882;1;
1417771361.50999999046325683594;1417771361.56500005722045898438;0.012;-0.432;-0.345;977;876;876;1;
1417771361.56500005722045898438;1417771361.61999988555908203125;0.124;-0.530;-0.402;1000;881;881;1;
1417771361.61999988555908203125;1417771361.67499995231628417969;-0.090;-0.756;-0.334;1000;875;875;1;
1417771361.67499995231628417969;1417771361.73000001907348632812;-0.364;-0.318;-0.495;1000;887;887;1;
1417771361.73000001907348632812;1417771361.78500008583068847656;-0.001;-0.854;-0.361;1000;878;878;1;
1417771361.78500008583068847656;1417771361.84100008010864257812;-0.394;-0.132;-0.441;970;850;850;1;
1417771361.84100008010864257812;1417771361.89599990844726562500;-0.038;0.114;-0.528;1000;892;892;1;
1417771361.89599990844726562500;1417771361.95099997520446777344;-0.038;0.552;-0.595;1000;867;865;1;
1417771361.95099997520446777344;1417771362.00600004196166992188;-0.093;1.143;-0.696;965;884;856;1;
1417771362.00600004196166992188;1417771362.06100010871887207031;0.154;0.048;-0.507;1000;856;856;1;
1417771362.06100010871887207031;1417771362.11599993705749511719;0.215;0.195;-0.501;1000;862;862;1;
1417771362.11599993705749511719;1417771362.17100000381469726562;-0.101;0.173;-0.437;987;885;885;1;
1417771362.17100000381469726562;1417771362.22699999809265136719;-0.311;1.211;-0.689;971;842;842;1;
1417771362.22699999809265136719;1417771362.28200006484985351562;0.008;0.356;-0.429;973;860;860;1;
1417771362.28200006484985351562;1417771362.33699989318847656250;-0.028;0.592;-0.471;1000;890;890;1;
1417771362.33699989318847656250;1417771362.39199995994567871094;-0.050;-0.497;-0.383;1000;885;885;1;
1417771362.39199995994567871094;1417771362.44700002670288085938;-0.266;0.027;-0.401;980;859;859;1;
1417771362.44700002670288085938;1417771362.50200009346008300781;-0.034;-0.664;-0.270;1000;885;885;1;
1417771362.50200009346008300781;1417771362.55699992179870605469;-0.008;-0.326;-0.297;1000;899;899;1;
1417771362.55699992179870605469;1417771362.61199998855590820312;-0.047;0.104;-0.329;1000;893;893;1;
1417771362.61199998855590820312;1417771362.66700005531311035156;-0.046;0.241;-0.293;1000;896;896;1;
1417771362.66700005531311035156;1417771362.72199988365173339844;-0.095;-0.092;-0.247;948;844;844;1;
1417771362.72199988365173339844;1417771362.77699995040893554688;-0.276;0.319;-0.336;1000;890;889;1;
1417771362.77699995040893554688;1417771362.83200001716613769531;-0.229;-0.169;-0.223;1000;885;884;1;
1417771362.83200001716613769531;1417771362.88800001144409179688;-0.107;-0.842;-0.123;1000;889;888;1;
1417771362.88800001144409179688;1417771362.94300007820129394531;-0.136;0.384;-0.235;988;860;846;1;
1417771362.94300007820129394531;1417771362.99699997901916503906;-0.133;-0.356;-0.232;1000;899;862;1;
1417771362.99699997901916503906;1417771363.05200004577636718750;0.062;0.368;-0.259;1000;887;887;1;
1417771363.05200004577636718750;1417771363.10700011253356933594;-0.210;-0.179;-0.157;1000;890;890;1;
1417771363.10700011253356933594;1417771363.16199994087219238281;0.016;-0.675;-0.129;1000;879;877;1;
1417771363.16199994087219238281;1417771363.21700000762939453125;0.102;0.017;-0.210;930;837;837;1;
1417771363.21700000762939453125;1417771363.27200007438659667969;-0.034;0.205;-0.196;974;850;849;1;
1417771363.27200007438659667969;1417771363.32699990272521972656;-0.066;0.020;-0.187;1000;872;869;1;
1417771363.32699990272521972656;1417771363.38199996948242187500;-0.053;0.077;-0.182;983;855;853;1;
1417771363.38199996948242187500;1417771363.43700003623962402344;0.024;-0.193;-0.124;978;843;840;1;
1417771363.43700003623962402344;1417771363.49200010299682617188;-0.130;0.054;-0.190;1000;859;859;1;
1417771363.49200010299682617188;1417771363.54600000381469726562;-0.127;-0.107;-0.162;998;868;868;1;
1417771363.54600000381469726562;1417771363.60100007057189941406;-0.135;0.064;-0.177;1000;867;859;1;
1417771363.60100007057189941406;1417771363.65599989891052246094;-0.088;0.314;-0.235;1000;874;873;1;
1417771363.65599989891052246094;1417771363.71099996566772460938;0.012;0.225;-0.191;1000;848;847;1;
1417771363.71099996566772460938;1417771363.76600003242492675781;-0.105;-0.382;-0.116;1000;865;857;1;
1417771363.76600003242492675781;1417771363.82100009918212890625;-0.136;0.030;-0.158;1000;867;864;1;
1417771363.82100009918212890625;1417771363.87599992752075195312;-0.101;-0.157;-0.107;1000;878;877;1;
1417771363.87599992752075195312;1417771363.93099999427795410156;-0.053;0.089;-0.153;1000;868;852;1;
1417771363.93099999427795410156;1417771363.98499989509582519531;0.002;0.206;-0.152;990;893;839;1;
1417771363.98499989509582519531;1417771364.04099988937377929688;-0.021;-0.237;-0.095;1000;866;862;1;
1417771364.04099988937377929688;1417771364.09699988365173339844;-0.004;-0.488;-0.039;1000;883;883;1;
1417771364.09699988365173339844;1417771364.15199995040893554688;-0.089;-0.225;-0.099;1000;871;860;1;
1417771364.15199995040893554688;1417771364.20600008964538574219;-0.064;0.065;-0.135;998;877;870;1;
1417771364.20600008964538574219;1417771364.26099991798400878906;-0.139;0.346;-0.142;1000;869;865;1;
1417771364.26099991798400878906;1417771364.31599998474121093750;0.029;-0.029;-0.112;1000;872;871;1;
1417771364.31599998474121093750;1417771364.37100005149841308594;-0.082;-0.062;-0.098;1000;880;879;1;
1417771364.37100005149841308594;1417771364.42499995231628417969;-0.136;-0.497;-0.057;995;867;861;1;
1417771364.42499995231628417969;1417771364.48000001907348632812;-0.096;0.011;-0.127;1000;872;866;1;
1417771364.48000001907348632812;1417771364.53500008583068847656;-0.103;0.007;-0.120;970;856;852;1;
1417771364.53500008583068847656;1417771364.58999991416931152344;0.076;-0.042;-0.097;952;844;838;1;
1417771364.58999991416931152344;1417771364.64499998092651367188;-0.080;-0.075;-0.106;950;845;843;1;
1417771364.64499998092651367188;1417771364.69899988174438476562;-0.204;-0.373;-0.053;978;870;868;1;
1417771364.69899988174438476562;1417771364.75399994850158691406;-0.005;-0.176;-0.088;966;860;860;1;
1417771364.75399994850158691406;1417771364.80800008773803710938;-0.116;-0.177;-0.081;920;811;803;1;
1417771364.80800008773803710938;1417771364.86299991607666015625;-0.045;-0.223;-0.066;955;829;826;1;
1417771364.86299991607666015625;1417771364.91799998283386230469;-0.062;0.009;-0.097;929;810;807;1;
1417771364.91799998283386230469;1417771364.97300004959106445312;-0.087;-0.482;-0.036;927;829;822;1;
1417771364.97300004959106445312;1417771365.02699995040893554688;-0.093;-0.398;-0.037;1000;892;892;1;
1417771365.02699995040893554688;1417771365.08200001716613769531;-0.085;0.035;-0.090;978;872;870;1;
1417771365.08200001716613769531;1417771365.13800001144409179688;-0.005;0.255;-0.132;915;826;821;1;
1417771365.13800001144409179688;1417771365.19300007820129394531;-0.127;0.122;-0.114;945;848;844;1;
1417771365.19300007820129394531;1417771365.24799990653991699219;0.014;-0.141;-0.076;969;875;873;1;
1417771365.24799990653991699219;1417771365.30200004577636718750;-0.072;-0.071;-0.064;956;862;861;1;
1417771365.30200004577636718750;1417771365.35700011253356933594;-0.082;0.094;-0.091;949;849;840;1;
1417771365.35700011253356933594;1417771365.41199994087219238281;-0.099;-0.233;-0.045;965;851;849;1;
1417771365.41199994087219238281;1417771365.46600008010864257812;-0.068;0.041;-0.071;985;877;869;1;
1417771365.46600008010864257812;1417771365.52099990844726562500;0.018;-0.082;-0.064;968;865;860;1;
1417771365.52099990844726562500;1417771365.57500004768371582031;-0.124;0.074;-0.082;974;859;848;1;
1417771365.57500004768371582031;1417771365.63000011444091796875;-0.088;0.017;-0.092;976;867;860;1;
1417771365.63000011444091796875;1417771365.68499994277954101562;0.009;0.276;-0.117;964;853;847;1;
1417771365.68499994277954101562;1417771365.73900008201599121094;-0.022;0.248;-0.125;928;846;844;1;
1417771365.73900008201599121094;1417771365.79399991035461425781;-0.133;-0.060;-0.096;945;845;844;1;
1417771365.79399991035461425781;1417771365.84899997711181640625;-0.034;-0.141;-0.064;952;858;857;1;
1417771365.84899997711181640625;1417771365.90300011634826660156;-0.033;-0.180;-0.073;948;842;840;1;
1417771365.90300011634826660156;1417771365.95799994468688964844;-0.047;0.205;-0.141;943;854;852;1;
1417771365.95799994468688964844;1417771366.01300001144409179688;-0.110;-0.209;-0.094;963;855;852;1;
1417771366.01300001144409179688;1417771366.06699991226196289062;-0.169;-0.034;-0.085;934;841;838;1;
1417771366.06699991226196289062;1417771366.12199997901916503906;-0.097;0.023;-0.123;880;794;792;1;
1417771366.12199997901916503906;1417771366.17600011825561523438;0.040;0.014;-0.100;852;780;774;1;
1417771366.17600011825561523438;1417771366.23099994659423828125;0.018;-0.121;-0.094;932;834;831;1;
1417771366.23099994659423828125;1417771366.28600001335144042969;-0.005;0.273;-0.164;913;824;822;1;
1417771366.28600001335144042969;1417771366.34100008010864257812;-0.236;0.111;-0.138;960;851;850;1;
1417771366.34100008010864257812;1417771366.39499998092651367188;-0.086;-0.162;-0.102;988;851;846;1;
1417771366.39499998092651367188;1417771366.45000004768371582031;0.008;-0.127;-0.106;1000;868;865;1;
1417771366.45000004768371582031;1417771366.50399994850158691406;-0.049;-0.119;-0.132;965;864;859;1;
1417771366.50399994850158691406;1417771366.55900001525878906250;-0.159;-0.271;-0.097;885;780;777;1;
1417771366.55900001525878906250;1417771366.61299991607666015625;0.024;0.236;-0.167;892;802;802;1;
1417771366.61299991607666015625;1417771366.66799998283386230469;-0.101;-0.321;-0.125;804;744;742;1;
1417771366.66799998283386230469;1417771366.72300004959106445312;-0.117;-0.753;-0.071;873;792;792;1;
1417771366.72300004959106445312;1417771366.77800011634826660156;-0.025;-0.204;-0.163;990;868;867;1;
1417771366.77800011634826660156;1417771366.83299994468688964844;-0.092;-0.012;-0.223;978;853;852;1;
1417771366.83299994468688964844;1417771366.88700008392333984375;0.084;0.039;-0.205;998;876;870;1;
1417771366.88700008392333984375;1417771366.94199991226196289062;-0.241;-0.068;-0.207;955;852;852;1;
1417771366.94199991226196289062;1417771366.99600005149841308594;-0.011;0.209;-0.253;963;853;850;1;
1417771366.99600005149841308594;1417771367.05100011825561523438;0.017;0.403;-0.298;977;865;865;1;
1417771367.05100011825561523438;1417771367.10500001907348632812;0.047;-0.265;-0.165;967;851;849;1;
1417771367.10500001907348632812;1417771367.16000008583068847656;-0.153;0.310;-0.326;865;784;779;1;
1417771367.16000008583068847656;1417771367.21499991416931152344;0.031;-0.046;-0.318;897;793;793;1;
1417771367.21499991416931152344;1417771367.26999998092651367188;-0.190;0.660;-0.377;1000;876;876;1;
1417771367.26999998092651367188;1417771367.32500004768371582031;-0.237;-0.258;-0.292;1000;869;868;1;
1417771367.32500004768371582031;1417771367.37899994850158691406;-0.133;0.141;-0.314;1000;872;872;1;
1417771367.37899994850158691406;1417771367.43400001525878906250;-0.149;0.539;-0.426;1000;870;870;1;
1417771367.43400001525878906250;1417771367.48900008201599121094;-0.051;-0.246;-0.273;967;858;858;1;
1417771367.48900008201599121094;1417771367.54299998283386230469;-0.154;0.752;-0.424;1000;876;876;1;
1417771367.54299998283386230469;1417771367.59800004959106445312;-0.178;0.253;-0.479;1000;867;867;1;
1417771367.59800004959106445312;1417771367.65199995040893554688;0.154;0.487;-0.430;1000;891;891;1;
1417771367.65199995040893554688;1417771367.70700001716613769531;0.015;0.030;-0.367;897;820;820;1;
1417771367.70700001716613769531;1417771367.76200008392333984375;0.031;-0.285;-0.327;950;844;844;1;
1417771367.76200008392333984375;1417771367.81699991226196289062;-0.342;-0.366;-0.304;932;849;849;1;
1417771367.81699991226196289062;1417771367.87199997901916503906;-0.070;-0.435;-0.221;899;827;826;1;
1417771367.87199997901916503906;1417771367.92600011825561523438;-0.022;-0.526;-0.250;948;832;832;1;
1417771367.92600011825561523438;1417771367.98099994659423828125;0.056;0.213;-0.381;937;854;852;1;
1417771367.98099994659423828125;1417771368.03500008583068847656;-0.081;0.459;-0.363;992;884;884;1;
1417771368.03500008583068847656;1417771368.08999991416931152344;-0.139;0.704;-0.448;871;794;794;1;
1417771368.08999991416931152344;1417771368.14499998092651367188;-0.110;0.351;-0.380;1000;864;863;1;
1417771368.14499998092651367188;1417771368.20000004768371582031;0.072;0.314;-0.343;857;772;771;1;
1417771368.20000004768371582031;1417771368.25399994850158691406;-0.093;-0.534;-0.239;884;802;802;1;
1417771368.25399994850158691406;1417771368.30900001525878906250;0.074;0.528;-0.332;847;769;769;1;
1417771368.30900001525878906250;1417771368.36400008201599121094;-0.105;0.177;-0.266;831;761;761;1;
1417771368.36400008201599121094;1417771368.41799998283386230469;-0.229;-0.439;-0.152;920;822;822;1;
1417771368.41799998283386230469;1417771368.47300004959106445312;-0.178;0.115;-0.285;953;856;856;1;
1417771368.47300004959106445312;1417771368.52800011634826660156;-0.047;-0.029;-0.241;895;808;807;1;
1417771368.52800011634826660156;1417771368.58299994468688964844;-0.216;-0.832;-0.125;878;798;797;1;
1417771368.58299994468688964844;1417771368.63700008392333984375;0.020;-0.128;-0.223;924;819;818;1;
1417771368.63700008392333984375;1417771368.69199991226196289062;-0.031;0.001;-0.253;893;808;807;1;
1417771368.69199991226196289062;1417771368.74699997901916503906;-0.106;0.143;-0.259;877;790;790;1;
1417771368.74699997901916503906;1417771368.80200004577636718750;0.010;-0.524;-0.109;980;861;861;1;
1417771368.80200004577636718750;1417771368.85599994659423828125;0.032;-0.131;-0.208;1000;884;884;1;
1417771368.85599994659423828125;1417771368.91100001335144042969;-0.106;0.440;-0.280;1000;875;874;1;
1417771368.91100001335144042969;1417771368.96600008010864257812;-0.216;-0.620;-0.068;1000;911;877;1;
1417771368.96600008010864257812;1417771369.02099990844726562500;-0.111;-0.004;-0.177;1000;893;893;1;
1417771369.02099990844726562500;1417771369.07599997520446777344;0.072;-0.406;-0.163;1000;885;884;1;
1417771369.07599997520446777344;1417771369.13100004196166992188;0.036;-0.070;-0.172;1000;878;878;1;
