PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run1/2014-01-25_14-34-30.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=51;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.0148404;0;0;0.0148404;0;0;0.0128335;0;0;0.0128335;0;0;-0.273675;0;0;-0.273675;0;0;0;0;0;0;0.708068;0.0518101;0.704241;-0.701066;-0.167436;0.69316;0.0737405;0.994365;-0.0761667;0.745348;0.627325;-0.225656;0.708054;0.0519935;0.704241;0;0;0.0148404;-0.701029;-0.167593;0.69316;0;0;0.0128335;0.0784893;0.994001;-0.0761667;0;0;-0.273675;0.745348;0.627325;-0.225656;0;0;0;584;584;530;753;753;504;1000;1000;650;998;998;763;1;1;1;1;
1;2;0;0;-0.00112898;0;0;0.0137115;0;0;0.0209873;0;0;0.0338208;0;0;-0.106497;0;0;-0.380173;0;0;0.13869;0;0;0.13869;0.295259;-0.254522;-0.920891;-0.712817;-0.481417;0.51003;-0.00806942;0.915758;-0.401649;0.0772603;-0.995877;-0.0475374;1.00337;-0.202458;-0.21665;0;0;0.0137115;-1.41356;-0.649431;1.20319;0;0;0.0338208;0.0764963;1.90979;-0.477816;0;0;-0.380173;0.825018;-0.368363;-0.273193;0;0;0.13869;650;650;580;762;762;509;1000;1000;662;1000;1000;727;1;1;1;1;
2;3;0;0;-0.00490172;0;0;0.00880974;0;0;0.0271281;0;0;0.060949;0;0;0.0282149;0;0;-0.351958;0;0;0;0;0;0.13869;0.93267;0.0355452;-0.358976;0.767342;0.452707;-0.454139;0.943223;0.175256;-0.282161;0.471842;0.6769;-0.564953;1.93604;-0.166769;-0.575626;0;0;0.00880974;-0.646701;-0.195908;0.749051;0;0;0.060949;1.02078;2.07925;-0.759977;0;0;-0.351958;1.29522;0.309677;-0.838147;0;0;0.13869;620;620;545;748;748;512;1001;1001;663;959;959;694;1;1;1;1;
3;4;0;0;-0.000601758;0;0;0.00820798;0;0;-0.0446087;0;0;0.0163403;0;0;-0.00811046;0;0;-0.360068;0;0;0;0;0;0.13869;-0.109644;-0.0974405;0.989183;0.884995;-0.146049;-0.442101;0.266387;0.934537;-0.235965;0.431434;0.737947;-0.51894;1.82641;-0.264225;0.413557;0;0;0.00820798;0.238336;-0.341704;0.30695;0;0;0.0163403;1.29303;3.0121;-0.995943;0;0;-0.360068;1.72487;1.04867;-1.35709;0;0;0.13869;609;609;572;781;781;525;1000;1000;690;957;957;722;1;1;1;1;
4;5;0;0;-0.0211783;0;0;-0.0129703;0;0;0.0184747;0;0;0.034815;0;0;0.0789314;0;0;-0.281137;0;0;0;0;0;0.13869;0.678375;-0.196336;0.707997;0.882352;-0.0504979;-0.467872;-0.173025;-0.984228;-0.0368436;0.852806;-0.289461;-0.434666;2.50474;-0.460715;1.12155;0;0;-0.0129703;1.12072;-0.391666;-0.160923;0;0;0.034815;1.11518;2.02873;-1.03279;0;0;-0.281137;2.57837;0.76127;-1.79175;0;0;0.13869;696;696;634;784;784;511;1000;1000;697;1000;1000;725;1;1;1;1;
5;6;0;0;-0.00876512;0;0;-0.0217354;0;0;-0.0618278;0;0;-0.0270127;0;0;0.0355233;0;0;-0.245614;0;0;0.0784875;0;0;0.217177;-0.41489;-0.161176;0.895482;-0.930649;-0.162198;0.328001;0.587163;0.72588;-0.358243;-0.281187;-0.945125;-0.166351;2.08979;-0.621734;2.01704;0;0;-0.0217354;0.189993;-0.553425;0.167078;0;0;-0.0270127;1.70545;2.75208;-1.39103;0;0;-0.245614;2.30077;-0.184914;-1.9581;0;0;0.217177;606;606;551;780;780;520;1000;1000;672;955;955;708;1;1;1;1;
6;7;0;0;-0.0184599;0;0;-0.0401953;0;0;-0.0127929;0;0;-0.0398057;0;0;-0.00261814;0;0;-0.248232;0;0;0;0;0;0.217177;0.846429;-0.0998201;0.523063;0.884058;0.279474;-0.374615;0.876675;0.292687;-0.381806;0.659255;-0.544482;-0.518577;2.93615;-0.722148;2.5401;0;0;-0.0401953;1.07424;-0.274566;-0.207537;0;0;-0.0398057;2.58338;3.04097;-1.77283;0;0;-0.248232;2.96208;-0.726893;-2.47668;0;0;0.217177;659;659;607;784;784;542;1000;1000;693;1000;1000;731;1;1;1;1;
7;8;0;0;0.00419583;0;0;-0.0359995;0;0;-0.0347604;0;0;-0.074566;0;0;0.0102684;0;0;-0.237963;0;0;0;0;0;0.217177;0.638774;0.0442614;-0.76812;0.870732;0.228881;-0.435246;0.49445;0.784908;-0.373415;0.678731;0.683218;-0.269329;3.57495;-0.678288;1.77198;0;0;-0.0359995;1.94527;-0.0468183;-0.642783;0;0;-0.074566;3.08109;3.82382;-2.14625;0;0;-0.237963;3.63822;-0.0411075;-2.74601;0;0;0.217177;625;625;565;794;794;539;1000;1000;710;959;959;684;1;1;1;1;
8;9;0;0;-0.0218529;0;0;-0.0578524;0;0;-0.0144534;0;0;-0.0890195;0;0;0;0;0;-0.237927;0;0;0;0;0;0.217177;-0.864118;-0.475544;0.164796;0.625735;0.195574;-0.75512;-0.394672;-0.81262;0.428816;0.695443;0.355066;-0.62473;2.71035;-1.15296;1.93677;0;0;-0.0578524;2.57131;0.147783;-1.3979;0;0;-0.0890195;2.68305;3.01284;-1.71743;0;0;-0.237927;4.33231;0.316592;-3.37074;0;0;0.217177;635;635;547;798;798;536;1000;1000;660;950;950;684;1;1;1;1;
9;10;0;0;0.00336615;0;0;-0.0544862;0;0;-0.0280251;0;0;-0.117045;0;0;-0.0413192;0;0;-0.279246;0;0;0;0;0;0.217177;0.770585;0.147806;0.619962;0.913752;0.106297;-0.392121;0.705365;0.674873;-0.216811;0.475656;-0.818254;-0.322819;3.48108;-1.00589;2.55674;0;0;-0.0544862;3.48528;0.252213;-1.79002;0;0;-0.117045;3.39169;3.68427;-1.93425;0;0;-0.279246;4.81106;-0.499853;-3.69356;0;0;0.217177;635;635;602;791;791;552;1000;1000;699;961;961;665;1;1;1;1;
