PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run22/2014-01-25_15-10-49.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=516;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.0168608;0;0;0.0168608;0;0;-0.183549;0;0;-0.183549;0;0;-0.295831;0;0;-0.295831;0;0;0.0283021;0;0;0.0283021;0.730154;-0.679338;-0.0733128;0.602989;0.0179324;-0.797548;0.542287;0.372221;-0.753244;-0.0299371;-0.997482;0.0642897;0.730354;-0.679123;-0.0733128;0;0;0.0168608;0.603043;0.0160006;-0.797548;0;0;-0.183549;0.544202;0.369416;-0.753244;0;0;-0.295831;-0.0294444;-0.997497;0.0642897;0;0;0.0283021;516;481;431;108;108;72;1000;1000;794;548;548;420;1;1;1;1;
1;2;0;0;-0.443256;0;0;-0.426395;0;0;-0.605217;0;0;-0.788765;0;0;-0.413742;0;0;-0.709574;0;0;-0.225765;0;0;-0.197463;0.940135;-0.339846;-0.0255133;-0.0374474;0.963132;-0.266412;0.512442;0.457003;-0.727015;-0.0669447;-0.997714;0.00918092;1.66793;-1.02596;-0.0988261;0;0;-0.426395;0.578858;0.979556;-1.06396;0;0;-0.788765;1.06226;0.820037;-1.48026;0;0;-0.709574;-0.0998271;-1.99497;0.0734706;0;0;-0.197463;565;549;456;91;91;59;1000;1000;807;859;859;587;1;1;1;1;
2;3;0;0;-0.0615396;0;0;-0.487935;0;0;-0.396376;0;0;-1.18514;0;0;-2.45628;0;0;-3.16586;0;0;-0.721367;0;0;-0.91883;0.572977;-0.818156;-0.048153;-0.566566;-0.247717;0.7859;0.505592;0.466647;-0.725684;0.293806;-0.955842;-0.00655372;2.23392;-1.84896;-0.146979;0;0;-0.487935;0.00728955;0.74361;-0.27806;0;0;-1.18514;1.59286;1.25805;-2.20594;0;0;-3.16586;0.178614;-2.95541;0.0669169;0;0;-0.91883;554;539;484;97;97;63;1000;1000;786;889;889;586;1;1;1;1;
3;4;0;0;-0.0201635;0;0;-0.508098;0;0;-0.438775;0;0;-1.62392;0;0;-0.147836;0;0;-3.31369;0;0;-0.184002;0;0;-1.10283;0.476295;-0.877696;0.0528492;-0.470795;-0.539173;0.698316;0.535656;0.476138;-0.697399;-0.178104;0.951713;0.250043;2.70242;-2.73085;-0.0941299;0;0;-0.508098;-0.478595;0.217996;0.420256;0;0;-1.62392;2.15514;1.70243;-2.90334;0;0;-3.31369;0.0188607;-2.00044;0.31696;0;0;-1.10283;635;618;544;110;110;64;1000;1000;793;999;999;628;1;1;1;1;
4;5;0;0;-0.0425833;0;0;-0.550682;0;0;0.572741;0;0;-1.05118;0;0;-1.10601;0;0;-4.4197;0;0;-0.592974;0;0;-1.69581;-0.498643;0.858653;-0.118617;-0.0569451;-0.997694;0.0369382;-0.521259;-0.473373;0.710076;-0.303498;0.952254;0.0331906;2.21205;-1.86744;-0.212747;0;0;-0.550682;-0.553834;-0.778485;0.457195;0;0;-1.05118;1.59895;1.27063;-2.19327;0;0;-4.4197;-0.256324;-1.03962;0.350151;0;0;-1.69581;615;601;508;87;87;58;1000;1000;806;888;888;571;1;1;1;1;
5;6;0;0;-0.230736;0;0;-0.781417;0;0;-0.0710454;0;0;-1.12222;0;0;0.297611;0;0;-4.12209;0;0;-0.981794;0;0;-2.6776;-0.515373;0.856821;0.0157842;0.587046;-0.242111;-0.772502;0.524286;0.424239;-0.738339;-0.436426;0.893994;0.101519;1.70841;-1.00367;-0.196963;0;0;-0.781417;0.0283577;-1.03205;-0.315307;0;0;-1.12222;2.15238;1.65609;-2.9316;0;0;-4.12209;-0.65051;-0.126216;0.45167;0;0;-2.6776;670;635;524;105;105;70;1000;1000;791;884;884;528;1;1;1;1;
6;7;0;0;0.0161851;0;0;-0.765232;0;0;-0.286425;0;0;-1.40865;0;0;-0.447113;0;0;-4.5692;0;0;0.938953;0;0;-1.73865;0.522487;-0.849409;0.0742461;0.415484;0.599805;-0.683818;-0.48029;-0.42377;0.767946;-0.0139702;-0.999869;-0.00815176;2.2195;-1.85998;-0.122717;0;0;-0.765232;0.458461;-0.442637;-0.999125;0;0;-1.40865;1.63985;1.27193;-2.16366;0;0;-4.5692;-0.69481;-1.1252;0.443518;0;0;-1.73865;649;638;570;90;90;61;1000;1000;818;904;904;619;1;1;1;1;
7;8;0;0;-0.0774468;0;0;-0.842679;0;0;-0.75438;0;0;-2.16303;0;0;-4.38173;0;0;-8.95093;0;0;-0.70474;0;0;-2.44339;0.793951;-0.6077;0.0185129;0.6571;0.117598;-0.744574;-0.513411;-0.434597;0.739956;-0.361822;0.885574;0.291277;3.00443;-2.47929;-0.104204;0;0;-0.842679;1.11953;-0.349924;-1.7437;0;0;-2.16303;1.06508;0.922503;-1.4237;0;0;-8.95093;-1.01855;-0.225007;0.734796;0;0;-2.44339;608;598;529;90;90;57;1000;1000;797;759;759;467;1;1;1;1;
8;9;0;0;-0.0756238;0;0;-0.918303;0;0;-0.127383;0;0;-2.29041;0;0;-0.583431;0;0;-9.53436;0;0;-0.527179;0;0;-2.97057;0.572106;-0.819112;-0.0418401;-0.601455;0.0529561;0.79715;0.553732;0.432254;-0.711714;-0.0199701;0.992769;-0.118366;3.56334;-3.30747;-0.146044;0;0;-0.918303;0.520673;-0.272973;-0.946549;0;0;-2.29041;1.68276;1.25707;-2.13542;0;0;-9.53436;-0.987045;0.767463;0.61643;0;0;-2.97057;580;569;493;101;101;73;1000;1000;785;726;726;461;1;1;1;1;
9;10;0;0;-0.0214074;0;0;-0.93971;0;0;-0.325792;0;0;-2.6162;0;0;1.17309;0;0;-8.36127;0;0;-0.0648852;0;0;-3.03545;0.622405;-0.782124;-0.0298997;-0.459187;-0.493604;0.738582;0.511243;0.513646;-0.689056;-0.201131;0.973342;-0.110235;4.17283;-4.0997;-0.175943;0;0;-0.93971;0.0394342;-0.745103;-0.207967;0;0;-2.6162;2.26326;1.69091;-2.82447;0;0;-8.36127;-1.13635;1.75009;0.506195;0;0;-3.03545;559;549;482;113;113;72;1000;1000;782;666;666;413;1;1;1;1;
10;11;0;0;0.0666666;0;0;-0.873044;0;0;-0.12955;0;0;-2.74575;0;0;5.40816;0;0;-2.95311;0;0;-0.143653;0;0;-3.1791;0.632448;-0.773294;0.0450193;0.140974;0.980859;-0.13432;0.00620473;-0.997013;0.0769884;0.603692;0.0700297;-0.794136;4.79342;-4.88254;-0.130924;0;0;-0.873044;0.227233;0.227877;-0.342287;0;0;-2.74575;2.21809;0.694903;-2.74749;0;0;-2.95311;-0.529705;1.78653;-0.287941;0;0;-3.1791;468;467;428;100;100;62;1000;1000;652;488;488;331;1;1;1;1;
11;12;0;0;0.201314;0;0;-0.67173;0;0;0.256805;0;0;-2.48895;0;0;-0.392102;0;0;-3.34521;0;0;-0.989815;0;0;-4.16892;0.592186;-0.805329;0.0276056;-0.450154;-0.567218;0.689656;0.530572;0.44981;-0.718446;-0.486719;0.870784;0.0695617;5.37613;-5.69475;-0.103318;0;0;-0.67173;-0.247128;-0.319257;0.347369;0;0;-2.48895;2.77401;1.11299;-3.46593;0;0;-3.34521;-0.951833;2.6904;-0.218379;0;0;-4.16892;605;587;537;106;106;76;1000;1000;755;756;756;458;1;1;1;1;
12;13;0;0;-0.125797;0;0;-0.797527;0;0;-0.271785;0;0;-2.76073;0;0;3.03051;0;0;-0.314701;0;0;0.215605;0;0;-3.95331;0.303;-0.952542;-0.0292531;0.550587;0.373481;-0.746569;-0.0644963;-0.99787;0.00980352;0.463724;-0.88598;0;5.66584;-6.65142;-0.132572;0;0;-0.797527;0.320808;0.0272722;-0.3992;0;0;-2.76073;2.70403;0.115487;-3.45613;0;0;-0.314701;-0.550295;1.77455;-0.218441;0;0;-3.95331;514;508;416;91;91;61;1000;1000;661;574;574;375;1;1;1;1;
13;14;0;0;-0.0170314;0;0;-0.814559;0;0;-0.185385;0;0;-2.94612;0;0;-0.15399;0;0;-0.46869;0;0;-0.155153;0;0;-4.10847;-0.553708;0.832189;0.0294604;0.50322;0.388009;-0.772152;-0.513864;-0.487594;0.70583;0.36005;-0.932638;0.0234376;5.12402;-5.81144;-0.103111;0;0;-0.814559;0.843305;0.388905;-1.17135;0;0;-2.94612;2.18619;-0.367887;-2.7503;0;0;-0.46869;-0.257988;0.818517;-0.195004;0;0;-4.10847;607;602;531;109;109;78;1002;1002;755;938;938;591;1;1;1;1;
14;15;0;0;0.0337762;0;0;-0.780783;0;0;-0.140675;0;0;-3.08679;0;0;4.2504;0;0;3.78171;0;0;1.47944;0;0;-2.62902;-0.482457;0.865596;-0.134085;0.61191;-0.767691;-0.190308;-0.498856;-0.498112;0.709245;0.0659586;-0.988476;-0.136253;4.6534;-4.93935;-0.237197;0;0;-0.780783;1.41299;-0.410623;-1.36166;0;0;-3.08679;1.72128;-0.897817;-2.04105;0;0;3.78171;-0.23744;-0.171944;-0.331257;0;0;-2.62902;628;621;546;107;107;69;1000;1000;769;964;964;662;1;1;1;1;
15;16;0;0;-2.23112;0;0;-3.0119;0;0;-1.93867;0;0;-5.02546;0;0;1.52348;0;0;5.30519;0;0;-0.485153;0;0;-3.11418;0.526877;0.842808;-0.109887;0.0581339;0.992379;-0.108648;0.0520128;-0.995826;-0.075007;0.0336425;-0.993972;0.104343;5.22383;-4.12539;-0.347083;0;0;-3.0119;1.55783;0.572849;-1.47031;0;0;-5.02546;1.86514;-1.88457;-2.11606;0;0;5.30519;-0.257845;-1.16628;-0.226914;0;0;-3.11418;597;589;504;113;113;73;1000;1000;658;819;819;595;1;1;1;1;
16;17;0;0;-0.37872;0;0;-3.39062;0;0;-2.52183;0;0;-7.5473;0;0;-0.345185;0;0;4.96;0;0;-2.22084;0;0;-5.33502;-0.00966462;-0.99755;0.0692885;-0.563953;-0.218903;0.796266;-0.511457;-0.341115;0.788703;0.552008;0.0508596;-0.832286;5.15519;-5.12062;-0.277795;0;0;-3.39062;0.970011;0.429915;-0.674042;0;0;-7.5473;1.38509;-2.26863;-1.32736;0;0;4.96;0.2965;-1.16696;-1.0592;0;0;-5.33502;525;512;349;97;97;70;1000;1000;792;503;503;326;1;1;1;1;
