PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run11/2014-01-25_14-54-36.avi;CameraType=2;videoSize=[720 x 576];videoFPS=30;videoFrameCount=33;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=429.031;fy_new=568.247;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-5.52329;0;0;-5.52329;0;0;-16.0322;0;0;-16.0322;0;0;0;0;0;0;0;0;2.08877;0;0;2.08877;0.621768;0.782486;-0.0334711;-0.777542;0.295288;0.555188;0.0532326;0.921406;0.384939;-0.916243;0.0836168;0.391801;0.694196;0.719007;-0.0334711;0;0;-5.52329;-0.665748;0.498544;0.555188;0;0;-16.0322;0.0532326;0.921406;0.384939;0;0;0;-0.918681;0.0501662;0.391801;0;0;2.08877;1000;474;421;11;11;7;1000;1000;901;375;375;328;1;1;0;1;
1;2;0;0;0.304039;0;0;-5.21925;0;0;18.556;0;0;2.52376;0;0;3.48457;0;0;3.48457;0;0;0.109434;0;0;2.1982;0.264943;-0.940356;-0.213389;-0.299337;-0.952797;0.0507426;-0.8999;-0.403787;0.164732;-0.697411;-0.715709;0.0371321;0.872499;-0.241551;-0.24686;0;0;-5.21925;-0.92284;-0.46651;0.60593;0;0;2.52376;-0.820461;0.463669;0.549671;0;0;3.48457;-1.58813;-0.691766;0.428933;0;0;2.1982;1000;661;561;6;6;5;1000;1000;897;536;536;368;1;1;1;1;
2;3;0;0;0.896126;0;0;-4.32313;0;0;0;0;0;2.52376;0;0;0.948128;0;0;4.4327;0;0;-1.04094;0;0;1.15726;-0.273834;-0.917678;-0.287892;-0.770094;0.29649;0.564844;-0.59849;-0.799706;0.0477485;0.814085;0.565772;-0.131028;0.530269;-1.13598;-0.534752;0;0;-4.32313;-1.70524;-0.204218;1.17077;0;0;2.52376;-1.35535;-0.379901;0.59742;0;0;4.4327;-0.785635;-0.109668;0.297905;0;0;1.15726;1000;710;676;10;10;6;1000;1000;904;732;732;552;1;0;1;1;
3;4;0;0;-0.378685;0;0;-4.70181;0;0;0.697362;0;0;3.22112;0;0;-1.98987;0;0;2.44283;0;0;-0.148341;0;0;1.00892;-0.566453;0.731005;0.380476;0.459577;-0.688414;-0.561137;-0.760351;0.339817;0.553526;-0.857523;-0.494692;0.141187;0.0256425;-0.360999;-0.154276;0;0;-4.70181;-1.20771;-0.865721;0.609637;0;0;3.22112;-2.1295;-0.072801;1.15095;0;0;2.44283;-1.63431;-0.619383;0.439092;0;0;1.00892;1000;679;605;6;6;5;1000;1000;855;565;565;373;1;1;1;1;
4;5;0;0;0.104924;0;0;-4.59689;0;0;0;0;0;3.22112;0;0;-0.0456586;0;0;2.39717;0;0;-0.545879;0;0;0.463044;0.480442;-0.729697;-0.486537;-0.860267;0.38885;0.329752;-0.86459;-0.480887;0.145711;0.893546;0.409449;-0.184191;0.446057;-1.12685;-0.640814;0;0;-4.59689;-2.08847;-0.525823;0.939388;0;0;3.22112;-2.97322;-0.58943;1.29666;0;0;2.39717;-0.744107;-0.202726;0.254901;0;0;0.463044;1000;654;633;7;7;5;1000;1000;907;464;464;317;1;0;1;1;
5;6;0;0;0.502396;0;0;-4.09449;0;0;0;0;0;3.22112;0;0;1.78953;0;0;4.1867;0;0;0.0467976;0;0;0.509842;-0.0183992;-0.920353;-0.390656;0;0;0;-0.9027;-0.413146;0.120182;0.911896;0.324647;-0.251096;0.36199;-2.04354;-1.03147;0;0;-4.09449;-2.08847;-0.525823;0.939388;0;0;3.22112;-3.84335;-1.06738;1.41684;0;0;4.1867;0.164865;0.130023;0.00380519;0;0;0.509842;1000;658;587;4;4;0;1000;1000;922;513;513;353;1;0;1;1;
6;7;0;0;-0.343795;0;0;-4.43829;0;0;0;0;0;3.22112;0;0;4.98453;0;0;9.17123;0;0;-1.32795;0;0;-0.818107;-0.611668;0.565611;0.553125;-0.663677;0.666518;0.33954;0.696566;-0.410037;-0.588783;-0.70483;0.421463;0.570599;-0.204073;-1.43229;-0.478345;0;0;-4.43829;-2.78855;0.102349;1.27893;0;0;3.22112;-3.09033;-1.36115;0.828056;0;0;9.17123;-0.533875;0.561507;0.574405;0;0;-0.818107;1000;684;629;6;6;5;1000;1000;881;557;557;406;1;0;1;1;
7;8;0;0;-0.170461;0;0;-4.60875;0;0;0;0;0;3.22112;0;0;2.58927;0;0;11.7605;0;0;-0.423723;0;0;-1.24183;0.734191;-0.500334;-0.458945;-0.711887;-0.325433;0.622343;0.745552;-0.430087;-0.509095;-0.729192;0.385095;0.565669;0.487541;-1.99;-0.93729;0;0;-4.60875;-3.48102;-0.26257;1.90127;0;0;3.22112;-2.27277;-1.63025;0.31896;0;0;11.7605;-1.25455;0.962315;1.14007;0;0;-1.24183;1000;625;558;7;7;5;1002;1002;893;464;464;333;1;0;1;1;
8;9;0;0;0.924238;0;0;-3.68451;0;0;0;0;0;3.22112;0;0;0.154781;0;0;11.9153;0;0;2.04671;0;0;0.804883;0.0701603;-0.905639;-0.418206;0;0;0;0.720039;-0.409088;-0.560527;-0.883487;-0.467982;0.0210655;0.499358;-2.89828;-1.3555;0;0;-3.68451;-3.48102;-0.26257;1.90127;0;0;3.22112;-1.48378;-1.88186;-0.241566;0;0;11.9153;-2.13138;0.481968;1.16114;0;0;0.804883;1000;627;567;4;4;0;1000;1000;832;479;479;324;1;0;1;1;
9;10;0;0;0.290373;0;0;-3.39414;0;0;0.526584;0;0;3.74771;0;0;-0.206561;0;0;11.7087;0;0;-0.768007;0;0;0.0368758;0.381708;-0.841788;-0.381697;0.952922;0.101864;-0.285594;0.838608;0.544118;-0.0259326;0.910363;0.413683;-0.0103223;0.830558;-3.76119;-1.73719;0;0;-3.39414;-2.5368;-0.0986377;1.61568;0;0;3.74771;-0.773044;-1.17888;-0.267499;0;0;11.7087;-1.22128;0.896236;1.15082;0;0;0.0368758;1000;649;557;7;7;5;1000;1000;891;572;572;448;1;1;1;1;
