PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run12/2014-01-25_14-56-46.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=318;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.00896618;0;0;0.00896618;0;0;-0.0569557;0;0;-0.0569557;0;0;0.0915227;0;0;0.0915227;0;0;-0.164994;0;0;-0.164994;0.278166;0.261628;0.924216;-0.415789;-0.0768844;-0.906205;0.797887;0.520798;-0.303556;0.668343;0.65438;-0.353702;0.278125;0.261672;0.924216;0;0;0.00896618;-0.415865;-0.076471;-0.906205;0;0;-0.0569557;0.797054;0.522072;-0.303556;0;0;0.0915227;0.670224;0.652452;-0.353702;0;0;-0.164994;511;508;451;195;195;128;1000;1000;670;716;716;553;1;1;1;1;
1;2;0;0;-0.0176062;0;0;-0.00863999;0;0;0.0936768;0;0;0.0367212;0;0;-0.0545053;0;0;0.0370173;0;0;0.111917;0;0;-0.0530761;0.622235;0.0837992;0.778332;0.537769;0.0826578;0.83903;0.628642;0.494894;-0.599908;-0.727135;-0.622441;0.289555;0.900373;0.345377;1.70255;0;0;-0.00863999;0.121851;0.00653145;-0.0671751;0;0;0.0367212;1.42538;1.01737;-0.903464;0;0;0.0370173;-0.057487;0.0306854;-0.0641473;0;0;-0.0530761;545;542;475;192;192;129;1000;1000;639;951;951;657;1;1;1;1;
2;3;0;0;0.0209896;0;0;0.0123496;0;0;0.0659851;0;0;0.102706;0;0;-0.0549909;0;0;-0.0179736;0;0;-0.0699245;0;0;-0.123001;0.424551;0.297756;0.855043;0.744739;-0.0403257;0.666136;0.780784;0.524035;-0.340241;0.0148143;0.146621;-0.989082;1.32486;0.643225;2.55759;0;0;0.0123496;0.866661;-0.0324592;0.598961;0;0;0.102706;2.20632;1.54116;-1.24371;0;0;-0.0179736;-0.0423581;0.177274;-1.05323;0;0;-0.123001;528;526;465;195;195;126;1000;1000;646;670;670;512;1;1;1;1;
3;4;0;0;-0.0110291;0;0;0.00132051;0;0;0.0758124;0;0;0.178519;0;0;0.0649036;0;0;0.0469301;0;0;0.0040645;0;0;-0.118936;0.150756;0.290188;0.94502;0.201017;-0.902451;0.381016;0.862674;0.504024;-0.0418796;-0.760376;0.272006;-0.589781;1.47561;0.933416;3.50261;0;0;0.00132051;1.07049;-0.93428;0.979978;0;0;0.178519;3.06858;2.04589;-1.28558;0;0;0.0469301;-0.802167;0.450858;-1.64301;0;0;-0.118936;537;534;475;191;191;122;1000;1000;604;943;943;680;1;1;1;1;
4;5;0;0;0.00165938;0;0;0.0029799;0;0;-0.104674;0;0;0.0738445;0;0;0.0823216;0;0;0.129252;0;0;-0.035276;0;0;-0.154212;0.801865;0.576442;-0.157246;-0.428229;0.0233792;-0.903368;0.841467;0.506918;-0.186995;-0.819823;-0.151921;-0.552097;2.27744;1.5099;3.34537;0;0;0.0029799;0.642231;-0.911453;0.0766097;0;0;0.0738445;3.90891;2.55471;-1.47258;0;0;0.129252;-1.6224;0.301143;-2.19511;0;0;-0.154212;586;583;491;206;206;138;1000;1000;651;1000;1000;702;1;1;1;1;
5;6;0;0;0.00960938;0;0;0.0125893;0;0;-0.104683;0;0;-0.0308387;0;0;0.0648612;0;0;0.194113;0;0;-0.00945384;0;0;-0.163666;-0.797806;-0.5997;0.0621744;0.726983;0.508177;0.461792;0.813171;0.5735;-0.0992507;-0.372667;-0.101507;-0.922397;1.47977;0.910025;3.40754;0;0;0.0125893;1.36949;-0.403667;0.538402;0;0;-0.0308387;4.72013;3.13096;-1.57183;0;0;0.194113;-1.99535;0.200702;-3.1175;0;0;-0.163666;548;545;462;211;211;137;1000;1000;646;929;929;643;1;1;1;1;
6;7;0;0;-0.00577126;0;0;0.00681802;0;0;0.103258;0;0;0.0724195;0;0;0.273943;0;0;0.468055;0;0;0;0;0;-0.163666;-0.0723722;0.229014;0.970729;0.492537;0.0177664;0.87011;0.825846;0.553473;-0.107914;-0.731794;-0.678815;-0.0607253;1.40737;1.13903;4.37827;0;0;0.00681802;1.862;-0.385278;1.40851;0;0;0.0724195;5.54143;3.69116;-1.67974;0;0;0.468055;-2.72908;-0.47602;-3.17823;0;0;-0.163666;484;481;424;203;203;135;1000;1000;647;617;617;442;1;1;1;1;
7;8;0;0;0.00357492;0;0;0.0103929;0;0;0.0874827;0;0;0.159902;0;0;-0.557539;0;0;-0.0894831;0;0;0;0;0;-0.163666;0.81756;0.375144;0.436879;-0.370592;-0.101789;-0.923201;-0.816547;-0.521574;0.24741;-0.5;0;-0.866025;2.22486;1.51432;4.81515;0;0;0.0103929;1.4917;-0.488102;0.485311;0;0;0.159902;4.72407;3.17086;-1.43233;0;0;-0.0894831;-3.22908;-0.474592;-4.04425;0;0;-0.163666;535;532;468;198;198;127;1000;1000;682;887;887;594;1;1;1;1;
8;9;0;0;-0.0446459;0;0;-0.0342529;0;0;-0.760285;0;0;-0.600382;0;0;-4.90158;0;0;-4.99106;0;0;0.167701;0;0;0.00403482;-0.381615;0.0412574;-0.9234;-0.56839;0.00566868;-0.82274;0.730114;0.546577;-0.410107;-0.552744;-0.621422;0.555255;1.84327;1.55581;3.89175;0;0;-0.0342529;0.923396;-0.476477;-0.337429;0;0;-0.600382;5.49896;3.65185;-1.84244;0;0;-4.99106;-3.78178;-1.09605;-3.489;0;0;0.00403482;456;453;377;220;220;153;1000;1000;801;559;559;386;1;1;1;1;
9;10;0;0;-0.0881245;0;0;-0.122377;0;0;-0.631209;0;0;-1.23159;0;0;8.06623;0;0;3.07516;0;0;0.0984343;0;0;0.102469;0.622016;0.628781;-0.466615;0.644433;0.593281;-0.482414;0.889013;0.455335;-0.0482391;0.806708;0.576712;-0.128942;2.46663;2.18326;3.42513;0;0;-0.122377;1.58043;0.102815;-0.819844;0;0;-1.23159;6.36227;4.15422;-1.89068;0;0;3.07516;-2.9761;-0.517899;-3.61794;0;0;0.102469;510;504;390;196;196;130;1000;1000;787;851;851;605;1;1;1;1;
10;11;0;0;0.252394;0;0;0.130016;0;0;0.165679;0;0;-1.06591;0;0;-0.805462;0;0;2.2697;0;0;-1.16723;0;0;-1.06476;-0.83013;0.331401;-0.448394;0.763943;0.58783;-0.266172;0.551645;0.499903;-0.667671;-0.576111;-0.202263;-0.791951;1.63575;2.51278;2.97674;0;0;0.130016;2.35518;0.676332;-1.08602;0;0;-1.06591;6.89368;4.67557;-2.55835;0;0;2.2697;-3.55587;-0.709421;-4.40989;0;0;-1.06476;553;540;498;165;165;112;1001;1001;825;767;767;530;1;1;1;1;
11;12;0;0;-7.63408;0;0;-7.50406;0;0;0;0;0;-1.06591;0;0;-0.51033;0;0;1.75937;0;0;-12.2407;0;0;-13.3054;-0.709528;0.43794;-0.552067;-0.831187;-0.538461;0.138523;0.581058;0.431736;-0.68991;-0.890353;0.420344;0.174878;0.989491;3.03963;2.42467;0;0;-7.50406;1.51412;0.153427;-0.947493;0;0;-1.06591;7.46121;5.12495;-3.24826;0;0;1.75937;-4.32559;-0.0954533;-4.23501;0;0;-13.3054;556;342;281;189;189;143;1000;1000;888;1000;1000;821;1;0;1;1;
12;13;0;0;0.214557;0;0;-7.2895;0;0;0.72814;0;0;-0.337772;0;0;5.06081;0;0;6.82018;0;0;0.0532937;0;0;-13.2522;0.692558;-0.462125;0.553899;0.69713;0.592441;-0.403762;-0.688888;-0.509481;0.515619;0.670854;0.63888;-0.376548;1.61782;2.49336;2.97857;0;0;-7.2895;2.21473;0.741748;-1.35125;0;0;-0.337772;6.8377;4.53726;-2.73264;0;0;6.82018;-3.52615;0.372629;-4.61156;0;0;-13.2522;552;535;429;187;187;148;1000;1000;939;1000;1000;641;1;1;1;1;
13;14;0;0;0.0497086;0;0;-7.23979;0;0;-0.0982795;0;0;-0.436051;0;0;0.657617;0;0;7.4778;0;0;-0.0346709;0;0;-13.2868;-0.542757;0.0462227;-0.838617;-0.418184;-0.135827;-0.89815;0.669673;0.537629;-0.512342;-0.770625;-0.604377;0.202154;1.08521;2.60762;2.13995;0;0;-7.23979;1.79552;0.609107;-2.2494;0;0;-0.436051;7.43171;5.15747;-3.24498;0;0;7.4778;-4.41504;-0.0384598;-4.40941;0;0;-13.2868;571;566;528;204;204;135;1000;1000;760;1000;1000;764;1;1;1;1;
14;15;0;0;-0.0605604;0;0;-7.30035;0;0;0.249159;0;0;-0.186893;0;0;3.79115;0;0;11.2689;0;0;-0.256394;0;0;-13.5432;-0.603309;0.04902;-0.796;0.440244;0.0943703;0.892905;0.666175;0.58778;-0.459048;0.136736;-0.173659;-0.975267;0.493022;2.7329;1.34395;0;0;-7.30035;2.23607;0.702041;-1.3565;0;0;-0.186893;7.97018;5.8641;-3.70403;0;0;11.2689;-4.32278;-0.239311;-5.38467;0;0;-13.5432;482;438;326;183;183;132;1000;1000;837;1000;1000;712;1;1;1;1;
