length=;32;
t1;t2;x;y;z;roll;pitch;yaw;numCorners;numMatches;numInliers;estValid;
0;0.0333333;-0.777542;0.295288;0.555188;0;0;-16.0322;11;11;7;1;
0.0333333;0.0666667;-0.299337;-0.952797;0.0507426;0;0;18.556;6;6;5;1;
0.0666667;0.1;-0.770094;0.29649;0.564844;0;0;0;10;10;6;0;
0.1;0.133333;0.459577;-0.688414;-0.561137;0;0;0.697362;6;6;5;1;
0.133333;0.166667;-0.860267;0.38885;0.329752;0;0;0;7;7;5;0;
0.166667;0.2;0;0;0;0;0;0;4;4;0;0;
0.2;0.233333;-0.663677;0.666518;0.33954;0;0;0;6;6;5;0;
0.233333;0.266667;-0.711887;-0.325433;0.622343;0;0;0;7;7;5;0;
0.266667;0.3;0;0;0;0;0;0;4;4;0;0;
0.3;0.333333;0.952922;0.101864;-0.285594;0;0;0.526584;7;7;5;1;
0.333333;0.366667;-0.478151;-0.877525;-0.0363495;0;0;7.7486;9;9;5;1;
0.366667;0.4;-0.77771;0.240738;0.5807;0;0;17.2773;11;11;6;1;
0.4;0.433333;0.913964;0.23989;-0.327297;0;0;-1.2652;20;20;13;1;
0.433333;0.466667;-0.337801;-0.926074;-0.168157;0;0;7.94223;11;11;6;1;
0.466667;0.5;-0.299619;0.78821;0.537543;0;0;0;10;10;6;0;
0.5;0.533333;0.748991;-0.295667;-0.592953;0;0;0.532922;15;15;10;1;
0.533333;0.566667;-0.785292;0.288719;0.547684;0;0;0;15;15;8;0;
0.566667;0.6;-0.732683;0.250821;0.632664;0;0;0;11;11;6;0;
0.6;0.633333;-0.0257989;0.919679;-0.391823;0;0;-11.4096;7;7;5;1;
0.633333;0.666667;-0.913268;-0.234396;0.333166;0;0;4.26587;12;12;7;1;
0.666667;0.7;-0.736531;0.293458;0.60943;0;0;0.365548;12;12;8;1;
0.7;0.733333;-0.665515;-0.266622;0.697139;0;0;0;8;8;5;0;
0.733333;0.766667;-0.908629;-0.316966;0.271894;0;0;0;10;10;6;0;
0.766667;0.8;-0.733877;0.236892;0.636638;0;0;0;11;11;6;0;
0.8;0.833333;-0.87994;-0.440947;0.176834;0;0;-0.648537;10;10;6;1;
0.833333;0.866667;-0.953046;0.153004;0.261331;0;0;-15.1582;17;17;9;1;
0.866667;0.9;0.919925;-0.391403;-0.0232784;0;0;-2.33969;10;10;7;1;
0.9;0.933333;-0.916793;-0.38649;0.100581;0;0;0.75761;18;18;11;1;
0.933333;0.966667;-0.810344;0.309493;0.497551;0;0;0.305162;12;12;7;1;
0.966667;1;0.841459;-0.32364;-0.43267;0;0;1.83032;13;13;7;1;
1;1.03333;-0.923118;-0.37487;0.0855913;0;0;0;15;15;9;0;
1.03333;1.06667;0.919832;-0.384851;-0.0761473;0;0;1.18211;15;15;9;1;
