PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run14/2014-01-25_14-58-33.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=125;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.171975;0;0;-0.171975;0;0;0.326661;0;0;0.326661;0;0;1.81392;0;0;1.81392;0;0;0.735783;0;0;0.735783;0.0874921;0.995425;0.0383918;-0.675361;0.516951;0.525975;0.897564;0.358567;-0.256531;-0.69143;-0.689606;0.215332;0.0904795;0.995158;0.0383918;0;0;-0.171975;-0.678297;0.513092;0.525975;0;0;0.326661;0.885764;0.386799;-0.256531;0;0;1.81392;-0.682517;-0.698428;0.215332;0;0;0.735783;1000;998;850;46;46;33;1000;1000;854;1000;1000;777;1;1;1;1;
1;2;0;0;0.706453;0;0;0.534479;0;0;0.545632;0;0;0.872293;0;0;0.85491;0;0;2.66883;0;0;2.53793;0;0;3.27371;0.905486;-0.421966;-0.0451699;0.839939;-0.472693;-0.266578;0.92861;0.290036;-0.231434;-0.850225;-0.463076;0.250355;0.999862;0.581657;-0.0067781;0;0;0.534479;0.16874;0.0532409;0.259396;0;0;0.872293;1.79986;0.719759;-0.487965;0;0;2.66883;-1.50491;-1.2093;0.465686;0;0;3.27371;1000;997;879;48;48;33;1000;1000;940;1000;1000;762;1;1;1;1;
2;3;0;0;0.0106352;0;0;0.545114;0;0;0.378442;0;0;1.25073;0;0;-8.33598;0;0;-5.66715;0;0;-1.20414;0;0;2.06957;-0.00427734;0.999736;-0.0225699;-0.661796;0.0138397;0.749556;0.843345;0.465598;-0.268306;-0.270454;-0.952209;0.141961;0.986074;1.58131;-0.029348;0;0;0.545114;-0.4932;0.0526318;1.00895;0;0;1.25073;2.68506;1.0998;-0.756271;0;0;-5.66715;-1.7408;-2.17066;0.607647;0;0;2.06957;1000;1000;811;49;49;34;1000;1000;929;1000;1000;725;1;1;1;1;
3;4;0;0;-0.319768;0;0;0.225346;0;0;0.953409;0;0;2.20414;0;0;-6.11822;0;0;-11.7854;0;0;-0.625022;0;0;1.44455;-0.0499707;0.9882;0.144792;-0.191134;-0.977152;-0.0929569;0.912304;-0.330186;-0.242238;-0.947621;0.0694069;0.311766;0.932217;2.5693;0.115444;0;0;0.225346;-0.646611;-0.931149;0.915996;0;0;2.20414;3.5107;0.590242;-0.998508;0;0;-11.7854;-2.68987;-2.12516;0.919413;0;0;1.44455;1000;996;755;43;43;31;1000;1000;892;1000;1000;799;1;1;1;1;
4;5;0;0;0.0366505;0;0;0.261996;0;0;0.272699;0;0;2.47684;0;0;-11.3679;0;0;-23.1533;0;0;0.89155;0;0;2.3361;0.186167;0.98172;-0.0395998;0.256452;-0.536377;-0.804072;0.830669;0.416246;-0.369768;0.352529;-0.928712;-0.114967;1.11389;3.55186;0.075844;0;0;0.261996;-0.367219;-1.45594;0.111924;0;0;2.47684;4.43812;0.646349;-1.36828;0;0;-23.1533;-2.29978;-3.03873;0.804445;0;0;2.3361;1000;997;839;54;54;35;1000;1000;938;1000;1000;756;1;1;1;1;
5;6;0;0;0.157916;0;0;0.419912;0;0;-0.0467631;0;0;2.43008;0;0;-9.50149;0;0;-32.6548;0;0;-0.390083;0;0;1.94602;-0.303801;0.941198;0.147821;-0.749343;0.266181;0.606328;0.941801;0.0979556;-0.321584;0.892008;0.354021;-0.281054;0.803201;4.49081;0.223665;0;0;0.419912;-1.12717;-1.22177;0.718251;0;0;2.43008;5.28392;0.220649;-1.68986;0;0;-32.6548;-1.42031;-2.65462;0.523392;0;0;1.94602;1000;999;854;52;52;30;1000;1000;924;1000;1000;798;1;1;1;1;
6;7;0;0;0.600025;0;0;1.01994;0;0;0.68531;0;0;3.11539;0;0;2.88091;0;0;-29.7738;0;0;-2.85625;0;0;-0.910233;-0.961043;0.198357;0.192485;0.713965;-0.0551267;-0.698008;0.91295;-0.26091;-0.313766;0.095836;0.994231;0.0481721;-0.16122;4.67203;0.416149;0;0;1.01994;-0.411268;-1.23802;0.0202439;0;0;3.11539;5.94679;-0.459169;-2.00363;0;0;-29.7738;-1.30869;-1.66204;0.571564;0;0;-0.910233;1000;996;901;43;43;28;1000;1000;929;1000;1000;733;1;1;1;1;
7;8;0;0;0.439379;0;0;1.45932;0;0;-0.0796863;0;0;3.0357;0;0;7.98717;0;0;-21.7867;0;0;4.71176;0;0;3.80153;0.140695;-0.987511;-0.0709043;-0.571052;0.536479;0.621361;0.902458;-0.310061;-0.299051;-0.209039;-0.976905;0.0442697;0.00457806;3.68842;0.345245;0;0;1.45932;-1.00993;-0.732531;0.641605;0;0;3.0357;6.6697;-1.08203;-2.30268;0;0;-21.7867;-1.4525;-2.65065;0.615834;0;0;3.80153;1000;998;866;49;49;34;1000;1000;919;1000;1000;791;1;1;1;1;
8;9;0;0;-0.589391;0;0;0.869925;0;0;0.855553;0;0;3.89126;0;0;15.6294;0;0;-6.15729;0;0;5.96436;0;0;9.76589;-0.26351;0.907945;0.325881;0.429056;-0.541249;-0.72316;0.693999;-0.569809;-0.440094;-0.398712;-0.89014;0.220637;-0.272686;4.59226;0.671126;0;0;0.869925;-0.545131;-1.24342;-0.0815547;0;0;3.89126;7.29858;-1.72299;-2.74277;0;0;-6.15729;-1.69445;-3.59553;0.83647;0;0;9.76589;1000;994;885;48;48;28;1000;1000;972;1000;1000;854;1;1;1;1;
9;10;0;0;0.23224;0;0;1.10217;0;0;0.327151;0;0;4.21841;0;0;-2.09263;0;0;-8.24992;0;0;-8.31244;0;0;1.45344;-0.059529;-0.991722;0.113769;-0.731633;0.194548;0.653349;0.781386;0.477712;-0.401531;0.0274153;0.995019;0.0958434;-0.313128;3.59958;0.784895;0;0;1.10217;-1.28909;-1.10321;0.571794;0;0;4.21841;8.14043;-1.36234;-3.1443;0;0;-8.24992;-1.69228;-2.60013;0.932314;0;0;1.45344;1000;999;829;43;43;31;1000;1000;972;1000;1000;791;1;1;1;1;
