length=;269;
t1;t2;x;y;z;roll;pitch;yaw;numCorners;numMatches;numInliers;estValid;
0;0.0333333;0.87114;0.245104;-0.425486;0;0;-0.555234;73;73;45;1;
0.0333333;0.0666667;0.626702;0.736004;-0.256014;0;0;-0.882498;81;81;53;1;
0.0666667;0.1;0.735273;-0.61104;-0.293265;0;0;-0.361059;90;90;55;1;
0.1;0.133333;-0.640616;-0.597097;0.482791;0;0;-0.80958;82;82;55;1;
0.133333;0.166667;0.562121;0.782971;-0.266415;0;0;-1.06985;84;84;58;1;
0.166667;0.2;0.852848;-0.28446;-0.437872;0;0;-0.872869;91;91;61;1;
0.2;0.233333;0.746152;-0.212769;-0.630862;0;0;-0.382227;85;85;56;1;
0.233333;0.266667;0.936988;-0.134882;-0.322275;0;0;-0.367629;79;79;55;1;
0.266667;0.3;0.592596;0.805285;0.0186099;0;0;-0.769563;78;78;49;1;
0.3;0.333333;-0.795717;-0.231509;0.559677;0;0;-0.51932;66;66;51;1;
0.333333;0.366667;0.888516;-0.186433;-0.419263;0;0;-0.402885;72;72;52;1;
0.366667;0.4;-0.306634;0.946635;-0.0992882;0;0;-1.49023;69;69;51;1;
0.4;0.433333;0.913832;-0.257259;-0.314212;0;0;-0.356591;77;77;52;1;
0.433333;0.466667;0.787101;0.55701;-0.264976;0;0;-0.284946;69;69;46;1;
0.466667;0.5;-0.665151;-0.675379;0.318492;0;0;-0.113228;73;73;55;1;
0.5;0.533333;0.512979;-0.736691;-0.440612;0;0;-0.26998;74;74;52;1;
0.533333;0.566667;0.893124;-0.187186;-0.409012;0;0;-0.310305;80;80;60;1;
0.566667;0.6;0.644278;-0.271461;0.714993;0;0;-0.211057;74;74;55;1;
0.6;0.633333;-0.886712;0.15258;0.436418;0;0;0.248118;86;86;59;1;
0.633333;0.666667;0.250855;-0.964798;-0.0789677;0;0;2.78695;82;82;52;1;
0.666667;0.7;-0.341217;0.928951;-0.143598;0;0;-0.797222;71;71;50;1;
0.7;0.733333;0.871687;0.0396394;-0.488457;0;0;0.538943;74;74;49;1;
0.733333;0.766667;0.928601;0.0342536;-0.369495;0;0;0.268347;78;78;47;1;
0.766667;0.8;0.895152;-0.194906;-0.400891;0;0;0.446;72;72;51;1;
0.8;0.833333;0.84083;0.363163;-0.401395;0;0;0.18415;76;76;55;1;
0.833333;0.866667;-0.821764;0.545176;0.165793;0;0;0.283822;78;78;51;1;
0.866667;0.9;0.727606;-0.633055;-0.264256;0;0;0.104542;78;78;47;1;
0.9;0.933333;0.806625;-0.475106;-0.351611;0;0;0.184605;64;64;49;1;
0.933333;0.966667;0.77496;0.477861;-0.413626;0;0;-0.0421022;74;74;48;1;
0.966667;1;0.689892;0.464772;-0.55501;0;0;-0.0545132;68;68;49;1;
1;1.03333;-0.420297;-0.884291;0.203421;0;0;0.0178288;64;64;44;1;
1.03333;1.06667;-0.674909;-0.607789;0.418438;0;0;-0.114501;68;68;48;1;
1.06667;1.1;0.933246;-0.017114;-0.35883;0;0;0.172174;71;71;47;1;
1.1;1.13333;0.433676;0.854973;0.284512;0;0;-0.683947;65;65;42;1;
1.13333;1.16667;-0.21239;-0.276137;0.937357;0;0;-0.0551578;74;74;44;1;
1.16667;1.2;-0.931773;-0.192892;0.307558;0;0;0.0173287;74;74;58;1;
1.2;1.23333;-0.7987;0.375761;0.469981;0;0;0.197135;83;83;52;1;
1.23333;1.26667;-0.627493;-0.687833;0.364883;0;0;0.121832;81;81;54;1;
1.26667;1.3;-0.0164115;-0.968065;0.250162;0;0;1.61754;70;70;41;1;
1.3;1.33333;-0.875638;0.0554411;0.479775;0;0;-0.985694;69;69;44;1;
1.33333;1.36667;0.839189;0.0423372;-0.542189;0;0;0.910955;74;74;51;1;
1.36667;1.4;0.143106;-0.952579;0.26854;0;0;9.31694;49;49;35;1;
1.4;1.43333;-0.635073;-0.485692;0.600654;0;0;-0.97784;40;40;26;1;
1.43333;1.46667;-0.622171;-0.187896;0.759999;0;0;2.57667;31;31;22;1;
1.46667;1.5;-0.551576;0.0504781;0.832596;0;0;-5.35891;32;32;22;1;
1.5;1.53333;-0.520166;-0.0772165;0.850567;0;0;-8.89062;22;22;12;1;
1.53333;1.56667;-0.523456;0.0694348;0.849219;0;0;20.5722;14;14;8;1;
1.56667;1.6;-0.987732;-0.0187624;0.155026;0;0;2.99264;9;9;5;1;
1.6;1.63333;-0.677203;-0.0615769;0.733216;0;0;1.08795;21;21;12;1;
