PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run18/2014-01-25_15-04-16.avi;CameraType=2;videoSize=[720 x 576];videoFPS=30;videoFrameCount=461;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=429.031;fy_new=568.247;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.26703;0;0;0.26703;0;0;0.267874;0;0;0.267874;0;0;0.501873;0;0;0.501873;0;0;0.0492878;0;0;0.0492878;-0.26203;-0.956875;-0.125421;-0.965328;-0.230109;0.123252;-0.945127;0.111389;0.307128;0.939438;0.331182;-0.0881729;-0.257568;-0.958086;-0.125421;0;0;0.26703;-0.964242;-0.23462;0.123252;0;0;0.267874;-0.946066;0.103106;0.307128;0;0;0.501873;0.939153;0.33199;-0.0881729;0;0;0.0492878;1000;564;508;36;36;26;1001;1001;679;565;565;348;1;1;1;1;
1;2;0;0;-1.04289;0;0;-0.77586;0;0;0.277714;0;0;0.545588;0;0;0.973402;0;0;1.47528;0;0;-0.167847;0;0;-0.118559;0.395836;0.894045;0.209757;0.959643;0.0536141;-0.276065;-0.947662;0.140285;0.286804;-0.913302;0.209396;0.349333;0.150338;-0.0694831;0.0843363;0;0;-0.77586;-0.00515336;-0.17187;-0.152813;0;0;0.545588;-1.89703;0.218947;0.593932;0;0;1.47528;0.0262864;0.543275;0.26116;0;0;-0.118559;1000;565;492;33;33;20;1000;1000;831;571;571;354;1;1;1;1;
2;3;0;0;1.37361;0;0;0.597751;0;0;1.04414;0;0;1.58973;0;0;-0.231112;0;0;1.24416;0;0;0.409287;0;0;0.290728;-0.500035;-0.848023;-0.175561;0.791812;-0.450535;-0.412375;-0.855095;0.385517;0.346683;-0.945624;0.118697;0.302831;-0.340822;-0.922677;-0.0912247;0;0;0.597751;0.798853;-0.600265;-0.565187;0;0;1.58973;-2.76029;0.585807;0.940616;0;0;1.24416;-0.919927;0.657173;0.563991;0;0;0.290728;1000;628;576;28;28;19;1000;1000;778;772;772;530;1;1;1;1;
3;4;0;0;0.322734;0;0;0.920485;0;0;0.0997495;0;0;1.68948;0;0;0.274389;0;0;1.51855;0;0;-0.0518081;0;0;0.23892;-0.750189;-0.648193;0.130625;-0.903053;0.268548;0.335226;-0.940239;0.14369;0.308715;-0.940863;0.132131;0.311959;-1.0805;-1.58284;0.0393999;0;0;0.920485;-0.111726;-0.358458;-0.229961;0;0;1.68948;-3.70401;0.704529;1.24933;0;0;1.51855;-1.86133;0.785379;0.87595;0;0;0.23892;1000;687;607;36;36;27;1000;1000;819;603;603;399;1;1;1;1;
4;5;0;0;2.21788;0;0;3.13836;0;0;-0.127587;0;0;1.56189;0;0;1.1312;0;0;2.64975;0;0;0.225142;0;0;0.464062;-0.464957;-0.877096;0.120491;0.277394;0.0650396;0.958552;0.883116;-0.26861;-0.384648;0.957543;0.0487214;-0.284144;-1.49674;-2.48407;0.159891;0;0;3.13836;0.163792;-0.285882;0.728591;0;0;1.56189;-2.80942;0.477034;0.864682;0;0;2.64975;-0.904216;0.841855;0.591806;0;0;0.464062;1000;680;601;34;34;23;1000;1000;807;748;748;532;1;1;1;1;
5;6;0;0;0.822147;0;0;3.96051;0;0;2.27965;0;0;3.84154;0;0;1.84881;0;0;4.49856;0;0;-0.196231;0;0;0.267831;-0.627986;-0.711086;-0.316212;0.0658994;-0.591199;0.803829;0.939532;-0.152655;-0.306555;-0.873004;0.318356;0.369476;-2.07411;-3.23684;-0.156321;0;0;3.96051;0.269152;-0.871337;1.53242;0;0;3.84154;-1.8608;0.398541;0.558127;0;0;4.49856;-1.7787;1.15613;0.961283;0;0;0.267831;920;667;621;35;35;24;1000;1000;771;491;491;314;1;1;1;1;
6;7;0;0;1.47471;0;0;5.43522;0;0;0.952773;0;0;4.79431;0;0;-0.0504244;0;0;4.44814;0;0;-0.0370722;0;0;0.230759;-0.376586;-0.832829;-0.405682;0.128601;-0.977595;-0.166645;-0.894682;0.194587;0.402095;-0.941206;0.14145;0.306794;-2.37012;-4.10159;-0.562004;0;0;5.43522;0.47901;-1.83476;1.36578;0;0;4.79431;-2.76788;0.523153;0.960222;0;0;4.44814;-2.72047;1.29378;1.26808;0;0;0.230759;1000;687;644;35;35;25;1000;1000;836;673;673;467;1;1;1;1;
7;8;0;0;0.0210968;0;0;5.45632;0;0;1.21857;0;0;6.01288;0;0;-0.270573;0;0;4.17756;0;0;0.84953;0;0;1.08029;-0.914363;0.159218;0.372278;0.0249832;-0.0453771;0.998657;0.894979;-0.156248;-0.417851;-0.906916;0.196013;0.372936;-3.29548;-4.03004;-0.189726;0;0;5.45632;0.508609;-1.87727;2.36443;0;0;6.01288;-1.8639;0.432516;0.542371;0;0;4.17756;-3.63092;1.47266;1.64101;0;0;1.08029;1000;692;620;39;39;20;1000;1000;792;612;612;431;1;1;1;1;
8;9;0;0;0.0168194;0;0;5.47314;0;0;-0.130929;0;0;5.88195;0;0;-1.11451;0;0;3.06305;0;0;0.517435;0;0;1.59772;-0.963703;0.129489;0.23347;0.980676;0.00428297;-0.195592;0.730831;0.619395;-0.286768;-0.689236;-0.708933;-0.14956;-4.26714;-3.99306;0.0437443;0;0;5.47314;1.48368;-1.77251;2.16884;0;0;5.88195;-1.16721;1.09008;0.255602;0;0;3.06305;-4.30012;0.744789;1.49145;0;0;1.59772;1000;694;618;31;31;21;1000;1000;754;640;640;388;1;1;1;1;
9;10;0;0;-1.75841;0;0;3.71474;0;0;-1.62058;0;0;4.26137;0;0;3.39249;0;0;6.45554;0;0;-1.0512;0;0;0.546521;0.500261;0.857254;-0.121884;-0.961984;-0.0509287;0.268316;0.834548;-0.411602;-0.366215;0.963663;0.0618873;-0.259851;-3.82347;-3.10519;-0.0781395;0;0;3.71474;0.528143;-1.89478;2.43716;0;0;4.26137;-0.291677;0.774916;-0.110612;0;0;6.45554;-3.33709;0.815866;1.2316;0;0;0.546521;1000;678;598;30;30;20;1001;1001;908;707;707;509;1;1;1;1;
10;11;0;0;-1.26565;0;0;2.44909;0;0;-1.59229;0;0;2.66908;0;0;-2.94151;0;0;3.51404;0;0;-1.31561;0;0;-0.769089;0.614163;0.696887;-0.370342;-0.925461;0.048655;0.375707;0.967202;-0.0286162;-0.25239;0.949676;0.0162022;-0.312814;-3.23965;-2.3827;-0.448481;0;0;2.44909;-0.398579;-1.88928;2.81286;0;0;2.66908;0.675461;0.805636;-0.363003;0;0;3.51404;-2.38728;0.819319;0.918787;0;0;-0.769089;1000;684;633;30;30;21;1000;1000;915;757;757;537;1;1;1;1;
11;12;0;0;-2.20179;0;0;0.247299;0;0;-1.54691;0;0;1.12216;0;0;0.102522;0;0;3.61656;0;0;-0.570935;0;0;-1.34002;0.54311;0.826881;-0.145945;0.952123;0.169965;-0.254112;0.888448;-0.0918119;-0.449702;0.887655;-0.0938704;-0.45084;-2.70011;-1.55348;-0.594426;0;0;0.247299;0.550033;-1.7007;2.55875;0;0;1.12216;1.56793;0.77005;-0.812704;0;0;3.61656;-1.50207;0.704716;0.467947;0;0;-1.34002;1000;668;570;27;27;18;1000;1000;900;958;958;763;1;1;1;1;
12;13;0;0;-0.922648;0;0;-0.675349;0;0;-1.31775;0;0;-0.19559;0;0;-0.780363;0;0;2.8362;0;0;-0.984573;0;0;-2.3246;-0.553541;0.771525;0.313595;0.969038;0.173785;-0.175398;0.842373;-0.321571;-0.432435;0.749225;0.59132;-0.298334;-3.24452;-0.775486;-0.280831;0;0;-0.675349;1.51966;-1.53022;2.38335;0;0;-0.19559;2.42518;0.490554;-1.24514;0;0;2.8362;-0.729473;1.26516;0.169613;0;0;-2.3246;973;567;430;38;38;24;1000;1000;846;402;402;241;1;1;1;1;
13;14;0;0;-2.21261;0;0;-2.88796;0;0;0.606488;0;0;0.410898;0;0;0.211972;0;0;3.04817;0;0;-0.611536;0;0;-2.93613;0.0530669;0.996965;0.0569667;0.554791;-0.488738;-0.673306;0.964986;0.0496517;-0.257558;0.958033;-0.00169826;-0.286652;-3.14129;0.217539;-0.223864;0;0;-2.88796;2.07794;-2.01497;1.71005;0;0;0.410898;3.38616;0.591449;-1.5027;0;0;3.04817;0.227215;1.21439;-0.117039;0;0;-2.93613;1000;637;554;45;45;28;1000;1000;849;727;727;516;1;1;1;1;
14;15;0;0;0.309478;0;0;-2.57848;0;0;-2.27068;0;0;-1.85978;0;0;-1.97332;0;0;1.07484;0;0;-2.35898;0;0;-5.29511;0.163186;-0.953087;-0.254942;0.876249;0.0564264;-0.478544;0.938225;0.281376;-0.201398;0.954224;0.174608;-0.242834;-3.02115;-0.741925;-0.478806;0;0;-2.57848;2.95556;-1.98701;1.2315;0;0;-1.85978;4.31895;0.890375;-1.7041;0;0;1.07484;1.19348;1.30019;-0.359873;0;0;-5.29511;1000;679;572;35;35;23;1001;1001;874;905;905;698;1;1;1;1;
15;16;0;0;-0.875003;0;0;-3.45349;0;0;-12.7382;0;0;-14.598;0;0;1.76953;0;0;2.84437;0;0;-1.06532;0;0;-6.36044;0.268029;-0.873423;-0.406561;-0.245395;0.96868;0.0379574;0.964859;0.210484;-0.157298;0.9547;-0.00556301;-0.297519;-2.80622;-1.62991;-0.885367;0;0;-3.45349;2.96223;-0.987752;1.26946;0;0;-14.598;5.27217;1.14848;-1.86139;0;0;2.84437;2.14169;1.1889;-0.657392;0;0;-6.36044;1000;695;592;48;48;34;1000;1000;891;951;951;824;1;1;1;1;
16;17;0;0;-3.02469;0;0;-6.47817;0;0;15.8319;0;0;1.2339;0;0;-2.05468;0;0;0.789688;0;0;0.457392;0;0;-5.90304;0.337701;0.774932;0.534265;0.151388;-0.92037;0.360557;-0.850223;0.127892;0.510652;0.571881;-0.794857;-0.202865;-2.38324;-0.898025;-0.351102;0;0;-6.47817;3.1334;-1.90465;1.63002;0;0;1.2339;4.42027;1.26464;-1.35074;0;0;0.789688;2.62879;0.339441;-0.860257;0;0;-5.90304;1000;722;650;44;44;26;1000;1000;828;946;946;589;1;1;1;1;
17;18;0;0;-0.577614;0;0;-7.05579;0;0;-1.10745;0;0;0.126444;0;0;-1.18931;0;0;-0.399624;0;0;-1.04385;0;0;-6.9469;-0.697923;0.530124;0.48153;-0.947582;-0.289358;0.135498;-0.822609;0.142055;0.550577;0.845362;0.0176408;-0.533903;-3.01076;-0.286185;0.130428;0;0;-7.05579;2.18646;-2.1961;1.76551;0;0;0.126444;3.59867;1.41243;-0.800164;0;0;-0.399624;3.47008;0.254707;-1.39416;0;0;-6.9469;1000;730;692;45;45;33;1000;1000;930;1000;1000;751;1;1;1;1;
