PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run4/2014-01-25_14-41-46.avi;CameraType=2;videoSize=[720 x 576];videoFPS=30;videoFrameCount=303;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=429.031;fy_new=568.247;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-1.04687;0;0;-1.04687;0;0;2.6716;0;0;2.6716;0;0;10.7878;0;0;10.7878;0;0;-2.59889;0;0;-2.59889;0.903456;0.414858;-0.107977;-0.0207509;-0.215905;0.976194;-0.454663;-0.890047;0.0331317;0.88695;0.435201;-0.154659;0.910885;0.398283;-0.107977;0;0;-1.04687;-0.0106647;-0.216638;0.976194;0;0;2.6716;-0.280037;-0.959417;0.0331317;0;0;10.7878;0.905771;0.394536;-0.154659;0;0;-2.59889;1000;414;354;10;10;6;1000;1000;837;378;378;274;1;1;1;1;
1;2;0;0;-0.164089;0;0;-1.21095;0;0;0;0;0;2.6716;0;0;-0.690622;0;0;10.0971;0;0;-0.733107;0;0;-3.332;-0.848867;-0.497728;0.178023;-0.839429;0.363371;0.404129;0.984467;-0.129306;-0.118763;0.988016;-0.0581187;-0.142995;0.0516892;-0.0813944;0.0700456;0;0;-1.21095;-0.866119;0.107212;1.38032;0;0;2.6716;0.711852;-0.914126;-0.0856314;0;0;10.0971;1.88874;0.279091;-0.297654;0;0;-3.332;1000;449;394;13;13;8;1000;1000;888;422;422;360;1;0;1;1;
2;3;0;0;0.230479;0;0;-0.980475;0;0;0;0;0;2.6716;0;0;-0.852997;0;0;9.24414;0;0;0.0446907;0;0;-3.28731;0.510587;-0.854039;-0.0995959;-0.892347;0.291797;0.344342;0.970306;-0.1825;-0.158744;-0.978956;0.0966979;0.179706;0.547587;-0.944045;-0.0295504;0;0;-0.980475;-1.7711;0.357098;1.72466;0;0;2.6716;1.69887;-0.938385;-0.244376;0;0;9.24414;0.916938;0.431766;-0.117948;0;0;-3.28731;625;400;348;12;12;7;1000;1000;877;158;158;96;1;0;1;1;
3;4;0;0;0.0305231;0;0;-0.949952;0;0;0;0;0;2.6716;0;0;-1.52617;0;0;7.71797;0;0;-0.666862;0;0;-3.95417;0.694866;-0.690223;-0.201874;-0.972877;0.125987;0.194002;0.982337;-0.0912618;-0.163358;0.963812;-0.1154;-0.240311;1.23091;-1.64569;-0.231425;0;0;-0.949952;-2.74879;0.437601;1.91867;0;0;2.6716;2.68457;-0.896895;-0.407733;0;0;7.71797;1.8705;0.250177;-0.358259;0;0;-3.95417;860;476;428;10;10;6;1000;1000;885;355;355;256;1;0;1;1;
4;5;0;0;0.179548;0;0;-0.770404;0;0;0;0;0;2.6716;0;0;-0.5641;0;0;7.15387;0;0;-0.409609;0;0;-4.36378;0.217596;-0.966602;-0.135401;-0.833213;0.295214;0.467551;0.94883;-0.175598;-0.262465;0.9672;-0.115541;-0.226216;1.43549;-2.61513;-0.366826;0;0;-0.770404;-3.59486;0.693657;2.38622;0;0;2.6716;3.64788;-0.952964;-0.670198;0;0;7.15387;2.8261;0.0613787;-0.584475;0;0;-4.36378;1000;529;486;15;15;8;1000;1000;906;550;550;468;1;0;1;1;
5;6;0;0;-2.68314;0;0;-3.45354;0;0;-28.5916;0;0;-25.92;0;0;-1.86945;0;0;5.28442;0;0;-0.460953;0;0;-4.82473;0.429153;0.883839;0.18616;-0.0483423;0.86562;0.498362;0.982526;-0.0629897;-0.175141;0.973497;-0.117691;-0.196091;1.91711;-1.75875;-0.180665;0;0;-3.45354;-3.25996;1.49333;2.88458;0;0;-25.92;4.63203;-0.925195;-0.845339;0;0;5.28442;3.78625;-0.137774;-0.780567;0;0;-4.82473;1000;475;430;8;8;5;1000;1000;836;439;439;295;1;1;1;1;
6;7;0;0;2.12169;0;0;-1.33186;0;0;-1.03536;0;0;-26.9553;0;0;-0.144589;0;0;5.13983;0;0;-0.377973;0;0;-5.20271;-0.284583;-0.940913;-0.183563;0.996692;0.0768822;0.026363;-0.863858;-0.476671;0.162893;-0.971346;0.083125;0.222661;1.61073;-2.6928;-0.364229;0;0;-1.33186;-2.3367;1.11007;2.91094;0;0;-26.9553;3.81435;-1.47734;-0.682446;0;0;5.13983;2.82645;0.0330898;-0.557906;0;0;-5.20271;1000;526;485;10;10;6;1000;1000;797;502;502;325;1;1;1;1;
7;8;0;0;3.21937;0;0;1.88751;0;0;0.639266;0;0;-26.3161;0;0;-0.721525;0;0;4.4183;0;0;-0.496214;0;0;-5.69892;-0.451727;-0.892046;-0.0140195;-0.363219;0.248769;0.897879;0.923274;-0.309696;-0.227273;-0.915417;0.200145;0.349219;1.18863;-3.59924;-0.378248;0;0;1.88751;-2.55199;1.49408;3.80882;0;0;-26.3161;4.75874;-1.71499;-0.909718;0;0;4.4183;1.93543;0.323147;-0.208687;0;0;-5.69892;1000;551;499;8;8;5;1000;1000;883;472;472;327;1;1;1;1;
8;9;0;0;-0.416678;0;0;1.47084;0;0;-0.43845;0;0;-26.7545;0;0;-0.479509;0;0;3.93879;0;0;-0.612703;0;0;-6.31162;0.994428;-0.0946638;-0.0463931;0.964727;-0.128319;-0.229861;0.952438;-0.212963;-0.217966;-0.960625;0.132883;0.244012;2.18516;-3.66834;-0.424641;0;0;1.47084;-1.74831;0.945204;3.57896;0;0;-26.7545;5.72356;-1.86203;-1.12768;0;0;3.93879;0.995235;0.560832;0.0353256;0;0;-6.31162;1000;555;493;12;12;8;1000;1000;866;475;475;369;1;1;1;1;
9;10;0;0;0.232857;0;0;1.70369;0;0;0;0;0;-26.7545;0;0;-0.611521;0;0;3.32727;0;0;-0.54542;0;0;-6.85704;0.644609;-0.720318;-0.256167;-0.814487;0.40545;0.414995;-0.911514;0.290672;0.290949;0.847884;0.510276;-0.143914;2.8509;-4.36918;-0.680808;0;0;1.70369;-2.29308;1.6739;3.99396;0;0;-26.7545;4.79671;-1.62475;-0.836735;0;0;3.32727;1.89798;0.966227;-0.108589;0;0;-6.85704;1000;570;480;11;11;6;1000;1000;836;506;506;320;1;0;1;1;
