PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run21/2014-01-25_15-09-20.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=356;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.500783;0;0;-0.500783;0;0;0.0784134;0;0;0.0784134;0;0;-4.36712;0;0;-4.36712;0;0;-1.45398;0;0;-1.45398;-0.114052;0.990653;-0.074826;0.619725;-0.402653;-0.673655;0.904103;-0.410875;-0.117389;-0.811631;0.432787;0.392365;-0.105389;0.991612;-0.074826;0;0;-0.500783;0.620276;-0.401804;-0.673655;0;0;0.0784134;0.870191;-0.478527;-0.117389;0;0;-4.36712;-0.800388;0.453242;0.392365;0;0;-1.45398;204;198;172;24;24;17;1000;1000;794;14;14;9;1;1;1;1;
1;2;0;0;-0.131111;0;0;-0.631894;0;0;-0.348441;0;0;-0.270028;0;0;3.09551;0;0;-1.2716;0;0;-1.32201;0;0;-2.77599;-0.207375;-0.974299;0.0879621;0.582287;-0.565537;-0.584046;0.839897;-0.530278;-0.115665;0.0159084;-0.996608;-0.080741;-0.323496;0.0196592;0.0131361;0;0;-0.631894;1.19989;-0.970079;-1.2577;0;0;-0.270028;1.69811;-1.02731;-0.233055;0;0;-1.2716;-0.832766;-0.542968;0.311624;0;0;-2.77599;241;240;186;30;30;19;1000;1000;792;22;22;17;1;1;1;1;
2;3;0;0;-0.334799;0;0;-0.966694;0;0;-0.143092;0;0;-0.41312;0;0;4.31735;0;0;3.04575;0;0;-1.19597;0;0;-3.97197;0.0798247;-0.995876;-0.043112;0.678091;-0.585416;-0.444389;0.960334;-0.107086;-0.257472;-0.485593;0.0911514;0.86942;-0.260484;-0.977422;-0.0299758;0;0;-0.966694;1.87374;-1.56037;-1.70209;0;0;-0.41312;2.66278;-1.08322;-0.490526;0;0;3.04575;-1.31088;-0.418399;1.18104;0;0;-3.97197;389;385;314;23;23;18;1000;1000;827;26;26;18;1;1;1;1;
3;4;0;0;-0.748794;0;0;-1.71549;0;0;-0.499159;0;0;-0.912279;0;0;0.38424;0;0;3.42999;0;0;-0.845989;0;0;-4.81796;0.103323;0.993975;0.0365827;0.459266;0.504773;-0.730944;0.948835;-0.260648;-0.178255;0.62762;0.0837756;-0.773999;-0.127451;0.0130143;0.00660691;0;0;-1.71549;2.34099;-1.06297;-2.43303;0;0;-0.912279;3.62551;-1.28664;-0.668782;0;0;3.42999;-0.67844;-0.387633;0.407045;0;0;-4.81796;250;247;214;30;30;21;1000;1000;792;22;22;15;1;1;1;1;
4;5;0;0;-1.30807;0;0;-3.02356;0;0;-0.147138;0;0;-1.05942;0;0;-5.70574;0;0;-2.27576;0;0;-1.6539;0;0;-6.47185;0.584183;0.798268;-0.146624;0.451375;-0.697983;-0.55595;0.909705;-0.38114;-0.164833;-0.159553;0.982836;0.0926036;0.498024;0.779358;-0.140017;0;0;-3.02356;2.77938;-1.76918;-2.98898;0;0;-1.05942;4.51936;-1.7036;-0.833615;0;0;-2.27576;-0.726196;0.606924;0.499649;0;0;-6.47185;266;262;215;30;30;20;1002;1002;832;18;18;12;1;1;1;1;
5;6;0;0;-0.604383;0;0;-3.62794;0;0;-0.914231;0;0;-1.97365;0;0;7.14148;0;0;4.86572;0;0;-1.28095;0;0;-7.7528;-0.320504;0.890597;0.322667;-0.583802;0.722198;0.370951;0.746448;-0.637378;-0.191217;0.479671;0.0527928;-0.875859;0.234517;1.68845;0.182651;0;0;-3.62794;2.2208;-1.02731;-2.61803;0;0;-1.97365;5.31718;-2.27537;-1.02483;0;0;4.86572;-0.243787;0.594527;-0.37621;0;0;-7.7528;346;343;301;33;33;19;1000;1000;899;30;30;22;1;1;1;1;
6;7;0;0;-1.60002;0;0;-5.22796;0;0;-1.68052;0;0;-3.65416;0;0;-3.18908;0;0;1.67664;0;0;-2.84935;0;0;-10.6021;0.372273;0.91661;-0.145735;-0.513007;0.817347;0.262237;-0.826076;0.523416;0.208888;0.053408;0.98763;-0.147426;0.688761;2.56733;0.0369157;0;0;-5.22796;1.76093;-0.178924;-2.3558;0;0;-3.65416;4.47615;-1.77634;-0.815944;0;0;1.67664;-0.0095785;1.55547;-0.523636;0;0;-10.6021;408;402;309;30;30;17;1001;1001;874;53;53;39;1;1;1;1;
7;8;0;0;-0.606523;0;0;-5.83448;0;0;-3.35029;0;0;-7.00446;0;0;0.627162;0;0;2.3038;0;0;8.85252;0;0;-1.74962;-0.385349;0.782444;0.48917;0.958958;-0.0767402;-0.272967;0.867435;-0.463576;-0.180703;-0.108179;-0.991742;0.0688839;0.384948;3.38489;0.526086;0;0;-5.83448;2.70337;-0.372033;-2.62876;0;0;-7.00446;5.36152;-2.20468;-0.996647;0;0;2.3038;-0.147986;0.567493;-0.454752;0;0;-1.74962;689;673;619;31;31;17;1000;1000;866;85;85;61;1;1;1;1;
8;9;0;0;-1.39401;0;0;-7.2285;0;0;2.10282;0;0;-4.90164;0;0;0.656066;0;0;2.95987;0;0;-2.21578;0;0;-3.96541;0.451652;0.891695;-0.0298435;0.146607;-0.823875;-0.547482;0.959248;-0.108315;-0.260981;-0.427107;0.645492;0.633183;0.94521;4.21267;0.496243;0;0;-7.2285;2.77904;-1.20542;-3.17625;0;0;-4.90164;6.32508;-2.26331;-1.25763;0;0;2.95987;-0.529432;1.24098;0.178431;0;0;-3.96541;471;468;381;28;28;21;1000;1000;900;170;170;120;1;1;1;1;
9;10;0;0;-0.509417;0;0;-7.73791;0;0;-0.67748;0;0;-5.57912;0;0;-0.319424;0;0;2.64045;0;0;-1.09666;0;0;-5.06207;0.0496705;0.992785;-0.109136;-0.663565;0.653362;0.364416;0.820711;-0.531446;-0.209755;0.411655;-0.750558;-0.516917;1.1281;5.18973;0.387107;0;0;-7.73791;2.18214;-0.490643;-2.81183;0;0;-5.57912;7.1694;-2.75639;-1.46738;0;0;2.64045;-0.185608;0.457023;-0.338487;0;0;-5.06207;498;493;430;32;32;22;1000;1000;860;161;161;104;1;1;1;1;
10;11;0;0;-0.34948;0;0;-8.08739;0;0;0.206274;0;0;-5.37284;0;0;-4.46981;0;0;-1.82936;0;0;-1.19979;0;0;-6.26186;-0.044409;-0.996884;0.0651922;0.815534;-0.506642;-0.279677;-0.802522;0.463468;0.375706;-0.310177;0.748092;0.586641;0.943886;4.209;0.452299;0;0;-8.08739;2.94665;-1.07142;-3.09151;0;0;-5.37284;6.38208;-2.26754;-1.09168;0;0;-1.82936;-0.412338;1.23448;0.248155;0;0;-6.26186;578;566;482;36;36;24;1000;1000;939;320;320;243;1;1;1;1;
11;12;0;0;-0.630735;0;0;-8.71813;0;0;-0.505623;0;0;-5.87847;0;0;4.53409;0;0;2.70472;0;0;-3.562;0;0;-9.82386;-0.107168;0.992497;0.0588644;0.415358;-0.768409;-0.486852;0.900623;-0.385979;-0.199744;-0.00762056;0.999432;0.0328124;0.988393;5.20628;0.511163;0;0;-8.71813;3.28113;-1.87833;-3.57836;0;0;-5.87847;7.29992;-2.61059;-1.29142;0;0;2.70472;-0.249324;2.22056;0.280967;0;0;-9.82386;537;530;461;31;31;22;1000;1000;921;198;198;134;1;1;1;1;
12;13;0;0;-0.575691;0;0;-9.29382;0;0;-1.50354;0;0;-7.38201;0;0;0.271306;0;0;2.97603;0;0;-0.687265;0;0;-10.5111;-0.00343437;0.999667;-0.0255601;-0.272867;0.940553;0.202244;0.648244;-0.39416;-0.651474;0.143151;-0.964256;-0.222974;1.14645;6.19338;0.485603;0;0;-9.29382;3.13137;-0.910514;-3.37611;0;0;-7.38201;7.96775;-2.97056;-1.9429;0;0;2.97603;-0.284481;1.24637;0.0579928;0;0;-10.5111;617;614;537;26;26;18;1000;1000;942;197;197;130;1;1;1;1;
13;14;0;0;0.0384612;0;0;-9.25536;0;0;-0.376598;0;0;-7.75861;0;0;3.17371;0;0;6.14974;0;0;-8.19408;0;0;-18.7052;-0.34897;-0.870529;0.346985;-0.741468;0.503134;0.443939;0.842496;-0.481241;-0.242091;-0.171058;0.964558;0.200913;0.662008;5.39031;0.832588;0;0;-9.25536;2.46461;-0.311888;-2.93218;0;0;-7.75861;8.85695;-3.35878;-2.18499;0;0;6.14974;-0.137171;2.21484;0.258906;0;0;-18.7052;664;655;522;39;39;26;1000;1000;898;280;280;199;1;1;1;1;
14;15;0;0;1.26733;0;0;-7.98803;0;0;0.228563;0;0;-7.53004;0;0;4.63942;0;0;10.7892;0;0;1.52055;0;0;-17.1847;0.389493;-0.814167;-0.430612;-0.51931;-0.852237;0.0633214;-0.62642;0.0441028;0.778237;-0.275113;-0.862144;0.425464;0.93458;4.52991;0.401976;0;0;-7.98803;1.8381;-1.08872;-2.86885;0;0;-7.53004;8.23335;-3.43272;-1.40675;0;0;10.7892;-0.654725;1.47247;0.68437;0;0;-17.1847;571;563;500;23;23;13;1000;1000;945;122;122;84;1;1;1;1;
15;16;0;0;1.29004;0;0;-6.69799;0;0;0.86929;0;0;-6.66075;0;0;2.97473;0;0;13.7639;0;0;0.275178;0;0;-16.9095;0.180933;-0.900518;-0.395387;0.636494;-0.689456;-0.345725;0.850804;-0.436967;-0.291877;0.313867;-0.766728;-0.560014;1.00925;3.61444;0.00658871;0;0;-6.69799;2.39032;-1.84735;-3.21458;0;0;-6.66075;9.16368;-3.65471;-1.69863;0;0;13.7639;-0.577438;0.647598;0.124356;0;0;-16.9095;580;572;526;26;26;16;1000;1000;943;381;381;255;1;1;1;1;
16;17;0;0;1.67085;0;0;-5.02714;0;0;-0.934745;0;0;-7.5955;0;0;-5.85038;0;0;7.91351;0;0;-1.95064;0;0;-18.8601;-0.0179961;-0.922583;-0.385378;-0.048414;0.989597;0.135477;0.843541;-0.503141;-0.187853;0.461582;-0.681774;-0.567562;0.910475;2.69698;-0.378789;0;0;-5.02714;2.47314;-0.860038;-3.0791;0;0;-7.5955;10.0685;-4.03692;-1.88648;0;0;7.91351;-0.361028;-0.146783;-0.443205;0;0;-18.8601;641;629;549;27;27;17;1000;1000;939;463;463;364;1;1;1;1;
17;18;0;0;0.164309;0;0;-4.86283;0;0;0.416914;0;0;-7.17859;0;0;-4.29177;0;0;3.62175;0;0;0.883163;0;0;-17.977;0.301512;0.940035;-0.159451;0.683973;-0.671705;-0.284594;0.799874;-0.453456;-0.393166;0.0601021;-0.996235;-0.0624853;1.29059;3.60807;-0.538241;0;0;-4.86283;3.06781;-1.61195;-3.3637;0;0;-7.17859;10.8954;-4.43895;-2.27965;0;0;3.62175;-0.611333;-1.11293;-0.505691;0;0;-17.977;637;625;468;26;26;17;1001;1001;967;347;347;247;1;1;1;1;
18;19;0;0;1.33796;0;0;-3.52488;0;0;1.4706;0;0;-5.70799;0;0;3.45793;0;0;7.07967;0;0;1.78706;0;0;-16.1899;0.338243;-0.864385;-0.372062;0.732751;-0.518137;-0.441145;0.687069;-0.308475;-0.657859;-0.388743;0.711952;0.584811;1.57505;2.72453;-0.910303;0;0;-3.52488;3.7454;-2.2004;-3.80484;0;0;-5.70799;11.6152;-4.66039;-2.9375;0;0;7.07967;-0.786151;-0.320824;0.0791206;0;0;-16.1899;798;772;702;29;29;21;1000;1000;971;644;644;494;1;1;1;1;
19;20;0;0;2.63061;0;0;-0.894269;0;0;0;0;0;-5.70799;0;0;3.21855;0;0;10.2982;0;0;2.48502;0;0;-13.7049;0.122517;-0.944601;-0.304498;-0.616751;0.556657;0.556553;0.640257;-0.328562;-0.694347;0.792476;-0.550552;-0.262439;1.68281;1.77813;-1.2148;0;0;-0.894269;3.18707;-1.58516;-3.24829;0;0;-5.70799;12.3039;-4.8692;-3.63185;0;0;10.2982;-0.146675;-1.04346;-0.183318;0;0;-13.7049;944;852;793;27;27;15;1000;1000;970;1000;1000;940;1;0;1;1;
