PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run19/2014-01-25_15-06-57.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=169;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.0728658;0;0;-0.0728658;0;0;1.28434;0;0;1.28434;0;0;2.87098;0;0;2.87098;0;0;4.51652;0;0;4.51652;0.846006;0.519456;0.120163;-0.897934;-0.361867;0.250534;0.492289;-0.447459;-0.746613;0.50612;-0.492254;-0.708186;0.846666;0.518379;0.120163;0;0;-0.0728658;-0.889598;-0.381902;0.250534;0;0;1.28434;0.514083;-0.42224;-0.746613;0;0;2.87098;0.543312;-0.45087;-0.708186;0;0;4.51652;723;682;516;826;826;810;1000;1000;916;779;779;625;1;1;1;1;
1;2;0;0;0.364082;0;0;0.291216;0;0;7.80188;0;0;9.08622;0;0;9.58096;0;0;12.4519;0;0;-0.124754;0;0;4.39176;-0.657159;0.298458;0.692145;0.924704;-0.306789;-0.225397;0.468113;-0.501968;-0.727254;0.99267;-0.0439683;-0.112577;0.187999;0.813493;0.812308;0;0;0.291216;0.071951;-0.538811;0.0251366;0;0;9.08622;1.07942;-0.811466;-1.47387;0;0;12.4519;1.53643;-0.418695;-0.820764;0;0;4.39176;980;867;612;817;817;800;1000;1000;931;1000;1000;813;1;1;1;1;
2;3;0;0;-0.00275644;0;0;0.288459;0;0;-2.99488;0;0;6.09134;0;0;-1.42527;0;0;11.0267;0;0;4.35742;0;0;8.74919;0.573511;0.818334;-0.0376123;0.916091;0.248875;-0.314388;0.860612;0.507864;0.0376904;-0.834373;-0.549855;0.0384855;0.757382;1.6347;0.774696;0;0;0.288459;0.95646;-0.194132;-0.289251;0;0;6.09134;1.82701;-0.148372;-1.43618;0;0;11.0267;0.795408;-1.08907;-0.782278;0;0;8.74919;752;717;570;713;713;684;1000;1000;882;904;904;756;1;1;1;1;
3;4;0;0;0.13486;0;0;0.42332;0;0;0.356588;0;0;6.44793;0;0;0.777448;0;0;11.8041;0;0;-0.058557;0;0;8.69063;0.249328;-0.87596;0.412952;0.882955;0.201871;-0.423837;0.907413;-0.371958;-0.195571;0.98013;0.121186;-0.15703;1.01318;0.76061;1.18765;0;0;0.42332;1.81116;0.105618;-0.713089;0;0;6.44793;2.79132;-0.326838;-1.63175;0;0;11.8041;1.74597;-0.821176;-0.939308;0;0;8.69063;935;935;834;678;678;408;1000;1000;626;737;737;443;1;1;1;1;
4;5;0;0;0.00493768;0;0;0.428257;0;0;-0.107662;0;0;6.34027;0;0;-0.0353404;0;0;11.7688;0;0;-0.310959;0;0;8.37967;-0.835942;-0.548296;0.0239137;0.885535;0.440688;-0.147041;0.92622;0.316634;-0.204594;-0.935804;0.314574;0.159105;0.181355;0.206081;1.21156;0;0;0.428257;2.64261;0.641403;-0.86013;0;0;6.34027;3.63349;0.172054;-1.83634;0;0;11.7688;0.774317;-0.646337;-0.780203;0;0;8.37967;745;745;643;647;647;390;1000;1000;561;771;771;497;1;1;1;1;
5;6;0;0;-0.214081;0;0;0.214176;0;0;0.0546745;0;0;6.39494;0;0;0.404393;0;0;12.1732;0;0;0.519617;0;0;8.89929;-0.427718;0.812409;-0.396293;0.975442;0.203788;-0.0835618;0.904864;-0.415897;-0.0908369;0.968242;-0.193476;-0.158348;-0.249397;1.01689;0.815269;0;0;0.214176;3.58929;0.952568;-0.943691;0;0;6.39494;4.60571;-0.0436852;-1.92718;0;0;12.1732;1.76083;-0.687699;-0.938551;0;0;8.89929;855;850;768;645;645;368;1000;1000;592;990;990;634;1;1;1;1;
6;7;0;0;0.0378239;0;0;0.252;0;0;-0.395896;0;0;5.99905;0;0;-0.237663;0;0;11.9355;0;0;-0.200535;0;0;8.69875;-0.563758;-0.8236;0.0621253;0.970657;0.174047;-0.16593;-0.876546;-0.276567;0.393927;-0.753645;-0.654985;0.0549035;-0.809528;0.190814;0.877394;0;0;0.252;4.53644;1.22711;-1.10962;0;0;5.99905;3.80531;-0.495552;-1.53325;0;0;11.9355;1.11492;-1.44913;-0.883648;0;0;8.69875;722;722;632;664;664;484;1001;1001;756;464;464;277;1;1;1;1;
7;8;0;0;-0.0857944;0;0;0.166206;0;0;-2.88941;0;0;3.10964;0;0;2.89165;0;0;14.8271;0;0;-0.439932;0;0;8.25882;-0.116641;-0.988422;-0.0970448;0.971171;0.118193;-0.20702;0.9443;-0.220347;-0.244429;-0.977759;-0.128563;0.165706;-0.923301;-0.797942;0.780349;0;0;0.166206;5.49977;1.39781;-1.31664;0;0;3.10964;4.77455;-0.466911;-1.77768;0;0;14.8271;0.165766;-1.71681;-0.717942;0;0;8.25882;829;824;659;653;653;586;1000;1000;860;1000;1000;708;1;1;1;1;
8;9;0;0;-0.117813;0;0;0.0483926;0;0;1.07092;0;0;4.18056;0;0;-0.112889;0;0;14.7143;0;0;-1.00337;0;0;7.25545;0.00397144;-0.99999;0.00180307;0.980754;-0.0669513;-0.183408;-0.98814;0.110351;0.106776;0.701105;0.453636;-0.550151;-0.918485;-1.79793;0.782152;0;0;0.0483926;6.48279;1.40253;-1.50005;0;0;4.18056;3.79079;-0.611166;-1.6709;0;0;14.7143;0.803966;-1.17826;-1.26809;0;0;7.25545;914;911;713;695;695;576;1000;1000;837;1000;1000;616;1;1;1;1;
9;10;0;0;0.00849444;0;0;0.056887;0;0;-0.0251131;0;0;4.15544;0;0;-0.037709;0;0;14.6766;0;0;-0.0093606;0;0;7.24609;-0.174558;0.041438;0.983775;0.603799;-0.369219;-0.706473;0.489448;-0.539128;-0.685406;-0.156821;0.147505;0.97655;-1.09308;-1.75666;1.76593;0;0;0.056887;7.11176;1.07804;-2.20652;0;0;4.15544;4.40086;-1.0087;-2.35631;0;0;14.6766;0.629792;-1.05171;-0.291543;0;0;7.24609;874;868;685;771;771;465;1000;1000;567;1000;1000;661;1;1;1;1;
