PROPERTIES:;VideoFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run23/2014-01-25_15-12-30.son.avi;CameraType=2;videoSize=[496 x 480];videoFPS=30;videoFrameCount=659;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=295.555;fy_new=391.459;princPt=[247.5, 239.5];FRONT_CAMERA=1;DES_FOVX=80;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;0.707868;0;0;0.707868;0;0;-1.24544;0;0;-1.24544;0;0;7.00388;0;0;7.00388;0;0;-2.24888;0;0;-2.24888;-0.0341197;-0.99885;0.033685;0.542369;-0.506858;-0.670023;0.97374;0.13029;-0.186694;-0.516168;0.854434;0.0592649;-0.0217769;-0.999195;0.033685;0;0;0.707868;0.531225;-0.518527;-0.670023;0;0;-1.24544;0.950587;0.248052;-0.186694;0;0;7.00388;-0.482243;0.874031;0.0592649;0;0;-2.24888;1000;913;667;25;25;18;1000;1000;933;1000;1000;853;1;1;1;1;
1;2;0;0;0.310498;0;0;1.01837;0;0;2.31558;0;0;1.07014;0;0;0;0;0;7.00388;0;0;-9.29817;0;0;-11.547;0.35093;-0.927343;-0.129933;-0.29592;-0.788766;-0.538777;-0.971165;-0.0734876;0.2268;-0.961971;0.206439;0.17887;0.345579;-1.92016;-0.0962478;0;0;1.01837;0.250087;-1.31268;-1.2088;0;0;1.07014;-0.00437033;0.0566925;0.0401059;0;0;7.00388;-1.38342;1.26885;0.238134;0;0;-11.547;1000;971;799;19;19;11;1001;1001;948;1000;1000;911;1;1;0;1;
2;3;0;0;0.0578624;0;0;1.07623;0;0;-1.34229;0;0;-0.272151;0;0;4.12589;0;0;11.1298;0;0;-2.47829;0;0;-14.0253;0.125514;-0.991623;-0.030502;0.636405;0.526577;-0.563653;0.900064;-0.351693;-0.25729;-0.648493;0.753664;0.106997;0.489696;-2.90925;-0.12675;0;0;1.07623;0.888986;-0.789133;-1.77245;0;0;-0.272151;0.946653;-0.114645;-0.217184;0;0;11.1298;-1.82993;2.15721;0.345131;0;0;-14.0253;1000;966;758;21;21;12;1000;1000;967;1000;1000;862;1;1;1;1;
3;4;0;0;0.180683;0;0;1.25691;0;0;-0.453397;0;0;-0.725548;0;0;0.647517;0;0;11.7773;0;0;-1.66197;0;0;-15.6873;0.272272;-0.9587;-0.0822338;0.605324;-0.631776;-0.484193;0.943378;-0.275697;-0.18447;-0.861602;0.445261;0.24369;0.782933;-3.86174;-0.208984;0;0;1.25691;1.48626;-1.42852;-2.25665;0;0;-0.725548;1.92644;-0.191987;-0.401654;0;0;11.7773;-2.53905;2.81885;0.588821;0;0;-15.6873;1000;967;781;20;20;15;1000;1000;962;1000;1000;889;1;1;1;1;
4;5;0;0;0.0993598;0;0;1.35627;0;0;-0.383195;0;0;-1.10874;0;0;10.0993;0;0;21.8766;0;0;-1.03246;0;0;-16.7198;0.134779;-0.990834;-0.00903851;-0.750302;0.403803;0.523441;0.816184;-0.535443;-0.217131;0.80753;-0.577581;-0.119566;0.941126;-4.84911;-0.218022;0;0;1.35627;0.743914;-1.01028;-1.7332;0;0;-1.10874;2.88336;-0.384754;-0.618784;0;0;21.8766;-1.93182;2.03337;0.469254;0;0;-16.7198;1000;966;806;27;27;21;1000;1000;967;1000;1000;871;1;1;1;1;
5;6;0;0;0.127138;0;0;1.48341;0;0;-0.240659;0;0;-1.3494;0;0;11.2151;0;0;33.0916;0;0;-0.483969;0;0;-17.2037;0.411868;-0.911023;-0.020072;-0.815463;-0.315835;0.485044;-0.873388;-0.41802;0.249907;-0.963314;0.188883;0.190653;1.37644;-5.74916;-0.238094;0;0;1.48341;-0.0787608;-1.30682;-1.24816;0;0;-1.3494;2.37987;-1.21182;-0.368878;0;0;33.0916;-2.79617;2.49872;0.659907;0;0;-17.2037;1000;973;884;31;31;23;1000;1000;969;1000;1000;882;1;1;1;1;
6;7;0;0;-0.0704825;0;0;1.41293;0;0;-0.324994;0;0;-1.6744;0;0;-2.0185;0;0;31.0731;0;0;3.33546;0;0;-13.8683;-0.399286;0.906513;0.137127;-0.806399;0.345775;0.479751;0.956043;0.0661782;-0.285662;0.830048;-0.492351;-0.261936;0.954923;-4.85277;-0.100967;0;0;1.41293;-0.874712;-0.937632;-0.768409;0;0;-1.6744;3.16457;-0.661696;-0.65454;0;0;31.0731;-2.10833;1.82177;0.397972;0;0;-13.8683;1000;965;767;23;23;19;1000;1000;976;1000;1000;904;1;1;1;1;
7;8;0;0;0.313776;0;0;1.7267;0;0;-0.0925953;0;0;-1.76699;0;0;3.82051;0;0;34.8937;0;0;-11.7602;0;0;-25.6285;0.273802;-0.959555;-0.0654697;-0.901312;0.335571;0.273913;0.973371;-0.0152863;-0.228724;-0.135673;0.990667;0.0131381;1.25751;-5.80364;-0.166437;0;0;1.7267;-1.76525;-0.574428;-0.494497;0;0;-1.76699;3.97169;-0.117412;-0.883263;0;0;34.8937;-1.80216;2.77365;0.41111;0;0;-25.6285;1000;975;794;26;26;20;1000;1000;970;1000;1000;900;1;1;1;1;
8;9;0;0;-0.568167;0;0;1.15854;0;0;-0.517875;0;0;-2.28487;0;0;2.09064;0;0;36.9843;0;0;0.681936;0;0;-24.9466;0.282348;0.957336;-0.0615414;0.849937;0.139392;-0.508111;0.947566;-0.163294;-0.274688;0.312236;-0.947781;0.0649578;1.52045;-4.84079;-0.227979;0;0;1.15854;-0.91043;-0.469032;-1.00261;0;0;-2.28487;4.82685;0.3222;-1.15795;0;0;36.9843;-1.9188;1.78261;0.476068;0;0;-24.9466;1000;971;855;25;25;23;1000;1000;981;1000;1000;832;1;1;1;1;
9;10;0;0;0.130002;0;0;1.28854;0;0;0.390472;0;0;-1.8944;0;0;-1.77823;0;0;35.2061;0;0;-0.59032;0;0;-25.5369;-0.618544;0.769446;0.159236;0.916401;-0.224285;-0.33152;-0.768956;0.58981;0.246639;-0.741135;0.617946;0.262413;0.884758;-4.08545;-0.0687429;0;0;1.28854;-0.00194397;-0.723489;-1.33413;0;0;-1.8944;3.85851;0.360807;-0.911312;0;0;35.2061;-2.32114;2.65968;0.738481;0;0;-25.5369;1000;967;880;26;26;17;1000;1000;910;1000;1000;824;1;1;1;1;
