length=;359;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
0.00000000000000000000;0.20000000000000001110;-0.000;-0.143;1.021;690;690;582;1;
0.20000000000000001110;0.40000000000000002220;0.034;0.169;0.981;689;689;585;1;
0.40000000000000002220;0.59999999999999997780;-0.058;0.144;0.985;683;683;581;1;
0.59999999999999997780;0.80000000000000004441;-0.025;-0.014;0.999;684;684;582;1;
0.80000000000000004441;1.00000000000000000000;-0.024;0.006;0.997;668;668;559;1;
1.00000000000000000000;1.19999999999999995559;-0.005;-0.011;0.998;674;674;570;1;
1.19999999999999995559;1.39999999999999991118;-0.020;0.125;0.982;692;689;582;1;
1.39999999999999991118;1.60000000000000008882;0.034;0.042;0.987;678;676;574;1;
1.60000000000000008882;1.80000000000000004441;-0.013;-0.044;1.012;677;677;577;1;
1.80000000000000004441;2.00000000000000000000;0.004;-0.077;1.016;675;675;566;1;
2.00000000000000000000;2.20000000000000017764;0.006;0.045;0.988;687;687;571;1;
2.20000000000000017764;2.39999999999999991118;0.062;0.096;0.984;687;687;586;1;
2.39999999999999991118;2.60000000000000008882;-0.045;0.122;0.991;684;684;592;1;
2.60000000000000008882;2.79999999999999982236;0.030;-0.007;1.005;682;680;585;1;
2.79999999999999982236;3.00000000000000000000;-0.017;0.070;0.999;687;687;585;1;
3.00000000000000000000;3.20000000000000017764;0.017;0.018;1.002;682;682;577;1;
3.20000000000000017764;3.39999999999999991118;0.005;0.124;0.987;681;680;575;1;
3.39999999999999991118;3.60000000000000008882;-0.005;-0.003;1.003;681;680;572;1;
3.60000000000000008882;3.79999999999999982236;0.014;-0.052;0.999;684;684;580;1;
3.79999999999999982236;4.00000000000000000000;0.024;-0.068;1.010;675;675;565;1;
4.00000000000000000000;4.20000000000000017764;0.013;-0.116;1.014;685;684;582;1;
4.20000000000000017764;4.40000000000000035527;0.015;-0.007;0.997;674;670;569;1;
4.40000000000000035527;4.59999999999999964473;-0.025;0.203;0.980;679;679;570;1;
4.59999999999999964473;4.79999999999999982236;-0.017;0.040;0.995;680;680;571;1;
4.79999999999999982236;5.00000000000000000000;0.016;0.036;0.995;699;695;588;1;
5.00000000000000000000;5.20000000000000017764;0.023;0.055;0.994;683;682;573;1;
5.20000000000000017764;5.40000000000000035527;-0.030;-0.103;1.014;682;681;573;1;
5.40000000000000035527;5.59999999999999964473;0.002;0.004;0.999;702;696;575;1;
5.59999999999999964473;5.79999999999999982236;-0.013;0.054;0.997;686;684;572;1;
5.79999999999999982236;6.00000000000000000000;-0.034;0.145;0.983;691;691;588;1;
6.00000000000000000000;6.20000000000000017764;0.009;0.057;0.993;691;691;585;1;
6.20000000000000017764;6.40000000000000035527;0.001;0.048;0.986;692;692;598;1;
6.40000000000000035527;6.59999999999999964473;0.030;-0.063;1.005;685;680;578;1;
6.59999999999999964473;6.79999999999999982236;-0.022;0.111;0.984;696;695;590;1;
6.79999999999999982236;7.00000000000000000000;0.043;-0.137;1.015;692;688;591;1;
7.00000000000000000000;7.20000000000000017764;-0.010;-0.020;1.004;695;692;588;1;
7.20000000000000017764;7.40000000000000035527;-0.008;0.049;0.996;670;669;570;1;
7.40000000000000035527;7.59999999999999964473;-0.011;0.087;0.984;657;654;559;1;
7.59999999999999964473;7.79999999999999982236;-0.010;-0.042;0.999;693;693;600;1;
7.79999999999999982236;8.00000000000000000000;-0.009;-0.154;1.026;682;682;586;1;
8.00000000000000000000;8.19999999999999928946;-0.022;-0.051;1.010;688;688;585;1;
8.19999999999999928946;8.40000000000000035527;-0.001;-0.098;1.016;699;695;585;1;
8.40000000000000035527;8.59999999999999964473;-0.007;-0.220;1.026;690;687;578;1;
8.59999999999999964473;8.80000000000000071054;-0.023;0.119;0.985;676;676;571;1;
8.80000000000000071054;9.00000000000000000000;-0.047;0.120;0.979;683;683;583;1;
9.00000000000000000000;9.19999999999999928946;-0.012;0.069;0.993;678;678;568;1;
9.19999999999999928946;9.40000000000000035527;0.000;-0.062;1.011;703;702;598;1;
9.40000000000000035527;9.59999999999999964473;-0.033;0.094;0.983;683;682;579;1;
9.59999999999999964473;9.80000000000000071054;0.001;-0.181;1.022;690;690;580;1;
9.80000000000000071054;10.00000000000000000000;-0.018;0.103;0.984;672;671;568;1;
10.00000000000000000000;10.19999999999999928946;0.020;0.021;1.003;678;678;575;1;
10.19999999999999928946;10.40000000000000035527;-0.030;0.010;1.005;676;676;570;1;
10.40000000000000035527;10.59999999999999964473;0.006;-0.103;1.012;685;677;578;1;
10.59999999999999964473;10.80000000000000071054;-0.012;-0.180;1.020;676;676;571;1;
10.80000000000000071054;11.00000000000000000000;-0.037;0.042;0.996;674;674;563;1;
11.00000000000000000000;11.19999999999999928946;0.010;0.033;0.996;690;687;586;1;
11.19999999999999928946;11.40000000000000035527;0.017;-0.026;1.003;687;686;583;1;
11.40000000000000035527;11.59999999999999964473;0.023;0.026;0.996;673;671;575;1;
11.59999999999999964473;11.80000000000000071054;0.036;0.006;0.994;679;679;572;1;
11.80000000000000071054;12.00000000000000000000;0.050;0.029;0.997;680;680;575;1;
12.00000000000000000000;12.19999999999999928946;-0.009;0.036;0.993;669;669;561;1;
12.19999999999999928946;12.40000000000000035527;0.001;-0.014;1.001;683;683;577;1;
12.40000000000000035527;12.59999999999999964473;0.014;-0.114;1.015;682;680;586;1;
12.59999999999999964473;12.80000000000000071054;0.002;0.039;1.002;671;671;570;1;
12.80000000000000071054;13.00000000000000000000;-0.009;0.114;0.984;678;678;575;1;
13.00000000000000000000;13.19999999999999928946;0.028;-0.030;1.003;668;668;564;1;
13.19999999999999928946;13.40000000000000035527;0.001;-0.054;1.004;668;668;564;1;
13.40000000000000035527;13.59999999999999964473;-0.009;0.150;0.984;652;652;562;1;
13.59999999999999964473;13.80000000000000071054;0.002;-0.004;1.006;668;668;574;1;
13.80000000000000071054;14.00000000000000000000;0.045;0.204;0.975;665;665;559;1;
14.00000000000000000000;14.19999999999999928946;0.019;0.023;0.997;668;668;567;1;
14.19999999999999928946;14.40000000000000035527;0.037;-0.049;1.003;669;669;566;1;
14.40000000000000035527;14.59999999999999964473;-0.053;-0.018;1.006;648;647;548;1;
14.59999999999999964473;14.80000000000000071054;0.003;-0.107;1.009;655;655;551;1;
14.80000000000000071054;15.00000000000000000000;0.052;0.052;0.995;647;647;538;1;
15.00000000000000000000;15.19999999999999928946;-0.056;0.029;0.997;648;648;544;1;
15.19999999999999928946;15.40000000000000035527;0.001;-0.071;1.013;650;650;542;1;
15.40000000000000035527;15.59999999999999964473;0.001;0.055;0.998;650;650;553;1;
15.59999999999999964473;15.80000000000000071054;-0.060;-0.024;1.006;648;648;544;1;
15.80000000000000071054;16.00000000000000000000;0.064;0.025;0.997;644;644;538;1;
16.00000000000000000000;16.19999999999999928946;0.016;0.012;0.992;653;653;542;1;
16.19999999999999928946;16.39999999999999857891;-0.037;-0.080;1.008;661;661;547;1;
16.39999999999999857891;16.60000000000000142109;0.022;-0.072;1.011;666;666;562;1;
16.60000000000000142109;16.80000000000000071054;-0.024;0.047;0.990;658;658;549;1;
16.80000000000000071054;17.00000000000000000000;0.015;0.035;0.998;656;656;546;1;
17.00000000000000000000;17.19999999999999928946;0.031;-0.073;1.004;643;643;540;1;
17.19999999999999928946;17.39999999999999857891;0.036;0.133;0.985;648;648;539;1;
17.39999999999999857891;17.60000000000000142109;-0.041;0.119;0.986;633;632;520;1;
17.60000000000000142109;17.80000000000000071054;0.052;-0.056;1.013;628;626;520;1;
17.80000000000000071054;18.00000000000000000000;-0.023;0.012;1.001;639;639;539;1;
18.00000000000000000000;18.19999999999999928946;-0.017;-0.034;1.004;639;637;528;1;
18.19999999999999928946;18.39999999999999857891;-0.036;0.139;0.983;632;632;522;1;
18.39999999999999857891;18.60000000000000142109;0.012;-0.040;1.001;635;635;534;1;
18.60000000000000142109;18.80000000000000071054;0.024;-0.006;1.001;635;635;529;1;
18.80000000000000071054;19.00000000000000000000;0.016;-0.006;0.998;646;646;539;1;
19.00000000000000000000;19.19999999999999928946;-0.002;-0.012;1.000;645;645;545;1;
19.19999999999999928946;19.39999999999999857891;-0.008;0.073;0.994;644;644;531;1;
19.39999999999999857891;19.60000000000000142109;-0.014;-0.031;1.003;636;636;537;1;
19.60000000000000142109;19.80000000000000071054;-0.002;0.117;0.984;654;654;549;1;
19.80000000000000071054;20.00000000000000000000;0.019;-0.060;1.004;655;655;551;1;
20.00000000000000000000;20.19999999999999928946;-0.031;0.018;1.005;630;630;527;1;
20.19999999999999928946;20.39999999999999857891;0.054;0.074;0.995;649;649;546;1;
20.39999999999999857891;20.60000000000000142109;0.009;0.014;1.000;647;645;543;1;
20.60000000000000142109;20.80000000000000071054;0.050;-0.087;1.004;657;656;555;1;
20.80000000000000071054;21.00000000000000000000;0.019;0.053;0.991;650;650;544;1;
21.00000000000000000000;21.19999999999999928946;0.029;0.034;0.993;672;671;566;1;
21.19999999999999928946;21.39999999999999857891;-0.060;-0.010;0.997;646;646;550;1;
21.39999999999999857891;21.60000000000000142109;0.042;0.105;0.984;646;646;545;1;
21.60000000000000142109;21.80000000000000071054;0.039;-0.129;1.017;665;664;554;1;
21.80000000000000071054;22.00000000000000000000;-0.007;0.036;0.997;658;657;546;1;
22.00000000000000000000;22.19999999999999928946;0.028;0.078;0.989;663;663;559;1;
22.19999999999999928946;22.39999999999999857891;0.020;0.101;0.989;665;665;555;1;
22.39999999999999857891;22.60000000000000142109;-0.001;0.100;0.990;670;670;552;1;
22.60000000000000142109;22.80000000000000071054;0.018;-0.139;1.017;660;660;551;1;
22.80000000000000071054;23.00000000000000000000;0.013;0.038;1.001;655;655;549;1;
23.00000000000000000000;23.19999999999999928946;-0.015;-0.224;1.025;658;658;554;1;
23.19999999999999928946;23.39999999999999857891;0.019;0.230;0.980;661;661;542;1;
23.39999999999999857891;23.60000000000000142109;-0.031;-0.033;1.000;662;662;553;1;
23.60000000000000142109;23.80000000000000071054;-0.026;0.015;0.996;666;665;554;1;
23.80000000000000071054;24.00000000000000000000;-0.027;-0.046;1.004;651;648;541;1;
24.00000000000000000000;24.19999999999999928946;0.022;-0.106;1.009;677;677;565;1;
24.19999999999999928946;24.39999999999999857891;0.004;-0.055;1.006;670;670;552;1;
24.39999999999999857891;24.60000000000000142109;-0.012;-0.047;1.008;655;655;548;1;
24.60000000000000142109;24.80000000000000071054;0.011;-0.085;1.011;662;660;555;1;
24.80000000000000071054;25.00000000000000000000;0.043;0.057;1.001;668;668;563;1;
25.00000000000000000000;25.19999999999999928946;-0.036;0.004;0.998;673;672;558;1;
25.19999999999999928946;25.39999999999999857891;0.013;0.001;1.002;672;670;567;1;
25.39999999999999857891;25.60000000000000142109;0.027;-0.066;1.011;664;663;557;1;
25.60000000000000142109;25.80000000000000071054;0.030;-0.052;1.011;663;663;562;1;
25.80000000000000071054;26.00000000000000000000;-0.008;0.021;0.998;677;677;564;1;
26.00000000000000000000;26.19999999999999928946;0.019;0.008;0.997;667;666;552;1;
26.19999999999999928946;26.39999999999999857891;0.012;0.017;1.001;668;668;556;1;
26.39999999999999857891;26.60000000000000142109;-0.024;0.030;0.991;664;664;557;1;
26.60000000000000142109;26.80000000000000071054;-0.023;0.155;0.983;668;667;557;1;
26.80000000000000071054;27.00000000000000000000;0.080;-0.001;0.993;666;666;575;1;
27.00000000000000000000;27.19999999999999928946;0.042;0.026;0.997;660;660;550;1;
27.19999999999999928946;27.39999999999999857891;-0.004;-0.041;1.004;663;663;555;1;
27.39999999999999857891;27.60000000000000142109;0.016;-0.174;1.027;656;656;549;1;
27.60000000000000142109;27.80000000000000071054;0.020;0.045;0.992;674;672;573;1;
27.80000000000000071054;28.00000000000000000000;0.010;-0.003;1.005;667;666;556;1;
28.00000000000000000000;28.19999999999999928946;-0.009;0.190;0.977;656;655;551;1;
28.19999999999999928946;28.39999999999999857891;0.023;0.014;1.000;653;650;554;1;
28.39999999999999857891;28.60000000000000142109;-0.008;0.162;0.982;649;646;540;1;
28.60000000000000142109;28.80000000000000071054;0.002;0.069;0.997;664;664;556;1;
28.80000000000000071054;29.00000000000000000000;-0.047;0.011;1.000;662;661;565;1;
29.00000000000000000000;29.19999999999999928946;-0.007;0.212;0.975;630;630;537;1;
29.19999999999999928946;29.39999999999999857891;-0.023;0.035;0.994;639;639;538;1;
29.39999999999999857891;29.60000000000000142109;0.048;0.002;1.003;645;645;547;1;
29.60000000000000142109;29.80000000000000071054;-0.029;-0.061;1.004;645;645;552;1;
29.80000000000000071054;30.00000000000000000000;0.005;-0.074;1.008;647;647;542;1;
30.00000000000000000000;30.19999999999999928946;0.021;0.007;1.001;660;660;551;1;
30.19999999999999928946;30.39999999999999857891;-0.004;0.025;1.000;635;635;542;1;
30.39999999999999857891;30.60000000000000142109;-0.003;-0.078;1.015;651;651;550;1;
30.60000000000000142109;30.80000000000000071054;0.002;0.055;0.991;634;634;533;1;
30.80000000000000071054;31.00000000000000000000;0.016;-0.001;1.003;636;636;537;1;
31.00000000000000000000;31.19999999999999928946;0.001;-0.059;1.001;626;626;529;1;
31.19999999999999928946;31.39999999999999857891;0.061;0.028;1.002;633;633;543;1;
31.39999999999999857891;31.60000000000000142109;0.013;0.096;0.991;620;620;531;1;
31.60000000000000142109;31.80000000000000071054;-0.015;-0.005;1.002;629;625;513;1;
31.80000000000000071054;32.00000000000000000000;0.024;-0.031;1.002;630;630;542;1;
32.00000000000000000000;32.20000000000000284217;0.015;-0.058;1.006;614;614;512;1;
32.20000000000000284217;32.39999999999999857891;0.061;0.107;0.988;614;611;517;1;
32.39999999999999857891;32.60000000000000142109;0.014;-0.213;1.022;608;606;519;1;
32.60000000000000142109;32.79999999999999715783;0.007;-0.179;1.025;623;622;514;1;
32.79999999999999715783;33.00000000000000000000;0.007;0.008;0.996;597;596;505;1;
33.00000000000000000000;33.20000000000000284217;0.001;0.111;0.986;606;605;511;1;
33.20000000000000284217;33.39999999999999857891;0.006;-0.025;1.007;593;593;498;1;
33.39999999999999857891;33.60000000000000142109;-0.000;-0.112;1.011;599;599;499;1;
33.60000000000000142109;33.79999999999999715783;0.025;-0.083;1.015;592;592;501;1;
33.79999999999999715783;34.00000000000000000000;0.016;0.207;0.977;593;592;492;1;
34.00000000000000000000;34.20000000000000284217;0.037;0.184;0.980;599;599;503;1;
34.20000000000000284217;34.39999999999999857891;0.013;-0.030;1.007;592;591;497;1;
34.39999999999999857891;34.60000000000000142109;-0.012;-0.028;1.003;583;583;492;1;
34.60000000000000142109;34.79999999999999715783;-0.024;0.166;0.984;585;584;495;1;
34.79999999999999715783;35.00000000000000000000;-0.009;0.087;0.986;585;584;487;1;
35.00000000000000000000;35.20000000000000284217;-0.021;0.217;0.977;569;569;484;1;
35.20000000000000284217;35.39999999999999857891;-0.028;-0.126;1.017;576;576;483;1;
35.39999999999999857891;35.60000000000000142109;-0.008;-0.030;1.002;583;582;485;1;
35.60000000000000142109;35.79999999999999715783;-0.044;-0.120;1.010;576;575;481;1;
35.79999999999999715783;36.00000000000000000000;0.077;0.042;1.003;567;566;485;1;
36.00000000000000000000;36.20000000000000284217;0.047;0.199;0.974;571;569;492;1;
36.20000000000000284217;36.39999999999999857891;0.030;-0.004;0.998;560;560;472;1;
36.39999999999999857891;36.60000000000000142109;0.010;0.001;1.004;584;584;494;1;
