PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run17/2014-01-25_15-01-47.son;TIME0(sec)=1390680107.390;numPings=698;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680107.54200005531311035156;0;1;-1.693;-0.716;0.065;-1.693;-0.716;0.065;-1.692;-0.718;0.065;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;482;476;476;35;35;35;1000;1000.000;1000.000;429;429.000;429.000;1;0;0;0;
1390680107.67100000381469726562;1;2;0.624;-1.022;0.244;-1.069;-1.738;0.309;-1.063;-1.736;0.309;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-2.038;18.756;-6.367;-2.038;18.756;-6.367;0.055;18.866;-6.367;485;479;479;34;34;34;1000;1000.000;1000.000;408;408.000;408.000;1;0;0;1;
1390680107.81200003623962402344;2;3;1.236;0.050;-0.082;0.167;-1.688;0.227;0.173;-1.681;0.227;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-51.810;31.444;-6.808;-53.847;50.200;-13.175;-43.224;61.291;-13.175;490;486;486;45;45;45;1000;1000.000;1000.000;455;455.000;455.000;1;0;0;1;
1390680107.94000005722045898438;3;4;-1.312;0.652;-0.303;-1.144;-1.035;-0.076;-1.137;-1.027;-0.076;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-4.209;71.168;-18.321;-58.057;121.368;-31.496;-9.632;124.173;-31.496;481;475;475;24;24;24;1000;1000.000;1000.000;454;454.000;454.000;1;0;0;1;
1390680108.07200002670288085938;4;5;0.792;1.028;-0.100;-0.352;-0.007;-0.176;-0.342;-0.001;-0.176;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-21.232;25.472;-5.409;-79.289;146.840;-36.906;-11.314;157.291;-36.906;488;484;484;30;30;30;1000;1000.000;1000.000;428;428.000;428.000;1;0;0;1;
1390680108.20700001716613769531;5;6;-0.507;1.240;-0.058;-0.859;1.233;-0.234;-0.844;1.241;-0.234;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-79.289;146.840;-36.906;-11.314;157.291;-36.906;483;476;476;33;33;33;1000;1000.000;1000.000;446;446.000;446.000;1;0;0;0;
1390680108.35500001907348632812;6;7;0.496;-1.148;0.317;-0.363;0.085;0.083;-0.346;0.093;0.083;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-79.289;146.840;-36.906;-11.314;157.291;-36.906;492;483;483;36;36;36;1000;1000.000;1000.000;389;389.000;389.000;1;0;0;0;
1390680108.50600004196166992188;7;8;0.608;1.002;0.046;0.245;1.087;0.129;0.260;1.097;0.129;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-17.664;38.056;-5.391;-96.953;184.895;-42.297;1.231;197.327;-42.297;481;474;474;35;35;35;1000;1000.000;1000.000;446;446.000;446.000;1;0;0;1;
1390680108.66400003433227539062;8;9;0.253;-1.573;0.342;0.498;-0.486;0.471;0.525;-0.474;0.471;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-96.953;184.895;-42.297;1.231;197.327;-42.297;502;499;499;40;40;40;1000;1000.000;1000.000;441;441.000;441.000;1;0;0;0;
1390680108.84400010108947753906;9;10;0.702;-0.689;0.098;1.200;-1.175;0.568;1.234;-1.156;0.568;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-16.673;1.567;-6.924;-113.625;186.462;-49.220;-8.473;210.976;-49.220;499;493;493;28;28;28;1000;1000.000;1000.000;418;418.000;418.000;1;0;0;1;
