PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run21/2014-01-25_15-09-20.son;TIME0(sec)=1390680560.362;numPings=356;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680560.49499988555908203125;0;1;0.594;0.498;-0.111;0.594;0.498;-0.111;0.595;0.497;-0.111;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;4.682;0.950;0.018;4.682;0.950;0.018;4.681;0.952;0.018;452;452;452;44;44;44;1000;1000.000;1000.000;212;212.000;212.000;1;0;0;1;
1390680560.66100001335144042969;1;2;-1.980;-2.537;0.572;-1.386;-2.039;0.461;-1.365;-2.056;0.461;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;17.501;-4.723;2.065;22.183;-3.773;2.083;22.343;-3.132;2.083;430;428;428;46;46;46;1000;1000.000;1000.000;205;205.000;205.000;1;0;0;1;
1390680560.78999996185302734375;2;3;-0.229;-0.857;-0.172;-1.615;-2.896;0.289;-1.590;-2.914;0.289;6.350;2.988;-0.213;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-6.154;-4.371;0.813;16.029;-8.144;2.896;16.418;-7.808;2.896;421;420;420;44;44;44;1000;1000.000;1000.000;148;148.000;148.000;1;1;0;1;
1390680560.90400004386901855469;3;4;1.304;0.169;-0.007;-0.311;-2.726;0.282;-0.286;-2.738;0.282;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-4.081;-2.049;0.200;11.948;-10.192;3.097;12.453;-10.074;3.097;447;447;447;48;48;48;1000;1000.000;1000.000;199;199.000;199.000;1;0;0;1;
1390680561.02900004386901855469;4;5;1.152;0.084;0.028;0.840;-2.643;0.310;0.865;-2.648;0.310;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.196;-3.332;0.686;12.144;-13.524;3.783;12.869;-13.386;3.783;355;353;353;39;39;39;1001;1001.000;1001.000;79;79.000;59.000;1;0;0;1;
1390680561.20799994468688964844;5;6;0.566;-3.792;0.753;1.407;-6.435;1.063;1.501;-6.429;1.063;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;12.144;-13.524;3.783;12.869;-13.386;3.783;383;382;382;37;37;37;1000;1000.000;1000.000;148;148.000;148.000;1;0;0;0;
1390680561.39499998092651367188;6;7;-0.031;1.119;-0.329;1.375;-5.316;0.734;1.456;-5.310;0.734;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;12.144;-13.524;3.783;12.869;-13.386;3.783;436;435;433;31;31;31;1000;1000.000;1000.000;190;190.000;190.000;1;0;0;0;
1390680561.55399990081787109375;7;8;-0.052;-1.391;-0.090;1.323;-6.707;0.643;1.419;-6.702;0.643;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-7.429;7.018;-3.345;4.715;-6.506;0.437;5.387;-6.425;0.437;432;432;432;51;51;51;1000;1000.000;1000.000;269;269.000;269.000;1;0;0;1;
1390680561.70300006866455078125;8;9;1.407;0.227;0.116;2.731;-6.480;0.759;2.823;-6.457;0.759;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-8.299;-1.016;0.275;-3.584;-7.522;0.712;-2.899;-7.544;0.712;433;433;433;36;36;36;1000;1000.000;1000.000;210;210.000;210.000;1;0;0;1;
1390680561.84999990463256835938;9;10;0.323;-2.177;0.379;3.053;-8.657;1.138;3.189;-8.627;1.138;0.000;-0.000;-0.000;6.350;2.988;-0.213;6.361;2.965;-0.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.332;-1.067;0.135;-3.252;-8.589;0.846;-2.552;-8.606;0.846;423;423;423;41;41;41;1000;1000.000;1000.000;183;183.000;183.000;1;0;0;1;
