PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run25/2014-01-25_15-15-23.son;TIME0(sec)=1390680923.215;numPings=210;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680923.34200000762939453125;0;1;3.013;0.968;-0.196;3.013;0.968;-0.196;3.016;0.958;-0.196;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-36.844;46.206;-7.352;-36.844;46.206;-7.352;-30.628;50.541;-7.352;489;483;483;34;34;34;1000;1000.000;1000.000;421;421.000;421.000;1;0;0;1;
1390680923.46300005912780761719;1;2;-0.600;-0.886;0.244;2.413;0.082;0.048;2.417;0.072;0.048;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-36.844;46.206;-7.352;-30.628;50.541;-7.352;494;490;490;32;32;32;1000;1000.000;1000.000;379;379.000;379.000;1;0;0;0;
1390680923.57899999618530273438;2;3;0.841;2.171;-0.532;3.254;2.254;-0.484;3.276;2.236;-0.484;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-11.351;62.352;-15.183;-48.195;108.558;-22.535;-17.216;112.482;-22.535;492;490;490;36;36;36;1000;1000.000;1000.000;427;427.000;427.000;1;0;0;1;
1390680923.69899988174438476562;3;4;-3.373;0.759;-0.229;-0.119;3.013;-0.713;-0.087;3.037;-0.713;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.195;108.558;-22.535;-17.216;112.482;-22.535;478;475;475;32;32;32;1000;1000.000;1000.000;386;386.000;386.000;1;0;0;0;
1390680923.81500005722045898438;4;5;0.478;-0.400;-0.105;0.359;2.613;-0.818;0.385;2.630;-0.818;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.195;108.558;-22.535;-17.216;112.482;-22.535;493;489;489;27;27;27;1000;1000.000;1000.000;428;428.000;428.000;1;0;0;0;
1390680923.96000003814697265625;5;6;1.784;2.793;-0.541;2.143;5.407;-1.360;2.235;5.381;-1.360;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.195;108.558;-22.535;-17.216;112.482;-22.535;486;478;478;30;30;30;1000;1000.000;1000.000;408;408.000;408.000;1;0;0;0;
1390680924.08500003814697265625;6;7;2.394;-0.437;0.134;4.537;4.970;-1.225;4.619;4.893;-1.225;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-7.816;-4.986;1.192;-7.816;-4.986;1.192;-7.711;-5.148;1.192;7.715;-4.948;0.479;-40.479;103.610;-22.057;-11.923;104.999;-22.057;486;484;484;23;23;23;1000;1000.000;1000.000;428;428.000;428.000;1;0;1;1;
1390680924.24000000953674316406;7;8;0.144;3.140;-0.459;4.681;8.110;-1.684;4.856;8.027;-1.684;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;18.698;-8.872;-1.317;10.882;-13.859;-0.126;10.968;-14.061;-0.126;0.000;-0.000;-0.000;-40.479;103.610;-22.057;-11.923;104.999;-22.057;488;486;486;33;33;33;1000;1000.000;1000.000;404;404.000;404.000;1;0;1;0;
1390680924.37100005149841308594;8;9;-1.485;-0.008;0.030;3.196;8.102;-1.654;3.371;8.063;-1.654;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;10.882;-13.859;-0.126;10.968;-14.061;-0.126;-37.200;-0.792;-2.351;-77.679;102.818;-24.408;-46.125;119.649;-24.408;485;484;484;26;26;26;1000;1000.000;1000.000;393;393.000;393.000;1;0;0;1;
1390680924.51300001144409179688;9;10;-1.083;-1.744;0.297;2.113;6.359;-1.358;2.247;6.345;-1.358;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;10.882;-13.859;-0.126;10.968;-14.061;-0.126;-17.717;34.009;-11.386;-95.396;136.827;-35.794;-40.605;157.598;-35.794;491;488;488;33;33;33;1000;1000.000;1000.000;401;401.000;401.000;1;0;0;1;
