PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run23/2014-01-25_15-12-30.son;TIME0(sec)=1390680750.487;numPings=659;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680750.62599992752075195312;0;1;0.765;-0.774;0.179;0.765;-0.774;0.179;0.767;-0.771;0.179;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;486;481;481;37;37;37;1000;1000.000;1000.000;429;429.000;429.000;1;0;0;0;
1390680750.75099992752075195312;1;2;-1.682;-0.823;0.042;-0.917;-1.597;0.220;-0.912;-1.601;0.220;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;497;489;489;36;36;36;1000;1000.000;1000.000;411;411.000;411.000;1;0;0;0;
1390680750.91100001335144042969;2;3;0.304;-2.078;0.364;-0.613;-3.675;0.584;-0.586;-3.676;0.584;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-59.525;98.616;-18.274;-59.525;98.616;-18.274;-25.601;112.307;-18.274;490;486;486;32;32;32;1000;1000.000;1000.000;416;416.000;416.000;1;0;0;1;
1390680751.08100008964538574219;3;4;-0.637;0.967;-0.132;-1.250;-2.708;0.452;-1.231;-2.714;0.452;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-59.525;98.616;-18.274;-25.601;112.307;-18.274;501;495;495;29;29;29;1000;1000.000;1000.000;394;394.000;394.000;1;0;0;0;
1390680751.24900007247924804688;4;5;1.409;0.795;-0.226;0.159;-1.914;0.226;0.175;-1.914;0.226;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;11.171;19.649;-5.746;-48.354;118.264;-24.019;-7.400;125.707;-24.019;493;484;484;21;21;21;1000;1000.000;1000.000;431;431.000;431.000;1;0;0;1;
1390680751.39100003242492675781;5;6;-1.160;-0.972;0.136;-1.001;-2.886;0.362;-0.979;-2.894;0.362;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.354;118.264;-24.019;-7.400;125.707;-24.019;486;475;475;28;28;28;1000;1000.000;1000.000;427;427.000;427.000;1;0;0;0;
1390680751.53200006484985351562;6;7;-1.040;-1.158;0.234;-2.042;-4.044;0.596;-2.007;-4.063;0.596;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.354;118.264;-24.019;-7.400;125.707;-24.019;493;480;480;31;31;31;1001;1001.000;1001.000;404;404.000;404.000;1;0;0;0;
1390680751.67100000381469726562;7;8;1.589;0.095;0.081;-0.452;-3.950;0.677;-0.419;-3.949;0.677;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-48.354;118.264;-24.019;-7.400;125.707;-24.019;489;481;481;25;25;25;1000;1000.000;1000.000;420;420.000;420.000;1;0;0;0;
1390680751.81900000572204589844;8;9;0.060;-1.645;0.186;-0.393;-5.595;0.862;-0.335;-5.594;0.862;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-17.796;6.899;2.937;-17.796;6.899;2.937;-18.126;5.978;2.937;0.000;-0.000;-0.000;-48.354;118.264;-24.019;-7.400;125.707;-24.019;488;478;478;33;33;33;1000;1000.000;1000.000;413;413.000;413.000;1;0;1;0;
1390680751.96799993515014648438;9;10;-0.101;-0.290;0.093;-0.494;-5.885;0.956;-0.431;-5.886;0.956;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.796;6.899;2.937;-18.126;5.978;2.937;0.000;-0.000;-0.000;-48.354;118.264;-24.019;-7.400;125.707;-24.019;484;478;478;26;26;26;1000;1000.000;1000.000;440;440.000;440.000;1;0;0;0;
