PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run19/2014-01-25_15-06-57.son;TIME0(sec)=1390680417.200;numPings=169;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680417.33800005912780761719;0;1;4.380;-4.994;1.045;4.380;-4.994;1.045;4.471;-4.914;1.045;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;493;484;484;20;20;20;1000;1000.000;1000.000;359;359.000;359.000;1;0;0;0;
1390680417.46700000762939453125;1;2;1.289;0.183;-0.088;5.669;-4.812;0.957;5.756;-4.709;0.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;485;471;471;19;19;19;1000;1000.000;1000.000;332;332.000;332.000;1;0;0;0;
1390680417.59599995613098144531;2;3;-0.056;-2.253;0.649;5.613;-7.065;1.606;5.764;-6.963;1.606;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-29.991;70.666;-15.677;-29.991;70.666;-15.677;-9.781;76.141;-15.677;498;487;487;17;17;17;1000;1000.000;1000.000;376;376.000;376.000;1;0;0;1;
1390680417.72300004959106445312;3;4;1.016;0.382;-0.186;6.630;-6.683;1.420;6.770;-6.557;1.420;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-29.991;70.666;-15.677;-9.781;76.141;-15.677;489;474;474;33;33;33;1000;1000.000;1000.000;308;308.000;308.000;1;0;0;0;
1390680417.85400009155273437500;4;5;-0.981;-0.405;-0.108;5.649;-7.088;1.312;5.799;-6.984;1.312;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-29.991;70.666;-15.677;-9.781;76.141;-15.677;488;479;479;24;24;24;1000;1000.000;1000.000;268;268.000;268.000;1;0;0;0;
1390680418.00699996948242187500;5;6;0.398;3.588;-0.774;6.047;-3.500;0.538;6.163;-3.392;0.538;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-29.991;70.666;-15.677;-9.781;76.141;-15.677;492;485;485;26;26;26;1000;1000.000;1000.000;317;317.000;317.000;1;0;0;0;
1390680418.14400005340576171875;6;7;-1.092;-1.382;0.552;4.954;-4.882;1.091;5.097;-4.795;1.091;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;9.482;35.590;-4.586;-20.509;106.256;-20.262;11.440;106.245;-20.262;485;477;477;25;25;25;1000;1000.000;1000.000;379;379.000;379.000;1;0;0;1;
1390680418.26999998092651367188;7;8;-3.623;-1.504;0.294;1.331;-6.387;1.385;1.512;-6.386;1.385;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-20.509;106.256;-20.262;11.440;106.245;-20.262;494;486;486;30;30;30;1000;1000.000;1000.000;334;334.000;334.000;1;0;0;0;
1390680418.39800000190734863281;8;9;0.665;0.944;-0.313;1.997;-5.442;1.072;2.159;-5.430;1.072;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-21.598;62.274;-13.532;-42.107;168.530;-33.795;28.129;170.010;-33.795;478;472;472;18;18;18;1000;1000.000;1000.000;334;334.000;334.000;1;0;0;1;
1390680418.51500010490417480469;9;10;-0.909;4.330;-0.649;1.088;-1.113;0.423;1.218;-1.107;0.423;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-42.107;168.530;-33.795;28.129;170.010;-33.795;500;493;493;30;30;30;1000;1000.000;1000.000;311;311.000;311.000;1;0;0;0;
