PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run1/2014-01-25_14-34-30.son;TIME0(sec)=1390678470.514;numPings=51;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390678470.64000010490417480469;0;1;-0.704;-2.239;0.570;-0.704;-2.239;0.570;-0.682;-2.246;0.570;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;485;471;471;16;16;16;1000;1000.000;1000.000;296;296.000;296.000;1;0;0;0;
1390678470.76399993896484375000;1;2;-1.886;-3.154;0.972;-2.590;-5.393;1.542;-2.482;-5.449;1.542;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;482;469;469;19;19;19;1000;1000.000;1000.000;284;284.000;284.000;1;0;0;0;
1390678470.94799995422363281250;2;3;-0.809;1.319;-0.328;-3.399;-4.074;1.213;-3.319;-4.148;1.213;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;487;479;479;19;19;19;1000;1000.000;1000.000;337;337.000;337.000;1;0;0;0;
1390678471.07299995422363281250;3;4;1.362;-0.662;-0.479;-2.037;-4.736;0.735;-1.949;-4.793;0.735;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;489;484;484;27;27;27;1000;1000.000;1000.000;350;350.000;350.000;1;0;0;0;
1390678471.20700001716613769531;4;5;-0.986;1.108;0.215;-3.024;-3.628;0.949;-2.953;-3.701;0.949;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-5.947;80.424;-9.074;-5.947;80.424;-9.074;6.811;80.356;-9.074;474;466;466;24;24;24;1000;1000.000;1000.000;353;353.000;353.000;1;0;0;1;
1390678471.34500002861022949219;5;6;1.199;2.226;-0.170;-1.824;-1.403;0.779;-1.785;-1.459;0.779;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-5.947;80.424;-9.074;6.811;80.356;-9.074;477;463;463;25;25;25;1000;1000.000;1000.000;288;288.000;288.000;1;0;0;0;
1390678471.47900009155273437500;6;7;3.591;-0.203;-0.196;1.766;-1.606;0.584;1.808;-1.626;0.584;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-5.947;80.424;-9.074;6.811;80.356;-9.074;489;478;478;25;25;25;1000;1000.000;1000.000;361;361.000;361.000;1;0;0;0;
1390678471.61700010299682617188;7;8;-0.739;1.259;-0.175;1.027;-0.347;0.409;1.060;-0.372;0.409;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-5.947;80.424;-9.074;6.811;80.356;-9.074;485;480;480;21;21;21;1000;1000.000;1000.000;334;334.000;334.000;1;0;0;0;
1390678471.76999998092651367188;8;9;0.936;-0.762;0.009;1.963;-1.108;0.418;2.001;-1.127;0.418;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-5.947;80.424;-9.074;6.811;80.356;-9.074;476;470;470;31;31;31;1000;1000.000;1000.000;335;335.000;335.000;1;0;0;0;
1390678471.91400003433227539062;9;10;-1.646;0.339;-0.090;0.317;-0.770;0.328;0.353;-0.798;0.328;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-5.947;80.424;-9.074;6.811;80.356;-9.074;482;473;473;21;21;21;1000;1000.000;1000.000;330;330.000;330.000;1;0;0;0;
