PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run12/2014-01-25_14-56-46.son;TIME0(sec)=1390679806.503;numPings=318;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679806.64700007438659667969;0;1;0.765;0.038;0.305;0.765;0.038;0.305;0.765;0.042;0.305;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;489;479;479;26;26;26;1000;1000.000;1000.000;345;345.000;345.000;1;0;0;0;
1390679806.79900002479553222656;1;2;-2.557;3.509;-0.693;-1.792;3.547;-0.388;-1.768;3.568;-0.388;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;17.322;28.410;-10.973;17.322;28.410;-10.973;22.414;24.593;-10.973;494;488;488;23;23;23;1000;1000.000;1000.000;359;359.000;359.000;1;0;0;1;
1390679806.95300006866455078125;2;3;-3.713;-1.528;0.265;-5.505;2.019;-0.123;-5.485;2.048;-0.123;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;7.595;27.832;-2.585;24.918;56.242;-13.558;36.321;49.869;-13.558;486;474;474;24;24;24;1000;1000.000;1000.000;332;332.000;332.000;1;0;0;1;
1390679807.09200000762939453125;3;4;2.147;-0.271;0.141;-3.358;1.748;0.018;-3.338;1.778;0.018;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;9.180;43.645;-5.897;34.098;99.887;-19.454;59.514;87.965;-19.454;486;475;475;26;26;26;1000;1000.000;1000.000;372;372.000;372.000;1;0;0;1;
1390679807.24200010299682617188;4;5;1.295;-1.198;0.358;-2.063;0.550;0.377;-2.034;0.588;0.377;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;5.972;76.051;-16.603;40.070;175.938;-36.057;109.105;145.932;-36.057;507;499;499;18;18;18;1000;1000.000;1000.000;316;316.000;316.000;1;0;0;1;
1390679807.39299988746643066406;5;6;0.075;-2.178;0.580;-1.988;-1.628;0.957;-1.923;-1.588;0.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-39.465;88.861;-17.489;0.605;264.799;-53.546;157.130;230.473;-53.546;481;471;471;22;22;22;1000;1000.000;1000.000;327;327.000;327.000;1;0;0;1;
1390679807.53800010681152343750;6;7;3.285;1.423;-0.082;1.297;-0.205;0.875;1.340;-0.115;0.875;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.605;264.799;-53.546;157.130;230.473;-53.546;492;485;485;28;28;28;1001;1001.000;1001.000;322;322.000;322.000;1;0;0;0;
1390679807.72600007057189941406;7;8;0.773;-0.605;0.050;2.070;-0.810;0.925;2.123;-0.707;0.925;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.605;264.799;-53.546;157.130;230.473;-53.546;490;481;481;22;22;22;1000;1000.000;1000.000;324;324.000;324.000;1;0;0;0;
1390679807.89599990844726562500;8;9;-0.570;-1.033;0.092;1.501;-1.843;1.017;1.571;-1.750;1.017;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.605;264.799;-53.546;157.130;230.473;-53.546;496;486;486;22;22;22;1000;1000.000;1000.000;342;342.000;342.000;1;0;0;0;
1390679808.05900001525878906250;9;10;-0.061;-1.477;0.444;1.440;-3.320;1.460;1.548;-3.228;1.460;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.650;91.513;-16.760;1.255;356.312;-70.306;243.509;260.701;-70.306;480;469;469;24;24;24;1000;1000.000;1000.000;332;332.000;332.000;1;0;0;1;
