PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run7/2014-01-25_14-49-19.son;TIME0(sec)=1390679359.657;numPings=290;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679359.79900002479553222656;0;1;-0.020;0.002;0.230;-0.020;0.002;0.230;-0.020;0.002;0.230;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;482;477;477;33;33;33;1000;1000.000;1000.000;405;405.000;405.000;1;0;0;0;
1390679359.92400002479553222656;1;2;1.362;-0.818;0.106;1.342;-0.816;0.336;1.347;-0.808;0.336;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-16.299;-7.655;-1.095;-16.299;-7.655;-1.095;-16.442;-7.342;-1.095;483;481;481;33;33;33;1000;1000.000;1000.000;416;416.000;416.000;1;0;0;1;
1390679360.03699994087219238281;2;3;2.274;-0.621;0.193;3.616;-1.437;0.529;3.627;-1.408;0.529;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-16.299;-7.655;-1.095;-16.442;-7.342;-1.095;488;484;484;23;23;23;1000;1000.000;1000.000;427;427.000;427.000;1;0;0;0;
1390679360.19700002670288085938;3;4;-1.061;0.244;-0.162;2.555;-1.193;0.367;2.564;-1.171;0.367;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-11.290;5.344;-0.346;-27.589;-2.311;-1.442;-27.594;-1.716;-1.442;489;488;488;41;41;41;1000;1000.000;1000.000;407;407.000;407.000;1;0;0;1;
1390679360.35100007057189941406;4;5;1.435;-0.649;0.199;3.990;-1.842;0.566;4.005;-1.806;0.566;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-6.435;-9.237;13.104;-6.435;-9.237;13.104;-4.173;-10.456;13.104;0.000;-0.000;-0.000;-27.589;-2.311;-1.442;-27.594;-1.716;-1.442;483;482;482;36;36;36;1000;1000.000;1000.000;484;484.000;484.000;1;0;1;0;
1390679360.49300003051757812500;5;6;-1.304;-1.997;0.473;2.686;-3.839;1.040;2.737;-3.826;1.040;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-6.435;-9.237;13.104;-4.173;-10.456;13.104;8.237;73.375;-13.376;-19.352;71.064;-14.818;-0.865;67.113;-14.818;489;483;483;30;30;30;1000;1000.000;1000.000;409;409.000;409.000;1;0;0;1;
1390679360.63000011444091796875;6;7;-0.082;1.962;-0.643;2.603;-1.877;0.396;2.641;-1.865;0.396;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-6.435;-9.237;13.104;-4.173;-10.456;13.104;0.000;-0.000;-0.000;-19.352;71.064;-14.818;-0.865;67.113;-14.818;500;496;496;26;26;26;1000;1000.000;1000.000;440;440.000;440.000;1;0;0;0;
1390679360.77099990844726562500;7;8;-1.269;-3.888;0.577;1.334;-5.765;0.974;1.438;-5.774;0.974;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-6.435;-9.237;13.104;-4.173;-10.456;13.104;0.000;-0.000;-0.000;-19.352;71.064;-14.818;-0.865;67.113;-14.818;477;470;470;38;38;38;1000;1000.000;1000.000;481;481.000;481.000;1;0;0;0;
1390679360.93700003623962402344;8;9;0.605;0.273;-0.222;1.938;-5.492;0.752;2.039;-5.493;0.752;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-7.390;-1.972;-4.092;-13.825;-11.209;9.013;-11.163;-13.561;9.013;-14.790;47.278;-6.112;-34.141;118.342;-20.930;2.210;116.554;-20.930;483;476;476;33;33;33;1000;1000.000;1000.000;469;469.000;469.000;1;0;1;1;
1390679361.08100008964538574219;9;10;-0.138;-0.763;0.147;1.800;-6.255;0.899;1.913;-6.258;0.899;18.404;-6.034;-0.282;18.404;-6.034;-0.282;18.374;-6.124;-0.282;0.000;-0.000;-0.000;-13.825;-11.209;9.013;-11.163;-13.561;9.013;0.000;-0.000;-0.000;-34.141;118.342;-20.930;2.210;116.554;-20.930;485;481;481;24;24;24;1000;1000.000;1000.000;411;411.000;411.000;1;1;0;0;
