PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run8/2014-01-25_14-50-16.son;TIME0(sec)=1390679416.101;numPings=166;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679416.25900006294250488281;0;1;-0.117;-0.646;0.068;-0.117;-0.646;0.068;-0.116;-0.646;0.068;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;4.802;39.771;-14.838;4.802;39.771;-14.838;14.827;37.215;-14.838;490;481;481;34;34;34;1000;1000.000;1000.000;417;417.000;417.000;1;0;0;1;
1390679416.39499998092651367188;1;2;0.534;2.228;-0.180;0.417;1.582;-0.112;0.422;1.581;-0.112;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;4.802;39.771;-14.838;14.827;37.215;-14.838;480;471;471;28;28;28;1000;1000.000;1000.000;404;404.000;404.000;1;0;0;0;
1390679416.54200005531311035156;2;3;-0.028;0.834;-0.236;0.389;2.416;-0.348;0.399;2.415;-0.348;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;4.802;39.771;-14.838;14.827;37.215;-14.838;493;491;491;31;31;31;1000;1000.000;1000.000;428;428.000;428.000;1;0;0;0;
1390679416.69400000572204589844;3;4;2.301;-0.284;0.186;2.689;2.132;-0.162;2.699;2.125;-0.162;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;4.802;39.771;-14.838;14.827;37.215;-14.838;496;491;491;28;28;28;1000;1000.000;1000.000;396;396.000;396.000;1;0;0;0;
1390679416.84200000762939453125;4;5;0.625;3.280;-0.530;3.315;5.412;-0.692;3.364;5.397;-0.692;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;4.802;39.771;-14.838;14.827;37.215;-14.838;486;481;481;25;25;25;1000;1000.000;1000.000;406;406.000;406.000;1;0;0;0;
1390679416.98000001907348632812;5;6;0.635;1.403;-0.116;3.950;6.815;-0.809;4.018;6.790;-0.809;13.399;-2.850;0.919;13.399;-2.850;0.919;13.443;-2.635;0.919;-14.731;-9.731;4.603;-14.731;-9.731;4.603;-13.903;-10.882;4.603;-27.059;3.185;-1.494;-22.256;42.956;-16.332;-10.244;47.881;-16.332;496;490;490;38;38;38;1000;1000.000;1000.000;453;453.000;453.000;1;1;1;1;
1390679417.12100005149841308594;6;7;2.193;1.553;-0.207;6.143;8.368;-1.015;6.238;8.305;-1.015;0.000;-0.000;-0.000;13.399;-2.850;0.919;13.443;-2.635;0.919;0.000;-0.000;-0.000;-14.731;-9.731;4.603;-13.903;-10.882;4.603;0.000;-0.000;-0.000;-22.256;42.956;-16.332;-10.244;47.881;-16.332;495;492;492;28;28;28;1000;1000.000;1000.000;431;431.000;431.000;1;0;0;0;
1390679417.25900006294250488281;7;8;1.001;3.714;-0.484;7.143;12.082;-1.500;7.336;11.991;-1.500;0.000;-0.000;-0.000;13.399;-2.850;0.919;13.443;-2.635;0.919;0.000;-0.000;-0.000;-14.731;-9.731;4.603;-13.903;-10.882;4.603;0.000;-0.000;-0.000;-22.256;42.956;-16.332;-10.244;47.881;-16.332;483;481;481;29;29;29;1000;1000.000;1000.000;395;395.000;395.000;1;0;0;0;
1390679417.42700004577636718750;8;9;-1.661;0.377;-0.176;5.483;12.459;-1.676;5.687;12.416;-1.676;0.000;-0.000;-0.000;13.399;-2.850;0.919;13.443;-2.635;0.919;0.000;-0.000;-0.000;-14.731;-9.731;4.603;-13.903;-10.882;4.603;0.000;-0.000;-0.000;-22.256;42.956;-16.332;-10.244;47.881;-16.332;486;482;482;39;39;39;1000;1000.000;1000.000;399;399.000;399.000;1;0;0;0;
1390679417.56500005722045898438;9;10;-0.896;-0.037;0.032;4.587;12.422;-1.644;4.790;12.405;-1.644;0.000;-0.000;-0.000;13.399;-2.850;0.919;13.443;-2.635;0.919;0.000;-0.000;-0.000;-14.731;-9.731;4.603;-13.903;-10.882;4.603;0.000;-0.000;-0.000;-22.256;42.956;-16.332;-10.244;47.881;-16.332;495;492;492;32;32;32;1000;1000.000;1000.000;461;461.000;461.000;1;0;0;0;
