PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run14/2014-01-25_14-58-33.son;TIME0(sec)=1390679913.974;numPings=125;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679914.12299990653991699219;0;1;0.508;2.030;-0.432;0.508;2.030;-0.432;0.524;2.026;-0.432;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;491;489;489;27;27;27;1000;1000.000;1000.000;386;386.000;386.000;1;0;0;0;
1390679914.31299996376037597656;1;2;0.382;-1.172;0.224;0.890;0.858;-0.208;0.902;0.853;-0.208;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;491;485;485;31;31;31;1000;1000.000;1000.000;370;370.000;370.000;1;0;0;0;
1390679914.47600007057189941406;2;3;-0.841;1.312;-0.358;0.049;2.170;-0.566;0.073;2.173;-0.566;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;505;492;492;27;27;27;1001;1001.000;1001.000;372;372.000;372.000;1;0;0;0;
1390679914.64400005340576171875;3;4;2.070;-0.448;0.154;2.119;1.723;-0.412;2.140;1.711;-0.412;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;6.218;-2.449;-0.139;6.218;-2.449;-0.139;6.212;-2.464;-0.139;492;489;489;36;36;36;1000;1000.000;1000.000;393;393.000;393.000;1;0;0;1;
1390679914.79200005531311035156;4;5;1.759;2.442;-0.561;3.878;4.165;-0.973;3.940;4.123;-0.973;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-18.793;-8.716;3.586;-12.575;-11.165;3.448;-12.023;-12.294;3.448;490;489;489;30;30;30;1000;1000.000;1000.000;428;428.000;428.000;1;0;0;1;
1390679914.93499994277954101562;5;6;0.598;-3.289;0.981;4.476;0.876;0.008;4.539;0.834;0.008;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-12.575;-11.165;3.448;-12.023;-12.294;3.448;479;478;478;26;26;26;1001;1001.000;1001.000;397;397.000;397.000;1;0;0;0;
1390679915.12700009346008300781;6;7;0.744;0.662;-0.082;5.220;1.538;-0.074;5.284;1.495;-0.074;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-12.575;-11.165;3.448;-12.023;-12.294;3.448;478;473;473;34;34;34;1000;1000.000;1000.000;383;383.000;383.000;1;0;0;0;
1390679915.24499988555908203125;7;8;0.336;-0.431;-0.120;5.557;1.107;-0.194;5.618;1.062;-0.194;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-12.575;-11.165;3.448;-12.023;-12.294;3.448;477;474;474;27;27;27;1000;1000.000;1000.000;405;405.000;405.000;1;0;0;0;
1390679915.40799999237060546875;8;9;3.434;-0.213;0.321;8.991;0.894;0.126;9.053;0.857;0.126;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-12.575;-11.165;3.448;-12.023;-12.294;3.448;490;480;480;23;23;23;1001;1001.000;1001.000;323;323.000;323.000;1;0;0;0;
1390679915.56399989128112792969;9;10;-1.491;-0.957;0.159;7.499;-0.063;0.285;7.566;-0.107;0.285;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-12.575;-11.165;3.448;-12.023;-12.294;3.448;479;478;478;37;37;37;1000;1000.000;1000.000;411;411.000;411.000;1;0;0;0;
