PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run5/2014-01-25_14-45-27.son;TIME0(sec)=1390679127.371;numPings=714;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679127.53299999237060546875;0;1;1.509;-1.365;0.372;1.509;-1.365;0.372;1.518;-1.355;0.372;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;10.345;36.634;-11.057;10.345;36.634;-11.057;17.179;33.970;-11.057;472;469;469;26;26;26;1000;1000.000;1000.000;282;282.000;282.000;1;0;0;1;
1390679127.68000006675720214844;1;2;-1.310;-2.958;0.633;0.199;-4.323;1.006;0.260;-4.336;1.006;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-6.899;32.593;-1.640;3.446;69.227;-12.697;17.612;67.282;-12.697;476;476;476;15;15;15;1000;1000.000;1000.000;255;255.000;255.000;1;0;0;1;
1390679127.84200000762939453125;2;3;-1.350;0.645;-0.103;-1.151;-3.678;0.903;-1.100;-3.712;0.903;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-27.375;0.301;2.795;-23.929;69.528;-9.902;-9.303;72.286;-9.902;457;455;455;19;19;19;1001;1001.000;1001.000;212;212.000;212.000;1;0;0;1;
1390679127.97300004959106445312;3;4;2.062;3.642;-0.633;0.911;-0.036;0.270;0.945;-0.060;0.270;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-12.826;-9.599;1.062;-36.755;59.929;-8.840;-23.452;64.772;-8.840;469;466;466;30;30;30;1000;1000.000;1000.000;201;201.000;201.000;1;0;0;1;
1390679128.10500001907348632812;4;5;0.914;0.791;-0.248;1.825;0.756;0.022;1.858;0.731;0.022;-16.136;0.443;-4.957;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;13.194;3.089;-4.240;-23.561;63.018;-13.080;-9.901;64.795;-13.080;461;459;459;33;33;33;1000;1000.000;1000.000;215;215.000;215.000;1;1;0;1;
1390679128.24300003051757812500;5;6;0.967;0.493;-0.133;2.792;1.249;-0.111;2.826;1.223;-0.111;0.000;-0.000;-0.000;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-45.692;62.462;-16.837;-69.253;125.480;-29.916;-18.353;141.722;-29.916;462;461;461;26;26;26;1000;1000.000;1000.000;220;220.000;220.000;1;0;0;1;
1390679128.38100004196166992188;6;7;0.810;0.138;-0.289;3.602;1.387;-0.400;3.638;1.355;-0.400;0.000;-0.000;-0.000;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-69.253;125.480;-29.916;-18.353;141.722;-29.916;464;462;462;29;29;29;1000;1000.000;1000.000;161;161.000;161.000;1;0;0;0;
1390679128.52099990844726562500;7;8;4.773;-3.678;0.501;8.375;-2.291;0.101;8.417;-2.314;0.101;0.000;-0.000;-0.000;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;3.418;-3.916;0.695;-65.835;121.564;-29.221;-17.282;136.636;-29.221;353;350;350;28;28;28;1000;1000.000;1000.000;59;59.000;55.000;1;0;0;1;
1390679128.66400003433227539062;8;9;0.000;-0.000;-0.000;8.375;-2.291;0.101;8.417;-2.314;0.101;0.000;-0.000;-0.000;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-18.102;7.440;0.467;-83.937;129.004;-28.754;-29.572;151.867;-28.754;438;362;362;33;33;33;1000;1000.000;1000.000;106;106.000;106.000;0;0;0;1;
1390679128.82100009918212890625;9;10;8.722;0.375;-0.727;17.096;-1.916;-0.626;17.142;-2.034;-0.626;0.000;-0.000;-0.000;-16.136;0.443;-4.957;-16.038;1.836;-4.957;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-83.937;129.004;-28.754;-29.572;151.867;-28.754;486;484;484;96;96;96;1000;1000.000;1000.000;764;764.000;764.000;1;0;0;0;
