PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run11/2014-01-25_14-54-36.son;TIME0(sec)=1390679676.187;numPings=34;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679676.48600006103515625000;0;1;1.003;1.271;-0.539;1.003;1.271;-0.539;1.015;1.261;-0.539;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;3.388;6.071;-0.613;3.388;6.071;-0.613;3.453;6.034;-0.613;-4.120;9.788;-5.119;-4.120;9.788;-5.119;-3.230;10.117;-5.119;483;473;473;30;30;30;1000;1000.000;1000.000;357;357.000;357.000;1;0;1;1;
1390679676.63199996948242187500;1;2;2.631;-1.259;0.461;3.634;0.012;-0.078;3.644;-0.002;-0.078;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;-4.370;-2.291;-0.734;-8.490;7.497;-5.853;-7.811;8.283;-5.853;482;474;474;27;27;27;1001;1001.000;1001.000;374;374.000;374.000;1;0;0;1;
1390679676.77300000190734863281;2;3;0.234;2.094;-0.110;3.868;2.106;-0.188;3.885;2.092;-0.188;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;-8.490;7.497;-5.853;-7.811;8.283;-5.853;486;482;482;31;31;31;1000;1000.000;1000.000;434;434.000;434.000;1;0;0;0;
1390679676.91799998283386230469;3;4;1.912;2.004;-0.378;5.780;4.110;-0.566;5.817;4.077;-0.566;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;-8.490;7.497;-5.853;-7.811;8.283;-5.853;483;476;476;37;37;37;1000;1000.000;1000.000;389;389.000;389.000;1;0;0;0;
1390679677.07200002670288085938;4;5;-0.621;1.500;-0.097;5.159;5.610;-0.663;5.213;5.584;-0.663;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;15.057;2.294;-2.060;6.567;9.791;-7.912;7.418;8.482;-7.912;490;481;481;25;25;25;1000;1000.000;1000.000;369;369.000;369.000;1;0;0;1;
1390679677.27200007438659667969;5;6;1.756;0.751;-0.139;6.915;6.361;-0.802;6.979;6.311;-0.802;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;6.567;9.791;-7.912;7.418;8.482;-7.912;489;487;487;31;31;31;1001;1001.000;1001.000;393;393.000;393.000;1;0;0;0;
1390679677.42700004577636718750;6;7;1.401;-1.678;0.209;8.316;4.683;-0.593;8.363;4.618;-0.593;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;6.567;9.791;-7.912;7.418;8.482;-7.912;479;473;473;33;33;33;1000;1000.000;1000.000;391;391.000;391.000;1;0;0;0;
1390679677.58500003814697265625;7;8;-1.512;-1.839;0.386;6.804;2.844;-0.207;6.844;2.785;-0.207;-7.390;-1.048;-9.295;-7.390;-1.048;-9.295;-7.462;0.160;-9.295;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;6.567;9.791;-7.912;7.418;8.482;-7.912;483;478;478;37;37;37;1000;1000.000;1000.000;339;339.000;339.000;1;1;0;0;
1390679677.76999998092651367188;8;9;0.844;0.346;-0.037;7.648;3.191;-0.244;7.690;3.128;-0.244;0.000;-0.000;-0.000;-7.390;-1.048;-9.295;-7.462;0.160;-9.295;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;6.567;9.791;-7.912;7.418;8.482;-7.912;481;474;474;34;34;34;1001;1001.000;1001.000;405;405.000;405.000;1;0;0;0;
1390679677.93400001525878906250;9;10;0.235;0.915;-0.068;7.883;4.105;-0.312;7.929;4.041;-0.312;0.000;-0.000;-0.000;-7.390;-1.048;-9.295;-7.462;0.160;-9.295;0.000;-0.000;-0.000;3.388;6.071;-0.613;3.453;6.034;-0.613;0.000;-0.000;-0.000;6.567;9.791;-7.912;7.418;8.482;-7.912;484;477;477;37;37;37;1001;1001.000;1001.000;397;397.000;397.000;1;0;0;0;
