PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run27/2014-01-25_15-28-05.son;TIME0(sec)=1390681685.592;numPings=169;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390681685.72499990463256835938;0;1;0.102;0.816;-0.095;0.102;0.816;-0.095;0.104;0.816;-0.095;0.365;-1.692;0.281;0.365;-1.692;0.281;0.374;-1.690;0.281;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.635;0.618;-0.103;0.635;0.618;-0.103;0.636;0.617;-0.103;484;474;474;127;127;127;1000;1000.000;1000.000;788;788.000;514.000;1;1;0;1;
1390681685.84500002861022949219;1;2;0.593;-0.191;-0.006;0.696;0.625;-0.101;0.697;0.624;-0.101;0.429;1.388;-0.284;0.794;-0.303;-0.003;0.802;-0.302;-0.003;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.002;0.101;0.044;0.634;0.719;-0.059;0.635;0.718;-0.059;479;475;475;129;129;72;1000;1000.000;1000.000;804;804.000;507.000;1;1;0;1;
1390681685.96300005912780761719;2;3;0.015;-0.352;0.061;0.711;0.274;-0.040;0.711;0.273;-0.040;0.557;-0.637;-0.058;1.351;-0.941;-0.061;1.359;-0.940;-0.061;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.004;-0.609;-0.009;0.637;0.110;-0.068;0.638;0.109;-0.068;497;490;489;128;128;87;1000;1000.000;1000.000;779;779.000;478.000;1;1;0;1;
1390681686.09200000762939453125;3;4;0.140;-0.645;0.116;0.851;-0.372;0.076;0.852;-0.373;0.076;1.222;9.333;-1.533;2.573;8.393;-1.594;2.840;8.356;-1.594;-1.264;-6.215;1.288;-1.264;-6.215;1.288;-1.124;-6.242;1.288;0.280;4.060;-0.620;0.917;4.170;-0.688;0.966;4.166;-0.688;483;474;470;129;129;129;1000;1000.000;1000.000;830;830.000;568.000;1;1;1;1;
1390681686.23600006103515625000;4;5;0.419;0.200;-0.103;1.270;-0.171;-0.027;1.272;-0.173;-0.027;2.902;9.510;-3.371;5.475;17.903;-4.965;6.554;17.580;-4.965;0.000;-0.000;-0.000;-1.264;-6.215;1.288;-1.124;-6.242;1.288;0.011;-4.970;0.910;0.928;-0.799;0.222;0.996;-0.804;0.222;489;484;484;121;121;121;1000;1000.000;1000.000;780;780.000;779.000;1;1;0;1;
1390681686.39400005340576171875;5;6;0.295;0.941;-0.189;1.565;0.770;-0.216;1.570;0.767;-0.216;0.000;-0.000;-0.000;5.475;17.903;-4.965;6.554;17.580;-4.965;-3.541;-2.993;1.172;-4.805;-9.208;2.460;-4.533;-9.384;2.460;1.126;-3.254;0.582;2.054;-4.054;0.804;2.168;-4.042;0.804;487;485;485;112;112;112;1000;1000.000;1000.000;797;797.000;797.000;1;0;1;1;
1390681686.53200006484985351562;6;7;0.477;-0.168;0.084;2.042;0.602;-0.132;2.047;0.598;-0.132;0.000;-0.000;-0.000;5.475;17.903;-4.965;6.554;17.580;-4.965;-2.234;1.796;-0.473;-7.039;-7.412;1.987;-6.828;-7.667;1.987;-0.395;28.824;-4.412;1.658;24.770;-3.609;3.587;24.749;-3.609;486;486;486;126;126;126;1000;1000.000;1000.000;833;833.000;833.000;1;0;1;1;
1390681686.68400001525878906250;7;8;-0.011;-0.442;0.064;2.031;0.160;-0.068;2.036;0.157;-0.068;0.000;-0.000;-0.000;5.475;17.903;-4.965;6.554;17.580;-4.965;0.569;-1.396;0.124;-6.469;-8.809;2.112;-6.208;-9.041;2.112;-1.942;44.998;-9.579;-0.284;69.768;-13.188;11.962;69.004;-13.188;478;470;470;124;124;124;1000;1000.000;1000.000;883;883.000;883.000;1;0;1;1;
1390681686.82800006866455078125;8;9;-0.010;0.516;-0.111;2.022;0.676;-0.180;2.028;0.672;-0.180;0.000;-0.000;-0.000;5.475;17.903;-4.965;6.554;17.580;-4.965;-2.634;2.206;-0.518;-9.103;-6.602;1.594;-8.901;-6.909;1.594;0.262;5.758;-0.918;-0.022;75.526;-14.106;13.620;74.524;-14.106;488;484;484;131;131;131;1002;1002.000;1002.000;871;871.000;749.000;1;0;1;1;
1390681687.00200009346008300781;9;10;0.333;0.051;-0.008;2.354;0.727;-0.188;2.361;0.722;-0.188;0.000;-0.000;-0.000;5.475;17.903;-4.965;6.554;17.580;-4.965;-0.314;-4.043;0.627;-9.417;-10.645;2.221;-9.059;-10.961;2.221;0.395;3.906;-0.703;0.374;79.433;-14.808;15.000;78.200;-14.808;480;474;469;130;130;130;1000;1000.000;1000.000;835;835.000;518.000;1;0;1;1;
1390681687.13299989700317382812;10;11;-0.034;-0.051;-0.003;2.320;0.676;-0.191;2.326;0.671;-0.191;-0.509;-0.775;0.237;4.966;17.128;-4.728;5.983;16.849;-4.728;0.000;-0.000;-0.000;-9.417;-10.645;2.221;-9.059;-10.961;2.221;-0.490;-5.059;0.938;-0.117;74.374;-13.871;13.312;73.406;-13.871;491;490;487;121;121;121;1000;1000.000;1000.000;830;830.000;790.000;1;1;0;1;
1390681687.26600003242492675781;11;12;0.586;1.102;-0.029;2.907;1.778;-0.220;2.917;1.771;-0.220;0.000;-0.000;-0.000;4.966;17.128;-4.728;5.983;16.849;-4.728;2.563;-3.121;0.271;-6.855;-13.766;2.492;-6.363;-13.967;2.492;-10.877;37.654;-9.298;-10.993;112.028;-23.169;18.127;112.303;-23.169;477;469;469;131;131;131;1000;1000.000;1000.000;840;840.000;840.000;1;0;1;1;
1390681687.40100002288818359375;12;13;0.614;-0.101;0.155;3.520;1.677;-0.065;3.530;1.669;-0.065;-16.435;9.151;4.654;-11.469;26.279;-0.074;-10.440;26.022;-0.074;0.000;-0.000;-0.000;-6.855;-13.766;2.492;-6.363;-13.967;2.492;0.000;-0.000;-0.000;-10.993;112.028;-23.169;18.127;112.303;-23.169;485;482;482;117;117;117;1000;1000.000;1000.000;827;827.000;827.000;1;1;0;0;
1390681687.53200006484985351562;13;14;7.262;-4.214;0.633;10.783;-2.537;0.568;10.834;-2.472;0.568;0.000;-0.000;-0.000;-11.469;26.279;-0.074;-10.440;26.022;-0.074;0.000;-0.000;-0.000;-6.855;-13.766;2.492;-6.363;-13.967;2.492;0.000;-0.000;-0.000;-10.993;112.028;-23.169;18.127;112.303;-23.169;474;467;467;108;108;108;1000;1000.000;1000.000;841;841.000;841.000;1;0;0;0;
1390681687.70199990272521972656;14;15;2.214;-1.367;0.036;12.996;-3.905;0.604;13.062;-3.816;0.604;0.000;-0.000;-0.000;-11.469;26.279;-0.074;-10.440;26.022;-0.074;0.000;-0.000;-0.000;-6.855;-13.766;2.492;-6.363;-13.967;2.492;0.000;-0.000;-0.000;-10.993;112.028;-23.169;18.127;112.303;-23.169;479;473;473;110;110;110;1000;1000.000;1000.000;743;743.000;743.000;1;0;0;0;
1390681687.83500003814697265625;15;16;-0.114;-0.303;0.051;12.882;-4.207;0.655;12.951;-4.120;0.655;0.000;-0.000;-0.000;-11.469;26.279;-0.074;-10.440;26.022;-0.074;0.000;-0.000;-0.000;-6.855;-13.766;2.492;-6.363;-13.967;2.492;0.000;-0.000;-0.000;-10.993;112.028;-23.169;18.127;112.303;-23.169;492;485;485;121;121;121;1000;1000.000;1000.000;780;780.000;780.000;1;0;0;0;
