PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run22/2014-01-25_15-10-49.son;TIME0(sec)=1390680649.677;numPings=516;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390680649.82500004768371582031;0;1;4.192;-1.571;0.292;4.192;-1.571;0.292;4.200;-1.550;0.292;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;469;467;467;31;31;31;1000;1000.000;1000.000;292;292.000;292.000;1;0;0;0;
1390680649.98499989509582519531;1;2;-0.271;0.004;-0.097;3.920;-1.567;0.195;3.928;-1.547;0.195;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-0.485;29.809;-5.825;-0.485;29.809;-5.825;2.543;29.705;-5.825;458;457;457;25;25;25;1000;1000.000;1000.000;216;216.000;216.000;1;0;0;1;
1390680650.14100003242492675781;2;3;-2.691;-0.375;0.001;1.229;-1.942;0.196;1.238;-1.931;0.196;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-46.745;31.970;-7.947;-47.230;61.779;-13.772;-35.248;71.884;-13.772;481;479;479;23;23;23;1002;1002.000;1002.000;252;252.000;252.000;1;0;0;1;
1390680650.27099990844726562500;3;4;-2.675;1.760;-0.457;-1.446;-0.182;-0.261;-1.428;-0.159;-0.261;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-11.237;3.398;-5.255;-11.237;3.398;-5.255;-10.878;4.413;-5.255;0.000;-0.000;-0.000;-47.230;61.779;-13.772;-35.248;71.884;-13.772;456;455;455;29;29;29;1000;1000.000;1000.000;234;234.000;234.000;1;0;1;0;
1390680650.40899991989135742188;4;5;0.307;0.829;-0.156;-1.138;0.647;-0.417;-1.115;0.668;-0.417;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;10.414;-3.963;-4.870;-36.816;57.816;-18.642;-26.647;64.799;-18.642;462;461;461;29;29;29;1000;1000.000;1000.000;277;277.000;277.000;1;0;0;1;
1390680650.54099988937377929688;5;6;0.847;-2.040;0.389;-0.291;-1.393;-0.028;-0.269;-1.372;-0.028;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;0.000;-0.000;-0.000;-36.816;57.816;-18.642;-26.647;64.799;-18.642;473;472;472;36;36;36;1000;1000.000;1000.000;315;315.000;315.000;1;0;0;0;
1390680650.67199993133544921875;6;7;0.233;0.416;-0.245;-0.058;-0.977;-0.274;-0.034;-0.957;-0.274;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;0.000;-0.000;-0.000;-36.816;57.816;-18.642;-26.647;64.799;-18.642;462;461;461;26;26;26;1000;1000.000;1000.000;235;235.000;235.000;1;0;0;0;
1390680650.81500005722045898438;7;8;1.623;2.867;-0.644;1.565;1.890;-0.917;1.635;1.883;-0.917;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;-19.589;2.855;-1.171;-56.404;60.672;-19.813;-44.108;74.125;-19.813;457;453;453;20;20;20;1000;1000.000;1000.000;199;199.000;199.000;1;0;0;1;
1390680650.96300005912780761719;8;9;-1.095;-0.184;0.170;0.470;1.706;-0.748;0.538;1.714;-0.748;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;13.284;35.571;-5.442;-43.120;96.242;-25.255;-16.917;100.628;-25.255;469;467;467;30;30;30;1000;1000.000;1000.000;277;277.000;277.000;1;0;0;1;
1390680651.13299989700317382812;9;10;2.442;0.170;0.212;2.912;1.876;-0.535;2.982;1.861;-0.535;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-11.237;3.398;-5.255;-10.878;4.413;-5.255;0.000;-0.000;-0.000;-43.120;96.242;-25.255;-16.917;100.628;-25.255;463;458;458;27;27;27;1000;1000.000;1000.000;266;266.000;266.000;1;0;0;0;
