PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run3/2014-01-25_14-38-51.son;TIME0(sec)=1390678731.601;numPings=779;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390678731.75600004196166992188;0;1;-2.192;-4.077;0.933;-2.192;-4.077;0.933;-2.126;-4.112;0.933;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;486;483;483;21;21;21;1000;1000.000;1000.000;310;310.000;310.000;1;0;0;0;
1390678731.92700004577636718750;1;2;2.563;3.984;-0.860;0.371;-0.092;0.073;0.433;-0.124;0.073;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;484;474;474;21;21;21;1001;1001.000;1001.000;342;342.000;342.000;1;0;0;0;
1390678732.08299994468688964844;2;3;-5.399;-2.846;0.551;-5.028;-2.938;0.624;-4.935;-3.029;0.624;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-15.955;70.161;-11.550;-15.955;70.161;-11.550;-1.584;71.935;-11.550;492;485;485;23;23;23;1000;1000.000;1000.000;329;329.000;329.000;1;0;0;1;
1390678732.24600005149841308594;3;4;-1.057;0.733;-0.322;-6.085;-2.206;0.302;-5.996;-2.302;0.302;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-15.955;70.161;-11.550;-1.584;71.935;-11.550;487;482;482;16;16;16;1001;1001.000;1001.000;368;368.000;368.000;1;0;0;0;
1390678732.38400006294250488281;4;5;1.785;1.389;-0.508;-4.300;-0.816;-0.206;-4.206;-0.919;-0.206;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;13.779;45.990;-5.179;-2.177;116.151;-16.729;24.850;112.012;-16.729;482;474;474;26;26;26;1000;1000.000;1000.000;309;309.000;309.000;1;0;0;1;
1390678732.55500006675720214844;5;6;-2.993;-1.935;0.688;-7.293;-2.751;0.483;-7.183;-2.879;0.483;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-2.177;116.151;-16.729;24.850;112.012;-16.729;479;474;474;25;25;25;1000;1000.000;1000.000;311;311.000;311.000;1;0;0;0;
1390678732.72000002861022949219;6;7;-0.682;2.802;-0.475;-7.976;0.051;0.008;-7.865;-0.077;0.008;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-28.885;-2.066;2.911;-31.062;114.086;-13.819;-3.693;116.906;-13.819;474;470;470;25;25;25;1000;1000.000;1000.000;340;340.000;340.000;1;0;0;1;
1390678732.90700006484985351562;7;8;-0.319;-2.564;0.697;-8.295;-2.513;0.704;-8.153;-2.645;0.704;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-31.062;114.086;-13.819;-3.693;116.906;-13.819;486;476;476;19;19;19;1000;1000.000;1000.000;305;305.000;305.000;1;0;0;0;
1390678733.11700010299682617188;8;9;-2.374;1.200;-0.124;-10.669;-1.313;0.581;-10.540;-1.469;0.581;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-8.346;0.841;4.628;-8.346;0.841;4.628;-8.387;0.165;4.628;0.000;-0.000;-0.000;-31.062;114.086;-13.819;-3.693;116.906;-13.819;487;474;474;21;21;21;1000;1000.000;1000.000;318;318.000;318.000;1;0;1;0;
1390678733.29699993133544921875;9;10;0.817;0.695;-0.145;-9.853;-0.618;0.436;-9.728;-0.768;0.436;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-8.346;0.841;4.628;-8.387;0.165;4.628;0.000;-0.000;-0.000;-31.062;114.086;-13.819;-3.693;116.906;-13.819;482;478;478;23;23;23;1000;1000.000;1000.000;386;386.000;386.000;1;0;0;0;
