PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run9/2014-01-25_14-50-53.son;TIME0(sec)=1390679453.085;numPings=459;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679453.26300001144409179688;0;1;0.802;-0.001;-0.100;0.802;-0.001;-0.100;0.802;-0.003;-0.100;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-23.022;78.919;-14.642;-23.022;78.919;-14.642;-2.326;82.175;-14.642;497;492;492;32;32;32;1000;1000.000;1000.000;379;379.000;379.000;1;0;0;1;
1390679453.40400004386901855469;1;2;-1.735;-0.901;0.194;-0.933;-0.902;0.095;-0.932;-0.906;0.095;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-23.022;78.919;-14.642;-2.326;82.175;-14.642;494;486;486;22;22;22;1000;1000.000;1000.000;381;381.000;381.000;1;0;0;0;
1390679453.57899999618530273438;2;3;-1.106;0.253;-0.197;-2.039;-0.649;-0.102;-2.038;-0.651;-0.102;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-23.022;78.919;-14.642;-2.326;82.175;-14.642;497;493;493;21;21;21;1000;1000.000;1000.000;414;414.000;414.000;1;0;0;0;
1390679453.71600008010864257812;3;4;0.827;0.294;-0.123;-1.212;-0.355;-0.224;-1.209;-0.361;-0.224;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-9.245;61.130;-3.480;-32.267;140.049;-18.122;7.902;143.149;-18.122;501;495;495;30;30;30;1000;1000.000;1000.000;405;405.000;405.000;1;0;0;1;
1390679453.86500000953674316406;4;5;3.062;-1.068;0.347;1.849;-1.423;0.123;1.855;-1.422;0.123;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;1.132;108.906;-11.495;-31.135;248.955;-29.616;62.706;237.268;-29.616;481;475;475;31;31;31;1000;1000.000;1000.000;385;385.000;385.000;1;0;0;1;
1390679454.01300001144409179688;5;6;-1.802;-1.039;0.189;0.047;-2.462;0.312;0.058;-2.471;0.312;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-31.135;248.955;-29.616;62.706;237.268;-29.616;502;494;494;36;36;36;1000;1000.000;1000.000;461;461.000;461.000;1;0;0;0;
1390679454.14599990844726562500;6;7;1.889;-0.107;0.012;1.936;-2.569;0.324;1.948;-2.567;0.324;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-41.571;65.537;-17.838;-72.706;314.492;-47.454;82.878;312.210;-47.454;489;481;481;24;24;24;1000;1000.000;1000.000;415;415.000;415.000;1;0;0;1;
1390679454.29900002479553222656;7;8;0.448;0.835;0.067;2.384;-1.734;0.391;2.390;-1.729;0.391;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-72.706;314.492;-47.454;82.878;312.210;-47.454;501;494;494;28;28;28;1000;1000.000;1000.000;456;456.000;456.000;1;0;0;0;
1390679454.44000005722045898438;8;9;-1.314;-2.271;0.490;1.070;-4.005;0.880;1.111;-4.020;0.880;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-72.706;314.492;-47.454;82.878;312.210;-47.454;492;487;487;25;25;25;1000;1000.000;1000.000;380;380.000;380.000;1;0;0;0;
1390679454.57100009918212890625;9;10;0.250;-0.182;-0.140;1.320;-4.187;0.741;1.364;-4.199;0.741;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;18.611;15.072;-1.629;-54.095;329.564;-49.082;106.457;308.018;-49.082;498;493;493;21;21;21;1000;1000.000;1000.000;445;445.000;445.000;1;0;0;1;
