PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run2/2014-01-25_14-36-02.son;TIME0(sec)=1390678562.072;numPings=547;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390678562.23600006103515625000;0;1;0.466;0.420;0.214;0.466;0.420;0.214;0.464;0.421;0.214;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;488;480;480;27;27;27;1000;1000.000;1000.000;347;347.000;347.000;1;0;0;0;
1390678562.38400006294250488281;1;2;-0.421;-0.634;0.222;0.045;-0.214;0.436;0.048;-0.216;0.436;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;485;474;474;22;22;22;1000;1000.000;1000.000;299;299.000;299.000;1;0;0;0;
1390678562.56399989128112792969;2;3;0.725;0.799;0.193;0.770;0.585;0.629;0.765;0.591;0.629;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;498;492;492;18;18;18;1000;1000.000;1000.000;326;326.000;326.000;1;0;0;0;
1390678562.73000001907348632812;3;4;-2.839;2.491;-0.308;-2.069;3.075;0.321;-2.088;3.066;0.321;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;487;479;479;13;13;13;1001;1001.000;1001.000;341;341.000;341.000;1;0;0;0;
1390678562.93600010871887207031;4;5;-0.894;-4.047;0.531;-2.963;-0.972;0.852;-2.922;-0.994;0.852;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;15.041;21.857;-2.703;15.041;21.857;-2.703;16.055;21.123;-2.703;478;470;470;22;22;22;1000;1000.000;1000.000;309;309.000;309.000;1;0;0;1;
1390678563.10999989509582519531;5;6;3.431;1.785;-0.135;0.468;0.813;0.717;0.486;0.834;0.717;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;8.515;-8.708;6.932;23.557;13.149;4.228;25.190;13.067;4.228;489;482;482;17;17;17;1000;1000.000;1000.000;303;303.000;303.000;1;0;0;1;
1390678563.24099993705749511719;6;7;-0.280;1.348;-0.440;0.188;2.161;0.277;0.199;2.180;0.277;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.266;85.325;-18.520;23.823;98.474;-14.292;46.511;95.685;-14.292;479;474;474;15;15;15;1000;1000.000;1000.000;317;317.000;317.000;1;0;0;1;
1390678563.43700003623962402344;7;8;3.609;0.623;-0.221;3.797;2.784;0.056;3.808;2.806;0.056;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;23.823;98.474;-14.292;46.511;95.685;-14.292;492;481;481;26;26;26;1001;1001.000;1001.000;326;326.000;326.000;1;0;0;0;
1390678563.62100005149841308594;8;9;0.215;-0.907;0.574;4.012;1.876;0.630;4.033;1.901;0.630;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;2.974;3.103;3.132;2.974;3.103;3.132;2.800;3.261;3.132;0.000;-0.000;-0.000;23.823;98.474;-14.292;46.511;95.685;-14.292;490;479;479;15;15;15;1000;1000.000;1000.000;321;321.000;321.000;1;0;1;0;
1390678563.76900005340576171875;9;10;0.874;-4.553;1.192;4.886;-2.677;1.822;5.051;-2.622;1.822;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;2.974;3.103;3.132;2.800;3.261;3.132;-16.491;1.963;12.890;7.331;100.437;-1.402;30.073;98.051;-1.402;486;476;476;25;25;25;1000;1000.000;1000.000;284;284.000;284.000;1;0;0;1;
