PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run15/2014-01-25_14-59-30.son;TIME0(sec)=1390679970.634;numPings=249;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679970.78699994087219238281;0;1;-1.468;-0.663;-0.232;-1.468;-0.663;-0.232;-1.471;-0.657;-0.232;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;480;477;477;31;31;31;1000;1000.000;1000.000;347;347.000;347.000;1;0;0;0;
1390679970.95600008964538574219;1;2;1.333;0.347;0.040;-0.135;-0.316;-0.191;-0.136;-0.315;-0.191;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;490;487;487;56;56;56;1000;1000.000;1000.000;402;402.000;402.000;1;0;0;0;
1390679971.11100006103515625000;2;3;0.917;-0.175;0.078;0.782;-0.492;-0.114;0.780;-0.492;-0.114;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;10.442;29.757;-8.211;10.442;29.757;-8.211;14.586;27.961;-8.211;483;470;470;29;29;29;1000;1000.000;1000.000;357;357.000;357.000;1;0;0;1;
1390679971.23399996757507324219;3;4;0.357;0.658;-0.344;1.139;0.166;-0.458;1.142;0.163;-0.458;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-17.442;-9.511;5.560;-17.442;-9.511;5.560;-16.438;-11.156;5.560;8.986;0.156;3.015;19.429;29.913;-5.196;23.549;27.302;-5.196;489;485;485;44;44;44;1000;1000.000;1000.000;450;450.000;450.000;1;0;1;1;
1390679971.38899993896484375000;4;5;-0.900;0.724;-0.182;0.239;0.890;-0.641;0.250;0.896;-0.641;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;9.838;5.582;-0.826;29.267;35.495;-6.022;33.918;31.821;-6.022;488;482;482;40;40;40;1000;1000.000;1000.000;385;385.000;385.000;1;0;0;1;
1390679971.53200006484985351562;5;6;-0.530;1.616;-0.204;-0.291;2.505;-0.845;-0.256;2.520;-0.845;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;0.000;-0.000;-0.000;29.267;35.495;-6.022;33.918;31.821;-6.022;482;474;474;45;45;45;1000;1000.000;1000.000;362;362.000;362.000;1;0;0;0;
1390679971.70900011062622070312;6;7;0.852;-0.444;-0.229;0.561;2.062;-1.074;0.588;2.060;-1.074;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;-11.820;3.526;-0.751;17.447;39.021;-6.773;22.597;36.717;-6.773;499;494;494;29;29;29;1000;1000.000;1000.000;398;398.000;398.000;1;0;0;1;
1390679971.87199997901916503906;7;8;-2.191;0.129;-0.040;-1.630;2.191;-1.114;-1.600;2.232;-1.114;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;-8.507;37.904;-7.020;8.940;76.925;-13.793;23.372;75.556;-13.793;479;470;470;30;30;30;1000;1000.000;1000.000;322;322.000;322.000;1;0;0;1;
1390679972.03600001335144042969;8;9;-2.956;-0.494;0.029;-4.586;1.697;-1.085;-4.565;1.794;-1.085;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;3.938;10.178;7.572;12.878;87.103;-6.221;28.390;85.247;-6.221;492;489;489;31;31;31;1000;1000.000;1000.000;407;407.000;407.000;1;0;0;1;
1390679972.17100000381469726562;9;10;-1.646;-0.383;0.095;-6.232;1.314;-0.990;-6.218;1.440;-0.990;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-17.442;-9.511;5.560;-16.438;-11.156;5.560;0.178;17.653;-8.008;13.056;104.756;-14.229;32.901;102.315;-14.229;480;473;473;30;30;30;1000;1000.000;1000.000;424;424.000;424.000;1;0;0;1;
