PROPERTIES:;SonarFileName=../../Data/IceTesting/IceTestingLinux/Ice/Run10/2014-01-25_14-52-51.son;TIME0(sec)=1390679571.108;numPings=581;SonarWidth=353;SonarHeight=478;SURFminHessian=300;SIFTthreshold=0.001;SIFTedgeThresh=100.000;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];FOVX=45;BLUR_IMGS=1;ROBUST_EST=4;PROCESS_00FRAME=0;Threshold Imgs=0;APPLY_CLAHE=0;CARTESIAN=1;VIDEO_SONAR_FILE=0;PROCESS_00FRAME=0;USE_RADIUS_MATCH=0;THRESHOLD_JUMPS=1;MAX_X=10;MAX_Y=20;MAX_PSI=20;

time2(sec);frame1;frame2;sonOFxshift;sonOFyshift;sonOFtheta;sonOFxshiftsum;sonOFyshiftsum;sonOFthetasum;sonOFxshiftsumGlobal;sonOFyshiftsumGlobal;sonOFthetasumGlobal;sonSURFxshift;sonSURFyshift;sonSURFtheta;sonSURFxshiftsum;sonSURFyshiftsum;sonSURFthetasum;sonSURFxshiftsumGlobal;sonSURFyshiftsumGlobal;sonSURFthetasumGlobal;sonSIFTxshift;sonSIFTyshift;sonSIFTtheta;sonSIFTxshiftsum;sonSIFTyshiftsum;sonSIFTthetasum;sonSIFTxshiftsumGlobal;sonSIFTyshiftsumGlobal;sonSIFTthetasumGlobal;sonHARRISxshift;sonHARRISyshift;sonHARRIStheta;sonHARRISxshiftsum;sonHARRISyshiftsum;sonHARRISthetasum;sonHARRISxshiftsumGlobal;sonHARRISyshiftsumGlobal;sonHARRISthetasumGlobal;OFnumCorners;OFnumMatches;OFnumInliers;SURFnumCorners;SURFnumMatches;SURFnumInliers;SIFTnumCorners;SIFTnumMatches;SIFTnumInliers;HARRISnumCorners;HARRISnumMatches;HARRISnumInliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
1390679571.28600001335144042969;0;1;0.100;1.252;-0.300;0.100;1.252;-0.300;0.106;1.251;-0.300;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;476;476;476;29;29;29;1001;1001.000;1001.000;337;337.000;337.000;1;0;0;0;
1390679571.46600008010864257812;1;2;-2.108;1.708;-0.314;-2.008;2.960;-0.613;-1.983;2.982;-0.613;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;495;493;493;33;33;33;1000;1000.000;1000.000;394;394.000;394.000;1;0;0;0;
1390679571.64400005340576171875;2;3;-2.126;0.752;-0.376;-4.133;3.712;-0.990;-4.095;3.770;-0.990;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;486;486;486;31;31;31;1000;1000.000;1000.000;342;342.000;342.000;1;0;0;0;
1390679571.82200002670288085938;3;4;0.244;0.252;-0.001;-3.889;3.964;-0.990;-3.847;4.019;-0.990;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;479;476;476;25;25;25;1001;1001.000;1001.000;293;293.000;293.000;1;0;0;0;
1390679571.99900007247924804688;4;5;-3.138;-0.315;0.131;-7.028;3.650;-0.860;-6.989;3.751;-0.860;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-4.508;-8.255;1.782;-4.508;-8.255;1.782;-4.249;-8.392;1.782;431;429;429;26;26;26;1001;1001.000;1001.000;143;143.000;143.000;1;0;0;1;
1390679572.12500000000000000000;5;6;-1.832;3.329;-0.615;-8.860;6.979;-1.475;-8.735;7.126;-1.475;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-4.508;-8.255;1.782;-4.249;-8.392;1.782;489;485;485;34;34;34;1000;1000.000;1000.000;291;291.000;291.000;1;0;0;0;
1390679572.27500009536743164062;6;7;0.794;-1.276;0.132;-8.066;5.703;-1.343;-7.972;5.832;-1.343;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;19.402;13.213;-5.042;14.893;4.957;-3.259;15.872;3.697;-3.259;418;415;415;32;32;32;1000;1000.000;1000.000;114;114.000;114.000;1;0;0;1;
1390679572.42700004577636718750;7;8;1.626;0.389;-0.051;-6.440;6.092;-1.393;-6.336;6.182;-1.393;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;14.893;4.957;-3.259;15.872;3.697;-3.259;480;475;475;35;35;35;1000;1000.000;1000.000;298;298.000;298.000;1;0;0;0;
1390679572.58500003814697265625;8;9;-2.635;-0.126;0.052;-9.075;5.966;-1.341;-8.974;6.117;-1.341;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;-17.992;48.148;-8.570;-3.099;53.105;-11.830;8.133;54.510;-11.830;480;478;478;30;30;30;1000;1000.000;1000.000;246;246.000;246.000;1;0;0;1;
1390679572.72300004959106445312;9;10;-1.355;-3.043;0.608;-10.430;2.923;-0.733;-10.368;3.091;-0.733;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;0.000;-0.000;-0.000;0.000;0.000;0.000;0.000;-0.000;-0.000;-3.099;53.105;-11.830;8.133;54.510;-11.830;487;484;484;31;31;31;1000;1000.000;1000.000;299;299.000;299.000;1;0;0;0;
