length=;3572;
t1;t2;x;y;z;roll;pitch;yaw;numCorners;numMatches;numInliers;estValid;
0;0.0333333;0.988738;0.115989;0.0945677;0;0;-0.064216;52;52;30;1;
0.0333333;0.0666667;0.981982;-0.188938;0.00362605;0;0;-0.00181954;56;56;39;1;
0.0666667;0.1;-0.0876985;0.996027;-0.0154941;0;0;-2.61868;66;66;48;1;
0.1;0.133333;0.774239;-0.632881;-0.0040462;0;0;-0.0349397;65;65;37;1;
0.133333;0.166667;0.917789;0.393684;0.0517337;0;0;0.0171962;74;74;46;1;
0.166667;0.2;-0.980778;0.194701;0.0128799;0;0;0.0107044;76;76;45;1;
0.2;0.233333;-0.945098;-0.326758;-0.00440201;0;0;0.025148;82;82;46;1;
0.233333;0.266667;0.983117;0.182808;-0.00786082;0;0;0.00514055;87;87;52;1;
0.266667;0.3;-0.962752;0.0651477;-0.262419;0;0;-0.00873158;75;75;49;1;
0.3;0.333333;0.97432;-0.22515;0.00300276;0;0;-0.00133433;75;75;49;1;
0.333333;0.366667;0.0995774;-0.994954;-0.0122841;0;0;1.34467;79;79;56;1;
0.366667;0.4;0.663163;0.746573;-0.0533189;0;0;-0.298902;78;78;49;1;
0.4;0.433333;0.994597;-0.0388613;-0.0962636;0;0;-0.0632531;70;70;44;1;
0.433333;0.466667;-0.611782;-0.78877;0.0596992;0;0;0.0536595;74;74;49;1;
0.466667;0.5;-0.776041;0.626498;0.0725263;0;0;-0.382054;92;92;59;1;
0.5;0.533333;0.720406;0.689266;-0.076989;0;0;0.295132;82;82;51;1;
0.533333;0.566667;0.994232;-0.0420829;-0.0986509;0;0;0.103378;78;78;52;1;
0.566667;0.6;0.291239;0.956566;-0.0127282;0;0;0.211899;83;83;51;1;
0.6;0.633333;-0.521194;0.851407;0.0588488;0;0;0.000708298;88;88;55;1;
0.633333;0.666667;-0.325643;0.944998;0.0305783;0;0;-0.113028;93;93;61;1;
0.666667;0.7;-0.974586;0.193388;0.113062;0;0;0.00793783;94;94;63;1;
0.7;0.733333;-0.993266;0.0713411;0.0912833;0;0;0.0214411;85;85;49;1;
0.733333;0.766667;-0.998991;0.0220331;-0.039138;0;0;0.0107589;81;81;49;1;
0.766667;0.8;0.929777;-0.355517;-0.0955135;0;0;0.059924;77;77;43;1;
0.8;0.833333;-0.994305;0.0920435;0.0537158;0;0;-0.0330286;80;80;56;1;
0.833333;0.866667;-0.989086;0.113305;0.0941877;0;0;-0.0868484;74;74;47;1;
0.866667;0.9;0.988346;-0.117464;-0.0968217;0;0;-0.233867;71;71;45;1;
