PROPERTIES:;VideoFileName=../../Data/Antarctica2014/jetty11b.avi;CameraType=12;videoSize=[720 x 480];videoFPS=30;videoFrameCount=269;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=869.117;fy_new=767.514;princPt=[359.5, 239.5];FRONT_CAMERA=1;DES_FOVX=45;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.00866934;0;0;-0.00866934;0;0;0.00994422;0;0;0.00994422;0;0;-0.112248;0;0;-0.112248;0;0;0;0;0;0;-0.902028;0.429303;0.0452036;0.973955;-0.0177383;0.226047;-0.937708;0.347424;0.00091683;0.0633824;-0.398331;0.915049;-0.901963;0.42944;0.0452036;0;0;-0.00866934;0.973958;-0.0175693;0.226047;0;0;0.00994422;-0.937025;0.34926;0.00091683;0;0;-0.112248;0.0633824;-0.398331;0.915049;0;0;0;201;160;143;37;37;29;1000;1000;570;25;25;18;1;1;1;1;
1;2;0;0;0.00210258;0;0;-0.00656677;0;0;0.00731354;0;0;0.0172578;0;0;-0.00710607;0;0;-0.119354;0;0;0.000497155;0;0;0.000497155;0.959377;0.163978;0.229581;-0.943608;0.317673;0.0932085;0.975848;0.21828;-0.00858264;0.963677;0.161882;0.212419;0.057432;0.593308;0.274785;0;0;-0.00656677;0.0302543;0.29982;0.319256;0;0;0.0172578;0.0392755;0.565507;-0.00766581;0;0;-0.119354;1.02706;-0.236441;1.12747;0;0;0.000497155;228;189;167;54;54;37;1000;1000;568;37;37;22;1;1;1;1;
2;3;0;0;0.00440858;0;0;-0.00215819;0;0;0.00124952;0;0;0.0185073;0;0;-0.000264432;0;0;-0.119619;0;0;0;0;0;0.000497155;-0.946035;-0.312283;-0.0865885;-0.693175;0.71388;0.0994184;0.972078;0.21037;-0.10397;0.64236;-0.565559;0.517219;-0.888614;0.281061;0.188196;0;0;-0.00215819;-0.663151;1.01348;0.418674;0;0;0.0185073;1.01179;0.773847;-0.111635;0;0;-0.119619;1.66942;-0.801995;1.64469;0;0;0.000497155;226;197;190;62;62;50;1000;1000;615;21;21;14;1;1;1;1;
3;4;0;0;0.00693417;0;0;0.00477599;0;0;-0.0135646;0;0;0.00494269;0;0;0.0202846;0;0;-0.0993339;0;0;0;0;0;0.000497155;0.990458;0.0162942;-0.136846;-0.326837;0.944626;0.0293154;-0.290326;0.956886;0.00892831;0.123995;-0.992282;-0.0010501;0.101843;0.297437;0.0513509;0;0;0.00477599;-0.990069;1.95807;0.44799;0;0;0.00494269;0.723124;1.73124;-0.102707;0;0;-0.0993339;1.79343;-1.79428;1.64364;0;0;0.000497155;239;209;194;61;61;43;1000;1000;571;23;23;17;1;1;1;1;
4;5;0;0;-0.00700866;0;0;-0.00223268;0;0;0.0967705;0;0;0.101713;0;0;-0.263833;0;0;-0.363167;0;0;0;0;0;0.000497155;-0.977292;-0.0215511;-0.2108;0.130059;0.99112;-0.0276873;-0.291547;0.956453;-0.0140812;0.221396;0.974835;0.0261055;-0.87545;0.275924;-0.159449;0;0;-0.00223268;-0.86177;2.94942;0.420302;0;0;0.101713;0.437645;2.68952;-0.116788;0;0;-0.363167;2.01481;-0.819439;1.66974;0;0;0.000497155;251;227;206;62;62;47;1000;1000;590;21;21;19;1;1;1;1;
5;6;0;0;-0.00428802;0;0;-0.0065207;0;0;-0.00136404;0;0;0.100349;0;0;-0.00562428;0;0;-0.368791;0;0;0;0;0;0.000497155;0.99506;-0.0926562;-0.0356374;0.808639;0.588205;-0.0108843;-0.602486;0.798115;0.00472729;0;1;0;0.1196;0.183155;-0.195086;0;0;-0.0065207;-0.0541626;3.53904;0.409418;0;0;0.100349;-0.159692;3.49149;-0.112061;0;0;-0.368791;2.0148;0.180561;1.66974;0;0;0.000497155;245;217;204;62;62;45;1000;1000;603;24;24;18;1;1;1;1;
6;7;0;0;0.0378613;0;0;0.0313406;0;0;0.00446438;0;0;0.104814;0;0;0.0706529;0;0;-0.298138;0;0;0;0;0;0.000497155;0.624345;-0.781147;0.00186625;0.995953;0.0151261;-0.0885927;0.378417;-0.925534;0.0136519;0.349563;-0.934916;-0.0611294;0.744371;-0.59765;-0.19322;0;0;0.0313406;0.941761;3.55599;0.320825;0;0;0.104814;0.213905;2.564;-0.098409;0;0;-0.298138;2.36438;-0.754353;1.60861;0;0;0.000497155;230;206;189;57;57;41;1000;1000;604;22;22;17;1;1;1;1;
7;8;0;0;0.0144906;0;0;0.0458312;0;0;-0.017686;0;0;0.0871275;0;0;0.678935;0;0;0.380797;0;0;0;0;0;0.000497155;0.887656;-0.147773;0.436153;-0.964891;0.246891;0.0896092;-0.132241;-0.991218;0.000290593;0.912304;0.191569;0.361944;1.63215;-0.744713;0.242933;0;0;0.0458312;-0.0235044;3.80141;0.410435;0;0;0.0871275;0.0882545;1.57193;-0.0981185;0;0;0.380797;3.27668;-0.562776;1.97056;0;0;0.000497155;238;214;179;62;62;39;1000;1000;679;22;22;12;1;1;1;1;
8;9;0;0;0.00391761;0;0;0.0497488;0;0;-0.0017975;0;0;0.08533;0;0;0.00131215;0;0;0.382109;0;0;0;0;0;0.000497155;-0.474112;-0.302478;-0.826876;0.97189;0.21838;-0.087975;-0.683121;0.730285;-0.00542628;-0.991716;-0.0804449;0.100139;1.1583;-1.0476;-0.583943;0;0;0.0497488;0.94806;4.02124;0.32246;0;0;0.08533;-0.599722;2.29764;-0.103545;0;0;0.382109;2.28496;-0.64323;2.0707;0;0;0.000497155;272;248;224;60;60;39;1000;1000;578;31;31;16;1;1;1;1;
9;10;0;0;-0.0122089;0;0;0.0375398;0;0;-1.2564;0;0;-1.17107;0;0;-0.296259;0;0;0.0858507;0;0;0;0;0;0.000497155;0.894771;0.412672;-0.170549;-0.0268987;0.999638;-0.000630382;-0.12589;-0.99191;0.0163359;-0.179118;-0.983661;0.0180865;2.0528;-0.634345;-0.754493;0;0;0.0375398;0.941597;5.02122;0.321829;0;0;-1.17107;-0.724125;1.30554;-0.0872089;0;0;0.0858507;2.10585;-1.62689;2.08878;0;0;0.000497155;275;250;238;63;63;45;1000;1000;604;24;24;17;1;1;1;1;
