PROPERTIES:;VideoFileName=../../Data/Antarctica2014/jetty8.avi;CameraType=12;videoSize=[720 x 480];videoFPS=30;videoFrameCount=1900;SURFminHessian=400;SIFTthreshold=0.001;SIFTedgeThresh=100;CLAHEclipLimit=4;CLAHEtileSize=[16 x 16];fx_new=869.117;fy_new=767.514;princPt=[359.5, 239.5];FRONT_CAMERA=1;DES_FOVX=45;BLUR_IMGS=0;ROBUST_EST=4;PROCESS_00FRAME=0;THRESHOLD_JUMPS=1;MAX_ROT=30;

frame1;frame2;vidOF_x_rot;vidOF_y_rot;vidOF_z_rot;vidOF_x_sum;vidOF_y_sum;vidOF_z_sum;vidSURF_x_rot;vidSURF_y_rot;vidSURF_z_rot;vidSURF_x_sum;vidSURF_y_sum;vidSURF_z_sum;vidSIFT_x_rot;vidSIFT_y_rot;vidSIFT_z_rot;vidSIFT_x_sum;vidSIFT_y_sum;vidSIFT_z_sum;vidHARRIS_x_rot;vidHARRIS_y_rot;vidHARRIS_z_rot;vidHARRIS_x_sum;vidHARRIS_y_sum;vidHARRIS_z_sum;vidOFtranslMat_x;vidOFtranslMat_y;vidOFtranslMat_z;vidSURFtranslMat_x;vidSURFtranslMat_y;vidSURFtranslMat_z;vidSIFTtranslMat_x;vidSIFTtranslMat_y;vidSIFTtranslMat_z;vidHARRIStranslMat_x;vidHARRIStranslMat_y;vidHARRIStranslMat_z;vidOFglobalSum_x;vidOFglobalSum_y;vidOFglobalSum_z;vidOFglobalSum_roll;vidOFglobalSum_pitch;vidOFglobalSum_yaw;vidSURFglobalSum_x;vidSURFglobalSum_y;vidSURFglobalSum_z;vidSURFglobalSum_roll;vidSURFglobalSum_pitch;vidSURFglobalSum_yaw;vidSIFTglobalSum_x;vidSIFTglobalSum_y;vidSIFTglobalSum_z;vidSIFTglobalSum_roll;vidSIFTglobalSum_pitch;vidSIFTglobalSum_yaw;vidHARRISglobalSum_x;vidHARRISglobalSum_y;vidHARRISglobalSum_z;vidHARRISglobalSum_roll;vidHARRISglobalSum_pitch;vidHARRISglobalSum_yaw;vidOFcorners2;vidOFmatches;vidOFinliers;vidSURFcorners2;vidSURFmatches;vidSURFinliers;vidSIFTcorners2;vidSIFTmatches;vidSIFTinliers;vidHARRIScorners2;vidHARRISmatches;vidHARRISinliers;OF_EstValid;SURF_EstValid;SIFT_EstValid;HARRIS_EstValid;
0;1;0;0;-0.0552444;0;0;-0.0552444;0;0;-0.0485186;0;0;-0.0485186;0;0;-0.000689706;0;0;-0.000689706;0;0;0.0208789;0;0;0.0208789;-0.311399;-0.943321;-0.114787;-0.9615;0.257523;0.0959115;-0.575109;-0.817682;0.0254339;0.934212;0.275022;0.227178;-0.312308;-0.94302;-0.114787;0;0;-0.0552444;-0.961282;0.258337;0.0959115;0;0;-0.0485186;-0.575118;-0.817675;0.0254339;0;0;-0.000689706;0.934112;0.275363;0.227178;0;0;0.0208789;303;269;245;39;39;27;1000;1000;600;67;67;38;1;1;1;1;
1;2;0;0;-0.00255938;0;0;-0.0578038;0;0;-0.0106198;0;0;-0.0591384;0;0;0.00541303;0;0;0.00472333;0;0;0.179781;0;0;0.20066;-0.851121;-0.112645;-0.512741;0.994756;0.0574734;-0.084599;-0.977131;0.212619;0.00300006;-0.99109;0.0863909;-0.101372;-1.16354;-1.05481;-0.627528;0;0;-0.0578038;0.033533;0.314784;0.0113125;0;0;-0.0591384;-1.55227;-0.605137;0.028434;0;0;0.00472333;-0.0572748;0.358282;0.125806;0;0;0.20066;392;357;335;46;46;30;1000;1000;563;110;110;76;1;1;1;1;
2;3;0;0;-0.00162837;0;0;-0.0594321;0;0;0.0566376;0;0;-0.00250081;0;0;0.0581264;0;0;0.0628497;0;0;-0.0113877;0;0;0.189272;-0.951858;0.192092;-0.238888;0.84778;0.524298;-0.0798753;-0.916179;0.400764;-0.00222648;0.94196;0.172868;0.287799;-2.1152;-0.861728;-0.866416;0;0;-0.0594321;0.881336;0.839044;-0.0685629;0;0;-0.00250081;-2.46888;-0.205378;0.0262075;0;0;0.0628497;0.884109;0.534261;0.413605;0;0;0.189272;382;365;347;49;49;30;1000;1000;574;90;90;48;1;1;1;1;
3;4;0;0;0.00446178;0;0;-0.0549704;0;0;-0.00126545;0;0;-0.00376626;0;0;-0.0246396;0;0;0.0382101;0;0;-1.15841;0;0;-0.969134;0.889292;-0.107263;-0.444584;0.977401;0.195354;-0.080773;-0.828759;-0.559605;0.000967512;-0.931128;0.300975;-0.205948;-1.22601;-0.969844;-1.311;0;0;-0.0549704;1.85875;1.03433;-0.149336;0;0;-0.00376626;-3.29727;-0.765536;0.027175;0;0;0.0382101;-0.0417954;0.850942;0.207658;0;0;-0.969134;393;368;354;37;37;28;1000;1000;545;81;81;58;1;1;1;1;
4;5;0;0;-0.000254639;0;0;-0.055225;0;0;-0.0300469;0;0;-0.0338131;0;0;0.00224222;0;0;0.0404523;0;0;-2.81963;0;0;-3.78876;-0.663882;0.389483;0.638408;-0.992093;-0.0862598;0.0911671;-0.814959;0.579518;-0.000471055;0.701374;0.711996;0.0337247;-1.88952;-0.579721;-0.672593;0;0;-0.055225;0.866607;0.94866;-0.0581688;0;0;-0.0338131;-4.11264;-0.186593;0.026704;0;0;0.0404523;0.705093;1.51504;0.241382;0;0;-3.78876;392;374;357;47;47;33;1000;1000;566;78;78;61;1;1;1;1;
5;6;0;0;-0.000116702;0;0;-0.0553417;0;0;-1.43098;0;0;-1.46479;0;0;-0.0460004;0;0;-0.00554803;0;0;0;0;0;-3.78876;-0.818694;0.050036;0.572046;0.414049;0.908593;-0.0549825;-0.537774;0.843049;-0.00822506;-0.965147;-0.256603;-0.0514329;-2.70816;-0.528895;-0.100547;0;0;-0.0553417;1.30375;1.84637;-0.113151;0;0;-1.46479;-4.65033;0.656508;0.0184789;0;0;-0.00554803;-0.274901;1.32277;0.189949;0;0;-3.78876;375;353;342;53;53;36;1000;1000;574;62;62;35;1;1;1;1;
6;7;0;0;-0.00230698;0;0;-0.0576487;0;0;-0.00528622;0;0;-1.47008;0;0;-0.0501536;0;0;-0.0557016;0;0;0;0;0;-3.78876;0.982791;0.15284;-0.103736;0.958871;0.280513;0.0433437;0.12689;0.991592;-0.0253903;-0.104537;0.994047;-0.0307135;-1.72522;-0.377044;-0.204283;0;0;-0.0576487;2.2695;2.10219;-0.0698076;0;0;-1.47008;-4.52248;1.64798;-0.00691139;0;0;-0.0557016;-0.313524;2.32155;0.159236;0;0;-3.78876;392;363;344;58;58;36;1000;1000;570;66;66;39;1;1;1;1;
7;8;0;0;0.222925;0;0;0.165277;0;0;0.0496217;0;0;-1.42045;0;0;0.0228657;0;0;-0.0328359;0;0;0.04202;0;0;-3.74674;0.224062;-0.972113;0.0692263;0.982241;-0.161375;-0.095712;-0.98054;0.196313;0.00123992;0.777531;-0.582534;0.236853;-1.49835;-1.34851;-0.135057;0;0;0.165277;3.24744;1.91652;-0.16552;0;0;-1.42045;-5.5029;1.84485;-0.00567147;0;0;-0.0328359;0.424278;1.68945;0.396088;0;0;-3.74674;396;370;353;64;64;41;1000;1000;564;61;61;37;1;1;1;1;
8;9;0;0;0.00337244;0;0;0.168649;0;0;0.00332;0;0;-1.41713;0;0;-0.0125565;0;0;-0.0453925;0;0;0.335439;0;0;-3.41131;0.963021;-0.150755;0.223303;0.975793;0.218655;0.00435954;-0.00978523;0.999813;0.0166669;-0.901713;-0.362825;-0.2351;-0.534894;-1.49643;0.0882468;0;0;0.168649;4.22834;2.11097;-0.16116;0;0;-1.41713;-5.5119;2.84467;0.0109954;0;0;-0.0453925;-0.497426;1.38093;0.160988;0;0;-3.41131;408;387;337;59;59;39;1000;1000;551;86;86;45;1;1;1;1;
9;10;0;0;0.00141624;0;0;0.170065;0;0;0.00339226;0;0;-1.41374;0;0;-0.0904733;0;0;-0.135866;0;0;-0.043433;0;0;-3.45474;0.977895;0.0700109;0.197029;0.985831;-0.134541;-0.100176;-0.245156;0.969454;-0.00754575;0.944378;0.320438;0.0739516;0.442788;-1.42351;0.285275;0;0;0.170065;5.21055;1.95215;-0.261336;0;0;-1.41374;-5.75475;3.8147;0.00344969;0;0;-0.135866;0.464546;1.64387;0.23494;0;0;-3.45474;396;375;314;58;58;35;1000;1000;576;109;109;65;1;1;1;1;
